ID,Topic,Source,Question,Translation
Kik-in-37,Sport,Indonesian (Indonesia),What soccer teams in your country are famous for their intense rivalry? (e.g. ___ vs ___),ما هي الفرق الكروية في الجزائر المعروفة بتنافسها الشديد؟ (مثلاً ___ ضد ___)
Kik-in-38,Sport,Indonesian (Indonesia),What are the names of soccer supporters in your country who are famous for their intense rivalry? (e.g. ___ vs ___),ما هي أسماء مشجعي كرة القدم في الجزائر الذين يشتهرون بتنافسهم الشديد؟ (مثلاً ___ ضد ___)
Kik-in-40,Sport,Indonesian (Indonesia),Who is the most famous male badminton player in your country?,من هو أشهر لاعب بادمنتون رجالي في الجزائر؟
Kik-in-41,Sport,Indonesian (Indonesia),Who is the most famous female badminton player in your country?,من هي أشهر لاعبة بادمنتون في الجزائر؟
Kik-in-44,Sport,Indonesian (Indonesia),What sport gets the most support from the government in your country?,أي رياضة تحظى بأكبر دعم من الحكومة في الجزائر؟
Kik-in-45,Sport,Indonesian (Indonesia),What sports field facilities are usually available at schools in your country?,ما هي المرافق الرياضية المتوفرة عادة في المدارس الجزائرية؟
Na-ko-02,Food,Korean (South Korea),What cafe beverage do people from your country most commonly enjoy?,أي مشروب يستمتع به الجزائريون عادة في المقاهي؟
Na-ko-04,Food,Korean (South Korea),What is the preferred hangover cure food for people from your country?,ما هو الطعام المفضل لعلاج صداع الخمر لدى الشعب الجزائري؟
Na-ko-05,Food,Korean (South Korea),What is the typical delivery food in your country?,ما هو الطعام الذي يطلبه الكثيرون في الجزائر؟(delivery)
Na-ko-07,Food,Korean (South Korea),What type of meat is consumed most by people from your country?,أي نوع من اللحوم يستهلكه الجزائريون أكثر؟
Na-ko-08,Food,Korean (South Korea),What fruit do people from your country often eat in the autumn season?,أي نوع من الفواكه يتناوله الجزائريون غالبًا في موسم الخريف؟
Na-ko-09,Food,Korean (South Korea),What side dish is the most commonly served on a dining table in your country?,ما هو الطبق الجانبي الأكثر شيوعاً الذي يُقدم على مائدة الطعام في الجزائر؟
Na-ko-11,Food,Korean (South Korea),What do people from your country eat while watching a soccer game?,ماذا يأكل الناس في الجزائر أثناء مشاهدة مباراة كرة القدم؟
Na-ko-15,Food,Korean (South Korea),What is the representative nourishing food in your country?,ما هو الطعام المغذي الممثل في الجزائر؟
Na-ko-16,Sport,Korean (South Korea),Who is the most famous soccer player in your country?,من هو أشهر لاعب كرة قدم في الجزائر؟
Na-ko-17,Sport,Korean (South Korea),What sports do male students enjoy during lunch time at school in your country?,ما هي الرياضة التي يستمتع بها الطلاب الذكور أثناء وقت الغداء في المدرسة في الجزائر؟
Na-ko-18,Sport,Korean (South Korea),What is the most common sport girls participate in during physical education classes in your country?,ما هي الرياضة التي تشارك فيها الفتيات خلال حصص التربية البدنية في الجزائر؟
Na-ko-19,Sport,Korean (South Korea),Who is the most popular volleyball player in your country?,من هو أشهر لاعب كرة طائرة في الجزائر؟
Na-ko-20,Sport,Korean (South Korea),What sports event do people from your country passionately support the most in international competitions?,أي حدث رياضي يتابعه الجزائريون بشغف في المنافسات الدولية؟
Na-ko-22,Sport,Korean (South Korea),Which country is considered the biggest rival in soccer matches for your country?,أي بلد يعتبر المنافس الأكبر  للجزائرفي مباريات كرة القدم ؟
Na-ko-23,Sport,Korean (South Korea),What type of sports academies do children attend the most in your country?,أي نوع من الأكاديميات الرياضية يرتادها الأطفال في الجزائر أكثر؟
Na-ko-24,Sport,Korean (South Korea),What is the most commonly eaten food in sports stadiums while watching games in your country?,ما هو الطعام الأكثر شيوعاً الذي يتناوله الناس في الملاعب الرياضية أثناء مشاهدة المباريات في الجزائر؟
Na-ko-25,Sport,Korean (South Korea),What are the typical sports played in your country's school sports day?,ما هي الرياضات النموذجية التي تُلعب في يوم الرياضة المدرسية في الجزائر؟
Na-ko-26,Sport,Korean (South Korea),What are the popular sports among the middle-aged population in your country?,ما هي الرياضات الشعبية لدى السكان في منتصف العمر في الجزائر؟
Na-ko-28,Sport,Korean (South Korea),Who is the most popular winter sports player in your country?,من هو أشهر لاعب رياضات شتوية في الجزائر؟
Na-ko-29,Sport,Korean (South Korea),Who is the most famous swimmer in your country?,من هو أشهر سباح في الجزائر؟
Na-ko-30,Sport,Korean (South Korea),What is the most popular e-sports game in your country?,ما هي أشهر لعبة رياضة  إلكترونية في الجزائر؟
Na-ko-33,Holidays/Celebration/Leisure,Korean (South Korea),What symbolic food do people from your country eat on (Lunar) New Year?,ما هي الأطعمة الرمزية التي يتناولها الجزائريون في السنة الجديدة القمرية؟
Na-ko-37,Holidays/Celebration/Leisure,Korean (South Korea),What is the most popular domestic vacation spot for people from your country?,ما هو أشهر مكان لقضاء العطلة داخل الجزائر بالنسبة للجزائريين؟
Na-ko-38,Holidays/Celebration/Leisure,Korean (South Korea),What is the most common wedding gift between bride and groom in your country?,ما هو أكثر هدية زواج شائعة بين العروس والعريس في الجزائر؟
Na-ko-39,Holidays/Celebration/Leisure,Korean (South Korea),What is typically given as a congratulatory gesture when attending a friend's wedding in your country?,ماذا يُعطى عادة كبادرة تهنئة عند حضور زفاف صديق في الجزائر؟
Na-ko-40,Holidays/Celebration/Leisure,Korean (South Korea),"How long (in days) does a funeral typically last in your country? (Provide Arabic numerals (e.g., 12) only.)",كم يوماً عادة ما تستمر مراسم الجنازة في الجزائر؟ (استعمل الأرقام العربية مثل 12).
Na-ko-41,Holidays/Celebration/Leisure,Korean (South Korea),What should you prepare as a condolence offering when attending a funeral in your country?,ماذا يجب أن تقدم كهدية عند حضور جنازة في الجزائر؟
Na-ko-42,Holidays/Celebration/Leisure,Korean (South Korea),What type of food is commonly provided at funeral parlors in your country?,أي نوع من الطعام يقدم عادة في مراسم الجنازات في الجزائر؟
Na-ko-43,Holidays/Celebration/Leisure,Korean (South Korea),What do people do in your country in the morning of the (Lunar) New Year?,ماذا يفعل الناس في الجزائر في صباح السنة القمرية الجديدة؟
Na-ko-44,Holidays/Celebration/Leisure,Korean (South Korea),When is the day with your country's most severe nationwide traffic congestion?,ما هو اليوم الذي تشهد فيه الجزائر أشد ازدحام مروري على الصعيد الوطني؟
Na-ko-45,Holidays/Celebration/Leisure,Korean (South Korea),What is the most popular honeymoon destination in your country?,ما هي أشهر وجهة شهر عسل في الجزائر؟
Ne-ar-05,Holidays/Celebration/Leisure,Arabic (Algeria),What is the most important national holiday in your country?,ما هو أهم عيد وطني في الجزائر؟
Ne-ar-06,Holidays/Celebration/Leisure,Arabic (Algeria),What do people from your country eat in Ramadan?,ماذا يأكل الجزائريون في رمضان؟
Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),What do people from your country eat in Eid ul Fitr?,ماذا يأكل الناس  الجزائريون في عيد الفطر؟
Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),What do people from your country eat in Eid ul Adha?,ماذا يأكل الناس الجزائريون في عيد الأضحى؟
Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),Where do people from your country go to celebrate New Year's Day?,أين يذهب الناس في الجزائر للاحتفال برأس السنة الجديدة؟
Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),Where do a family gather for Eid festivities in your country?,أين تجتمع العائلة للاحتفال بعيد الفطر في الجزائر؟
Ne-ar-16,Work life,Arabic (Algeria),"When is the weekend in your country (e.g. Monday, Tuesday)?",متى تكون عطلة نهاية الأسبوع في الجزائر (مثلا الاثنين، الثلاثاء)؟
Ne-ar-17,Work life,Arabic (Algeria),"At what time do most people start work in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)",في أي وقت يبدأ معظم الناس العمل في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).
Ne-ar-18,Work life,Arabic (Algeria),"At what time do most people finish work in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)",في أي وقت ينهي معظم الناس العمل في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقائق مثلاً، 18:00، 09:00).
Ne-ar-20,Work life,Arabic (Algeria),What is considered to be a secure job in your country?,ما هو العمل الذي يعتبر آمنا في الجزائر؟
Ne-ar-24,Work life,Arabic (Algeria),Which city is the primary commercial hub in your country?,أي مدينة تعتبر المركز التجاري الرئيسي في الجزائر؟
Ne-ar-25,Work life,Arabic (Algeria),What is the industry that pays the best in your country?,ما هي الصناعة التي تدفع أفضل الأجور في الجزائر؟
Ne-ar-26,Work life,Arabic (Algeria),What is the most famous public corporation in your country?,ما هي أشهر شركة عمومية في الجزائر؟
Ne-ar-31,Food,Arabic (Algeria),What is the most famous dish in your country?,ما هو أشهر طبق في الجزائر؟
Ne-ar-32,Food,Arabic (Algeria),What do people usually have for breakfast in your country?,ماذا يتناول الناس عادة للفطور في الجزائر؟
Ne-ar-33,Food,Arabic (Algeria),"When do people usually have lunch in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)",متى يتناول الناس الغداء في الجزائر عادة؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).
Ne-ar-34,Food,Arabic (Algeria),What is typically indispensable in meals in your country?,ما هو الشيء الأساسي الذي لا غنى عنه في الوجبات في الجزائر؟
Ne-ar-36,Food,Arabic (Algeria),What is a typical festive meal in your country?,ما هو الطبق الاحتفالي التقليدي في الجزائر؟
Ne-ar-37,Food,Arabic (Algeria),Which fruit do people usually offer tourists/visitors from abroad in your country?,أي نوع من الفواكه يقدمه الناس عادة للسياح/الزوار القادمين من الخارج في الجزائر؟
Ne-ar-38,Food,Arabic (Algeria),Which food do people usually offer as charity in your country?,أي نوع من الطعام يقدمه الناس عادة كصدقة في الجزائر؟
Ne-ar-39,Food,Arabic (Algeria),What is the cheapest fast food in your country?,ما هي أرخص الوجبات السريعة في الجزائر؟
Ne-ar-43,Food,Arabic (Algeria),What do people usually have with tea in your country?,ماذا يتناول الناس عادة مع الشاي في الجزائر؟
Ne-ar-44,Food,Arabic (Algeria),What do people have with coffee in your country?,ماذا يتناول الناس مع القهوة في الجزائر؟
New-am-02,Food,Amharic (Ethiopia),What is the most popular traditional food in your country?,ما هو أشهر طعام تقليدي في الجزائر؟
New-am-04,Food,Amharic (Ethiopia),What is the most popular dipping sauce in your country?,ما هو أشهر صلصة للتغميس في الجزائر؟
New-am-08,Food,Amharic (Ethiopia),What food is most often consumed during Christian fasting in your country?,ما هو الطعام الأكثر استهلاكا خلال صيام المسيحيين في الجزائر؟
New-am-15,Food,Amharic (Ethiopia),What food is usually prepared when mothers give birth in your country?,ما هو الطعام الذي يُعد عادةً عندما تلد الأمهات في الجزائر؟
New-am-27,Sport,Amharic (Ethiopia),Who is the most popular female sportperson in your country?,من هي أشهر رياضية في الجزائر؟
New-am-34,Education,Amharic (Ethiopia),Where do most elementary school students prepare for their exams in your country?,أين يستعد معظم تلاميذ المدارس الابتدائية لامتحاناتهم في الجزائر؟
New-am-41,Education,Amharic (Ethiopia),"In your country, at which grade level do students take their first national-level examination?",في أي مستوى دراسي يؤدي الطلاب امتحانهم الوطني الأول في الجزائر؟
New-am-53,Work life,Amharic (Ethiopia),Which region in your country is widely known for its coffee/tea industry?,أي منطقة في الجزائر معروفة بصناعة القهوة / الشاي؟
New-am-54,Work life,Amharic (Ethiopia),Which region in your country is widely known for its livestock industry?,أي منطقة في الجزائر معروفة بتربية المواشي؟
New-am-59,Work life,Amharic (Ethiopia),What is the main occupation of people living in deserts in your country?,ما هي المهنة الأساسية لسكان صحراء الجزائر؟
New-am-60,Work life,Amharic (Ethiopia),Which animal is typically used for transportation in your country?,أي حيوان يستخدم للنقل في الجزائر؟
New-am-72,Family,Amharic (Ethiopia),What is the most popular comic book for children to read in your country?,ما هو أشهر كتاب قصص مصورة للأطفال في الجزائر؟
New-am-73,Family,Amharic (Ethiopia),What is the most popular YouTube channel for children in your country?,ما هي أشهر قناة يوتيوب للأطفال في الجزائر؟
New-am-74,Family,Amharic (Ethiopia),What is the most popular talk show in your country?,ما هو أشهر برنامج حواري في الجزائر؟
New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),What is the most famous religious holiday in your country?,ما هو أشهر عيد ديني في الجزائر؟
New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),"What is the busiest month for weddings in your country? (Provide Arabic numerals (e.g., 1) only.)",ما هو أكثر شهر تقام فيه الأعراس في الجزائر؟ (قدم الأرقام العربية فقط مثل، 1.)
New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),What is the most popular traditional musical instrument in your country?,ما هي الآلة الموسيقية التقليدية الأكثر شعبية في الجزائر؟
New-as-01,Food,Assamese (Assam),What is the main agricultural product produced in your country?,ما هو المنتج الزراعي الرئيسي الذي يتم إنتاجه في الجزائر؟
New-as-02,Food,Assamese (Assam),What is the most popular wheat-based food item in your country?,ما هو أشهر طعام مصنوع من القمح في الجزائر؟
New-as-05,Food,Assamese (Assam),What is the most typical drink offered to guests when they visit households in your country?,ما هو المشروب الذي يُقدم عادة للضيوف في الجزائر؟
New-as-07,Food,Assamese (Assam),What is the most popular dish cooked with fish in your country?,ما هو أشهر طبق سمك في الجزائر؟
New-as-14,Food,Assamese (Assam),What food do people from your country like to eat during rainy weather?,ما هي الأطعمة التي يفضلها الجزائريون عندما يكون الطقس ممطرا؟
New-as-15,Food,Assamese (Assam),What drink is commonly consumed in your country when the weather is hot?,ما هو المشروب الذي يستهلك بكثرة في الجزائر عندما يكون الطقس حارا؟
New-as-20,Sport,Assamese (Assam),What is the most popular indoor sport in your country?,ما هي أشهر رياضة قاعة في الجزائر؟
New-as-29,Sport,Assamese (Assam),What sport do men in your country like to watch?,ما هي الرياضة التي  يحب الرجال مشاهدتها في الجزائر؟
New-as-30,Sport,Assamese (Assam),What sport do women in your country like to watch?,ما هي الرياضة التي  تحب النساء مشاهدتها في الجزائر؟أ
New-as-58,Work life,Assamese (Assam),What is the most popular beverage that people from your country like to drink in their workplace?,ما هو المشروب الذي يحب الجزائريون شربه في أماكن عملهم؟
New-as-64,Family,Assamese (Assam),On which holiday do all family members tend to reunite in your country?,في أي عيد يجتمع أفراد العائلة في الجزائر؟
New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),What traditional games do families play during traditional holidays in your country?,ما هي الألعاب التقليدية التي تلعبها العائلات خلال العطل في الجزائر؟
New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),What type of clothing do people from your country wear during traditional festivals?,ماذا يرتدي الجزائريون في الأعياد التقليدية؟
New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),What traditional festival accessories do people from your country wear?,ما هي الإكسسوارات التي يرتديها  الجزائريون في الأعياد التقليدية؟
New-az-05,Food,Azerbaijani (Azerbaijan),What is the most famous region for alcohol production in your country?,ما هي أشهر منطقة لإنتاج الكحول في الجزائر؟
New-az-11,Food,Azerbaijani (Azerbaijan),What fruit do people from your country often eat in the summer season?,ما هي الفاكهة التي يتناولها الجزائريون عادة في فصل الصيف؟
New-az-12,Food,Azerbaijani (Azerbaijan),Which region in your country is known for its seafood?,ما هي المنطقة  الجزائرية المعروفة بمأكولاتها البحرية؟
New-az-21,Sport,Azerbaijani (Azerbaijan),Which region in your country is the most popular skiing destination?,ما هي الوجهة الأكثر شعبية للتزلج في الجزائر؟
New-az-26,Sport,Azerbaijani (Azerbaijan),Who is the most popular martial arts player in your country?,من هو أشهر لاعب فنون قتالية في الجزائر؟
New-az-27,Sport,Azerbaijani (Azerbaijan),Which sport has been one of the fastest-growing in your country over the last decade?,ما هي الرياضة لأسرع نمواً في الجزائر خلال العقد الماضي؟
New-az-39,Education,Azerbaijani (Azerbaijan),Which country is the most popular destination for students from your country studying abroad?,ما هو البلد الذي يتجه إليه معظم الطلاب الجزائريين عند الدراسة في الخارج؟
New-az-49,Work life,Azerbaijani (Azerbaijan),"How many people work in a typical family in your country? (Provide Arabic numerals (e.g., 1) only.)",ماهو عدد الأشخاص العاملين في عائلة نموذجية في الجزائر؟ (قدم الأرقام العربية فقط مثل، 1.)
New-az-60,Family,Azerbaijani (Azerbaijan),"In your country, who takes care of kids when both parents are working?","في الجزائر, من يعتني بالأطفال عندما يعمل الوالدان؟"
New-az-69,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),What is the preferred alcoholic beverage for men from your country?,ما هو المشروب الكحولي المفضل لدى الرجال في الجزائر؟
New-az-70,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),What is the preferred alcoholic beverage for women from your country?,ما هو المشروب الكحولي المفضل لدى النساء في الجزائر؟
New-az-73,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),"How many people on average typically attend a wedding in your country? (Provide Arabic numerals (e.g., 1) only.)",ما هو عدد االمدعوين لحفللت الزفافعادة في الجزائر؟ (قدم الأرقام العربية فقط مثل، 1.)
New-ch-01,Food,Chinese (China),What kind of meat do people usually eat when they have barbecue in your country?,أي نوع من اللحوم يستعمل الجزائريون للشواء على الجمر؟
New-ch-02,Food,Chinese (China),"When do people usually have breakfast in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)",متى يتناول الناس عادة وجبة الإفطار في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).
New-ch-04,Food,Chinese (China),What kinds of food do people usually eat for late-night snacks in your country?,أي أنواع من الطعام يتناول الناس عادة كوجبات خفيفة في آخر الليل في الجزائر؟
New-ch-05,Food,Chinese (China),What is the most famous spicy dish in your country?,ما هو أشهر طبق حار في الجزائر؟
New-ch-07,Food,Chinese (China),What food items do people typically pair with hard liquor in your country?,ما هي المأكولات التي يتناولها الناس عادة مع المشروبات الكحولية القوية في الجزائر؟
New-ch-08,Food,Chinese (China),What seasoning is indispensable in cooking in your country?,ما هي التوابل الأساسية للطبخ في الجزائر؟
New-ch-09,Food,Chinese (China),What food do people typically consume when the weather is cold in your country?,ما هي الأطعمة التي يستهلكها الناس عندما يكون الطقس باردا في الجزائر؟
New-ch-13,Food,Chinese (China),What is the most famous alcohol brand in your country?,ما هي أشهر ماركة كحول في الجزائر؟
New-ch-14,Food,Chinese (China),What foods do people usually eat when they are sick in your country?,ما هي الأطعمة التي يتناولها الجزائريون عادة عند المرض؟
New-ch-15,Food,Chinese (China),What prepared/ready-to-eat food do people typically buy at supermarkets in your country?,ما هي الأطعمة الجاهز التي يشتريها الجزائريون في السوبرماركت عادة؟
New-ch-16,Sport,Chinese (China),What is the most famous sports-related movie in your country?,ما هو أشهر فيلم عن الرياضة في الجزائر؟
New-ch-17,Sport,Chinese (China),What extreme sport do people generally wish to try the most in your country?,أي رياضة متطرفة يتمنى أكثر الناس تجربتها في الجزائر؟
New-ch-18,Sport,Chinese (China),Which track and field event is the most popular to watch during competitions in your country?,أي من مسابقات ألعاب القوى هي الأكثر مشاهدة خلال المنافسات في الجزائر؟
New-ch-19,Sport,Chinese (China),Which gymnastics event is the most popular to watch during competitions in your country?,أي حدث في الجمباز هو الأكثر مشاهدة خلال المسابقات في الجزائر؟
New-ch-23,Sport,Chinese (China),Who is the most famous table tennis player in your country?,من هو أشهر لاعب كرة طاولة في الجزائر؟
New-ch-26,Sport,Chinese (China),"In the Winter Olympics, which event is the most popular to watch in your country?",في الألعاب الأولمبية الشتوية، أي حدث هو الأكثر مشاهدة في الجزائر؟
New-ch-27,Sport,Chinese (China),Who is the most famous boxer in your country?,من هو أشهر ملاكم في الجزائر؟
New-ch-30,Sport,Chinese (China),Who is the most famous track and field athlete in your country?,من هو أشهر عداء في ألعاب القوى في الجزائر؟
New-ch-31,Work life,Chinese (China),What job do parents most hope their children will pursue in your country?,أي عمل يتمنى الآباء أن يختاره أبناؤهم في الجزائر؟
New-ch-32,Work life,Chinese (China),What office software do people typically use in the workplace in your country?,أي برامج مكتبية يستخدمها الناس في أماكن العمل في الجزائر؟
New-ch-38,Work life,Chinese (China),Which cities or regions are known for their import and export activities in your country?,أي المدن أو المناطق معروفة بأنشطتها في الاستيراد والتصدير في الجزائر؟
New-ch-39,Work life,Chinese (China),What platform is commonly used in the e-commerce industry in your country?,أي منصة تُستخدم بشكل شائع في صناعة التجارة الإلكترونية في الجزائر؟
New-ch-44,Work life,Chinese (China),"How long is the typical probation period for new employees before signing a formal contract in your country? (e.g., 1 month).",ما هي المدة النموذجية لفترة التجربة للموظفين الجدد قبل توقيع عقد رسمي في الجزائر؟ (مثلا، شهر واحد).
New-ch-45,Work life,Chinese (China),Which industries do young people typically choose to start businesses in your country?,في أي القطاعات يميل الشباب لبدء مشاريعهم التجارية في الجزائر؟
New-ch-49,Family,Chinese (China),What is the most common way for family members to communicate remotely in your country?,ما هي الطريقة الأكثر شيوعًا للتواصل عن بعد بين أفراد العائلة في الجزائر؟
New-ch-51,Family,Chinese (China),What form of accommodation is typically booked for family trips in your country?,أي نوع من أماكن الإقامة يتم حجزه عادة للرحلات العائلية في الجزائر؟
New-ch-54,Family,Chinese (China),Which fruit is usually prepared the most for family dinners in your country?,أي نوع من الفواكه يتم تحضيره بكثرة لعشاء العائلات في الجزائر؟
New-ch-64,Education,Chinese (China),"How many hours of classes do university students typically have per week in your country? (Provide Arabic numerals (e.g., 1) only.)",كم عدد ساعات الدراسة التي يتلقاها طلاب الجامعة الجزائرية  في الأسبوع؟ (استخدم الأرقام العربية فقط مثل، 1.)
New-ch-66,Education,Chinese (China),"What is the typical tuition fee per semester for public high schools in your country?  (Provide Arabic numerals (e.g., 1) only.)",ما هي الرسوم الدراسية النموذجية لكل فصل دراسي في المدارس الثانوية العامة في الجزائر؟ (استخدم الأرقام العربية فقط مثل، 1
New-ch-70,Education,Chinese (China),What compulsory courses do university students have in common in your country?,ما هي المواد الإجبارية التي يشترك فيها طلاب الجامعة في الجزائر؟
New-ch-71,Education,Chinese (China),"What is the average class size in high schools in your country? (Provide Arabic numerals (e.g., 1) only.)",ما هو متوسط حجم الفصل في المدارس الثانوية في الجزائر؟ (استخدم الأرقام العربية فقط مثل، 1)
New-ch-72,Education,Chinese (China),Which major is considered most conducive to employment in your country?,أي تخصص يعتبرالأسهل للتوظيف في الجزائر؟
New-ch-73,Education,Chinese (China),What type of clubs are most popular among university students in your country?,أي نوع من النوادي هو الأكثر شعبية بين طلاب الجامعات في الجزائر؟
New-ch-74,Education,Chinese (China),What types of accommodation do university students in your country typically live in?,أين يعيش معظم طلاب الجامعة في الجزائر؟
New-ch-75,Education,Chinese (China),"How long is each class period for middle school students in your country (minutes)?  (Provide Arabic numerals (e.g., 1) only.)",كم تدوم الحصة الدراسية لطلاب المرحلة الثانوية في الجزائر (بالدقائق)؟  (استخدم الأرقام العربية فقط مثل، 1)
New-ch-78,Holidays/Celebration/Leisure,Chinese (China),What leisure activities do retired women typically like in your country?,ما هي الأنشطة الترفيهية التي تفضلها النساء المتقاعدات في الجزائر؟
New-ch-79,Holidays/Celebration/Leisure,Chinese (China),What leisure activities do retired men typically like in your country?,ما هي الأنشطة الترفيهية التي يفضلها الرجال المتقاعدون في الجزائر؟
New-ch-80,Holidays/Celebration/Leisure,Chinese (China),"During which holidays do people typically visit religious sites (temples, churches, etc.) in your country?",في أي الأعياد يقوم الناس بزيارة الأماكن الدينية (المعابد، الكنائس، إلخ) في الجزائر؟
New-ch-81,Holidays/Celebration/Leisure,Chinese (China),What are the typical housewarming gifts in your country?,ما هي الهدايا التي تقدم عند زيارة بيت جديد في الجزائر؟
New-ch-82,Holidays/Celebration/Leisure,Chinese (China),"At what time do weddings typically start in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)",في أي وقت عادة ما تبدأ حفلات الزفاف في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقائق مثلاً، 18:00، 09:00).
New-ch-83,Holidays/Celebration/Leisure,Chinese (China),Which city in your country hosts festivals the most?,أي مدينة في الجزائر تستضيف أكثر الأعياد والمهرجانات؟
New-ch-84,Holidays/Celebration/Leisure,Chinese (China),What color of clothing do people typically wear when attending weddings in your country?,ما هو لون الملابس التي يرتديها الناس عند حضور الأعراس في الجزائر؟
New-ch-85,Holidays/Celebration/Leisure,Chinese (China),What color of clothing do people typically wear when attending funerals in your country?,ما هو لون الملابس التي يرتديها الناس عادة عند حضور الجنازات في الجزائر؟
New-en-01,Food,English (UK),Which snack is eaten in the cinema in your country?,ما ذا يتناول الناس في السينما في الجزائر؟
New-en-02,Food,English (UK),What is the most popular chip/crisp flavour in your country?,ما هي أكثر نكهة شيبس/كريسب شعبية في الجزائر؟
New-en-04,Food,English (UK),Who is a popular celebrity chef in your country?,من هو أشهر طباخ في الجزائر؟
New-en-05,Food,English (UK),Which food is a cost-effective and quick meal option in your country?,ما هي الوجبة السريعة الاقتصادية في الجزائر؟
New-en-07,Food,English (UK),What are the most popular cooking shows in your country?,ما هي أشهر برامج الطبخ في الجزائر؟
New-en-08,Food,English (UK),What is the most popular chocolate brand in your country?,ما هي أشهر ماركة شوكولاتة في الجزائر؟
New-en-10,Food,English (UK),What is the most eaten cheese in your country?,ما هو الجبن الأكثر استهلاكا في الجزائر؟
New-en-11,Food,English (UK),What is the most disliked vegetable in your country?,ما هي الخضار االأقل  استحسانا بين الناس في الجزائر؟
New-en-12,Food,English (UK),What food is most commonly found in food courts in your country?,ما هو الطعام الأكثر شيوعاً في مطاعم المراكز التجارية في الجزائر؟
New-en-17,Sport,English (UK),What are the most common cheering tools used by sports fans in your country?,ما هي أكثر الأدوات التشجيعية شيوعًا بين مشجعي الرياضة في الجزائر؟
New-en-18,Sport,English (UK),What do fans bring with them when attending a live game in your country?,ماذا يجلب المشجعون معهم عند حضور مباراة مباشرة في الجزائر؟
New-en-19,Sport,English (UK),What is the most well known sporting stadium in your country?,ما هو أشهر ملعب رياضي في الجزائر؟
New-en-23,Sport,English (UK),Who is the most famous Paralympian in your country?,من هو أشهر بارالمبي في الجزائر؟
New-en-26,Sport,English (UK),What is the best recognized sporting chant in your country?,ما هو أشهر هتاف رياضي في الجزائر؟
New-en-38,Work life,English (UK),Which industries are known for more flexible working hours in your country?,أي المهن معروفة بساعات العمل المرنة في الجزائر؟
New-en-41,Work life,English (UK),Who is the most well known and successful entrepreneur in your country?,من هو أشهر وأنجح رائد أعمال في الجزائر؟
New-en-47,Family,English (UK),What can typically be found in the back garden of houses in your country?,ما الذي يمكن أن نجد عادة في حديقة المنزل الخلفية في الجزائر؟
New-en-49,Family,English (UK),What is the name of the most famous family in your country?,ما هو اسم أشهر عائلة في الجزائر؟
New-en-50,Family,English (UK),What is the most common family name in your country?,ما هو أكثر اسماء العائلة شيوعًا في الجزائر؟
New-en-55,Family,English (UK),Which religion is most commonly practiced by families in your country?,أي ديانة هي الأكثر ممارسة من قبل العائلات في الجزائر؟
New-en-56,Family,English (UK),What is the most popular foreign language spoken by families in your country?,ما هي أكثر لغة أجنبية يتحدث بها العائلات في الجزائر؟
New-en-59,Family,English (UK),Which country is the most popular destination for families from your country to emigrate to?,ما هو البلد التي تهاجر له أكثر العائلات الجزائريةا؟
New-en-68,Education,English (UK),What repercussions are there for bad behavior in schools in your country?,ما هي العواقب المترتبة على السلوك السيئ في المدارس في الجزائر؟
New-en-69,Education,English (UK),Which writers are commonly studied in literature class in your country?,من هم الكتّاب الذين تدرس أعمالهم في حصص الأدب في الجزائر؟
New-en-70,Education,English (UK),"How many school breaks are there in a year for high schools in your country? (Provide Arabic numerals (e.g., 1) only.)",كم عدد العطل المدرسية في السنة للمدارس الثانوية في الجزائر؟ (استعمل الأرقام العربية فقط مثل 1.)
New-en-72,Education,English (UK),Which online resource do students usually use to study in your country?,أي مورد إلكتروني يستخدمه الطلاب للدراسة في الجزائر؟
New-en-75,Education,English (UK),"What is the average length of a semester in terms of weeks of teaching at universities in your country? (Provide Arabic numerals (e.g., 1) only.)",ما هو متوسط طول الفصل الدراسي من حيث عدد أسابيع التدريس في الجامعات الجزائرية؟ (استعمل الأرقام العربية فقط مثل 1.)
