,ID,Topic,Source,Question,Translation
138,Kik-in-01,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycanda ən uzun müddətli milli bayram hansıdır?,What national holiday has the longest duration in Azerbaijan?
139,Kik-in-02,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycan insanlarının İstiqlal Gününü qeyd etmək üçün etdikləri ümumi fəaliyyətlər nələrdir?,What are the common activities people from Azerbaijan do to celebrate Independence day?
140,Kik-in-04,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycanda ailə üzvü öləndə evin qarşısında nə quraşdırılır?,What is installed in front of the house when a family member dies in Azerbaijan?
141,Kik-in-05,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycanda hamiləlik bayramı və ya mərasimi adətən nə vaxt keçirilir?,When is a pregnancy celebration or ceremony usually held in Azerbaijan?
142,Kik-in-06,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycanda adətən toydan əvvəl hansı tədbir keçirilir?,What event is usually held before a wedding in Azerbaijan?
143,Kik-in-07,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycanda (Ay) Yeni İlində uşaqlara adətən nə paylanılır?,What is usually shared to the children during (Lunar) New Year in Azerbaijan?
144,Kik-in-08,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycanda Ramazandan bir neçə gün əvvəl adətən hansı tədbirlər görülür?,What activities are usually done days before Ramadan in Azerbaijan?
145,Kik-in-10,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycanda xarici qonaqlar üçün ən populyar turistik məkan haradır?,What is the most popular tourist attraction for foreign visitors in Azerbaijan?
146,Kik-in-11,Holidays/Celebration/Leisure,Indonesian (Indonesia),"Azərbaycanda turizm üçün ən populyar dini yerlər (məbəd, kilsə və s.) hansıdır?","What is the most popular religious sites (temple, church, etc.) for tourism in Azerbaijan?"
147,Kik-in-15,Holidays/Celebration/Leisure,Indonesian (Indonesia),Azərbaycanda məzuniyyət mərasimində qadınlar adətən hansı paltarları geyinirlər?,What clothes do women usually wear on graduation commencement ceremony in Azerbaijan?
148,Kik-in-16,Food,Indonesian (Indonesia),Hava soyuq olduqda Azərbaycanda ən çox hansı içki içilir?,What drink is commonly consumed in Azerbaijan when the weather is cold?
149,Kik-in-17,Food,Indonesian (Indonesia),Azərbaycanda Ramazan ayında hansı meyvə daha çox satılır və tapılır?,What fruit is more commonly sold and found during Ramadan in Azerbaijan?
150,Kik-in-24,Food,Indonesian (Indonesia),Azərbaycanda fast-food restoranlarında toyuqla adətən hansı karbohidrat xidmət edilir?,What carbohydrate is usually served with chicken in a fast-food restaurant in Azerbaijan?
151,Kik-in-31,Sport,Indonesian (Indonesia),Azərbaycanda ən məşhur döyüş növü hansıdır?,What is the most famous martial art sports in Azerbaijan?
152,Kik-in-34,Sport,Indonesian (Indonesia),Azərbaycanda milli televiziyada tez-tez hansı idman növləri yayımlanır?,What sports are often broadcasted on national television in Azerbaijan?
153,Kik-in-35,Sport,Indonesian (Indonesia),COVID-19 pandemiyası zamanı Azərbaycanlılar arasında hansı idman növləri populyar idi?,What sports were popular among people from Azerbaijan during the COVID-19 pandemic?
154,Kik-in-36,Sport,Indonesian (Indonesia),Azərbaycanda ən məşhur futbol məşqçisi kimdir?,Who is the most popular soccer coach in Azerbaijan?
155,Kik-in-37,Sport,Indonesian (Indonesia),"Azərbaycanda hansı futbol komandaları gərgin rəqabəti ilə məşhurdur? (məsələn, ___ vs ___)",What soccer teams in Azerbaijan are famous for their intense rivalry? (e.g. ___ vs ___)
156,Kik-in-38,Sport,Indonesian (Indonesia),"Azərbaycanda gərgin rəqabəti ilə məşhur olan futbol tərəfdarlarının adları nədir? (məsələn, ___ vs ___)",What are the names of soccer supporters in Azerbaijan who are famous for their intense rivalry? (e.g. ___ vs ___)
157,Kik-in-40,Sport,Indonesian (Indonesia),Azərbaycanda ən məşhur kişi badmintonçu kimdir?,Who is the most famous male badminton player in Azerbaijan?
158,Kik-in-41,Sport,Indonesian (Indonesia),Azərbaycanda ən məşhur qadın badmintonçu kimdir?,Who is the most famous female badminton player in Azerbaijan?
159,Kik-in-44,Sport,Indonesian (Indonesia),Azərbaycanda hökumətdən ən çox hansı idman növünə dəstək verilir?,What sport gets the most support from the government in Azerbaijan?
160,Kik-in-45,Sport,Indonesian (Indonesia),Azərbaycanda məktəblərdə adətən hansı idman meydançaları var?,What sports field facilities are usually available at schools in Azerbaijan?
161,Na-ko-02,Food,Korean (South Korea),Azərbaycanlılar ən çox hansı kafe içkisindən zövq alırlar?,What cafe beverage do people from Azerbaijan most commonly enjoy?
162,Na-ko-04,Food,Korean (South Korea),Azərbaycanda insanlar sərxoşluqdan qurtulmaq üçün hansı yeməyi üstün tuturlar?,What is the preferred hangover cure food for people from Azerbaijan?
163,Na-ko-05,Food,Korean (South Korea),Azərbaycanda tipik çatdırılma yeməyi nədir?,What is the typical delivery food in Azerbaijan?
164,Na-ko-07,Food,Korean (South Korea),Azərbaycan insanları ən çox hansı növ əti istehlak edir?,What type of meat is consumed most by people from Azerbaijan?
165,Na-ko-08,Food,Korean (South Korea),Azərbaycanlılar payız mövsümündə hansı meyvələri tez-tez yeyirlər?,What fruit do people from Azerbaijan often eat in the autumn season?
166,Na-ko-09,Food,Korean (South Korea),Azərbaycanda yemək masasında ən çox hansı qarnir xidmət edilir?,What side dish is the most commonly served on a dining table in Azerbaijan?
167,Na-ko-11,Food,Korean (South Korea),Azərbaycanlılar futbol oyununa baxarkən nə yeyirlər?,What do people from Azerbaijan eat while watching a soccer game?
168,Na-ko-15,Food,Korean (South Korea),Azərbaycanda mövcud olan ən məşhur qidalandırıcı yemək hansıdır?,What is the representative nourishing food in Azerbaijan?
169,Na-ko-16,Sport,Korean (South Korea),Azərbaycanda ən məşhur futbolçu kimdir?,Who is the most famous soccer player in Azerbaijan?
170,Na-ko-17,Sport,Korean (South Korea),Azərbaycanda məktəbdə tələbə oğlanlar nahar vaxtı hansı idman növlərindən zövq alırlar?,What sports do male students enjoy during lunch time at school in Azerbaijan?
171,Na-ko-18,Sport,Korean (South Korea),Azərbaycanda qızlar bədən tərbiyəsi dərslərində ən çox hansı idman növü ilə məşğul olurlar?,What is the most common sport girls participate in during physical education classes in Azerbaijan?
172,Na-ko-19,Sport,Korean (South Korea),Azərbaycanda ən məşhur voleybolçu kimdir?,Who is the most popular volleyball player in Azerbaijan?
173,Na-ko-20,Sport,Korean (South Korea),Azərbaycanlılar beynəlxalq yarışlarda ən çox hansı idman tədbirini həvəslə dəstəkləyirlər?,What sports event do people from Azerbaijan passionately support the most in international competitions?
174,Na-ko-22,Sport,Korean (South Korea),Hansı ölkə Azərbaycan üçün futbol matçlarında ən böyük rəqib hesab edilir?,Which country is considered the biggest rival in soccer matches for Azerbaijan?
175,Na-ko-23,Sport,Korean (South Korea),Azərbaycanda uşaqlar ən çox hansı idman akademiyalarına qatılırlar?,What type of sports academies do children attend the most in Azerbaijan?
176,Na-ko-24,Sport,Korean (South Korea),Azərbaycanda idman oyunları izləyərkən stadionlarda ən çox hansı yemək yeyilir?,What is the most commonly eaten food in sports stadiums while watching games in Azerbaijan?
177,Na-ko-25,Sport,Korean (South Korea),Azərbaycanda məktəblilərin idman günündə hansı idman növləri oynanılır?,What are the typical sports played in Azerbaijan's school sports day?
178,Na-ko-26,Sport,Korean (South Korea),Azərbaycanda orta yaşlı əhalinin arasında populyar idman növləri hansılardır?,What are the popular sports among the middle-aged population in Azerbaijan?
179,Na-ko-28,Sport,Korean (South Korea),Azərbaycanda ən məşhur qış idman oyunçusu kimdir?,Who is the most popular winter sports player in Azerbaijan?
180,Na-ko-29,Sport,Korean (South Korea),Azərbaycanda ən məşhur üzgüçü kimdir?,Who is the most famous swimmer in Azerbaijan?
181,Na-ko-30,Sport,Korean (South Korea),Azərbaycanda ən məşhur e-idman oyunu hansıdır?,What is the most popular e-sports game in Azerbaijan?
182,Na-ko-33,Holidays/Celebration/Leisure,Korean (South Korea),Azərbaycanlılar (Ay) Yeni İlində hansı simvolik yemək yeyirlər?,What symbolic food do people from Azerbaijan eat on (Lunar) New Year?
183,Na-ko-37,Holidays/Celebration/Leisure,Korean (South Korea),Azərbaycanlılar üçün ən populyar yerli istirahət məkanı haradır?,What is the most popular domestic vacation spot for people from Azerbaijan?
184,Na-ko-38,Holidays/Celebration/Leisure,Korean (South Korea),Azərbaycanda bəy və gəlin arasında ən çox verilən toy hədiyyəsi nədir?,What is the most common wedding gift between bride and groom in Azerbaijan?
185,Na-ko-39,Holidays/Celebration/Leisure,Korean (South Korea),Azərbaycanda bir dostunuzun toyunda iştirak edərkən adətən təbrik jesti olaraq nə verilir?,What is typically given as a congratulatory gesture when attending a friend's wedding in Azerbaijan?
186,Na-ko-40,Holidays/Celebration/Leisure,Korean (South Korea),"Azərbaycanda dəfn mərasimi adətən neçə gün (günlərdə) davam edir? (Yalnız Ərəb rəqəmləri (məsələn, 12) verin.)","How long (in days) does a funeral typically last in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)"
187,Na-ko-41,Holidays/Celebration/Leisure,Korean (South Korea),Azərbaycanda dəfn mərasimində başsağlığı təqdimatı üçün nə hazırlamalısınız?,What should you prepare as a condolence offering when attending a funeral in Azerbaijan?
188,Na-ko-42,Holidays/Celebration/Leisure,Korean (South Korea),Azərbaycanda yas mərasimlərində hansı növ yeməklər verilir?,What type of food is commonly provided at funeral parlors in Azerbaijan?
189,Na-ko-43,Holidays/Celebration/Leisure,Korean (South Korea),(Ay) Yeni il səhəri Azərbaycanda insanlar nə edir?,What do people do in Azerbaijan in the morning of the (Lunar) New Year?
190,Na-ko-44,Holidays/Celebration/Leisure,Korean (South Korea),Azərbaycanda ən ciddi ümummilli nəqliyyat sıxlığının olduğu gün nə vaxtdır?,When is the day with Azerbaijan's most severe nationwide traffic congestion?
191,Na-ko-45,Holidays/Celebration/Leisure,Korean (South Korea),Azərbaycanda bal ayı üçün ən populyar məkan hansıdır?,What is the most popular honeymoon destination in Azerbaijan?
192,Ne-ar-05,Holidays/Celebration/Leisure,Arabic (Algeria),Azərbaycanda ən önəmli milli bayram hansıdır?,What is the most important national holiday in Azerbaijan?
193,Ne-ar-06,Holidays/Celebration/Leisure,Arabic (Algeria),Azərbaycanlılar Ramazan ayında nə yeyirlər?,What do people from Azerbaijan eat in Ramadan?
194,Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),Azərbaycanda insanlar Ramazan bayramında nə yeyirlər?,What do people from Azerbaijan eat in Eid ul Fitr?
195,Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),Azərbaycanda insanlar Qurban bayramında nə yeyirlər?,What do people from Azerbaijan eat in Eid ul Adha?
196,Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),Azərbaycandan olan insanlar Yeni İl gününü qeyd etmək üçün hara gedirlər?,Where do people from Azerbaijan go to celebrate New Year's Day?
197,Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),Azərbaycanda Ramazan bayramı münasibəti ilə ailə harada toplaşır?,Where do a family gather for Eid festivities in Azerbaijan?
198,Ne-ar-16,Work life,Arabic (Algeria),"Azərbaycanda həftə sonu hansı günlərdir (məsələn, Bazar ertəsi, Çərşənbə)?","When is the weekend in Azerbaijan (e.g. Monday, Tuesday)?"
199,Ne-ar-17,Work life,Arabic (Algeria),"Azərbaycanda insanların çoxu işə saat neçədə başlayır? (HH:MM formatında təqdim edin (məsələn, 18:00, 09:00).)","At what time do most people start work in Azerbaijan? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
200,Ne-ar-18,Work life,Arabic (Algeria),"Azərbaycanda insanların çoxu işi nə vaxt bitirir? (HH:MM formatında təqdim edin (məsələn, 18:00, 09:00).)","At what time do most people finish work in Azerbaijan? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
201,Ne-ar-20,Work life,Arabic (Algeria),Azərbaycanda hansı iş təhlükəsiz hesab olunur?,What is considered to be a secure job in Azerbaijan?
202,Ne-ar-24,Work life,Arabic (Algeria),Azərbaycanda əsas ticarət mərkəzi hansı şəhərdir?,Which city is the primary commercial hub in Azerbaijan?
203,Ne-ar-25,Work life,Arabic (Algeria),Azərbaycanda ən yaxşı maaş verən sənaye sahəsi hansıdır?,What is the industry that pays the best in Azerbaijan?
204,Ne-ar-26,Work life,Arabic (Algeria),Azərbaycanda ən məşhur dövlət korporasiyası hansıdır?,What is the most famous public corporation in Azerbaijan?
205,Ne-ar-31,Food,Arabic (Algeria),Azərbaycanın ən məşhur yeməyi hansıdır?,What is the most famous dish in Azerbaijan?
206,Ne-ar-32,Food,Arabic (Algeria),Azərbaycanda insanlar adətən səhər yeməyində nə yeyirlər?,What do people usually have for breakfast in Azerbaijan?
207,Ne-ar-33,Food,Arabic (Algeria),"Azərbaycanda insanlar adətən nə vaxt nahar edirlər? (HH:MM formatında təqdim edin (məsələn, 18:00, 09:00).)","When do people usually have lunch in Azerbaijan? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
208,Ne-ar-34,Food,Arabic (Algeria),Azərbaycanda yeməklərdə adətən nə vacibdir?,What is typically indispensable in meals in Azerbaijan?
209,Ne-ar-36,Food,Arabic (Algeria),Azərbaycanda tipik bayram yeməyi nədir?,What is a typical festive meal in Azerbaijan?
210,Ne-ar-37,Food,Arabic (Algeria),Azərbaycanda insanlar ədətən xaricdən gələn turistlərə/qonaqlara hansı meyvəni təklif edirlər?,Which fruit do people usually offer tourists/visitors from abroad in Azerbaijan?
211,Ne-ar-38,Food,Arabic (Algeria),Azərbaycanda insanlar adətən hansı yeməyi sədəqə kimi verirlər?,Which food do people usually offer as charity in Azerbaijan?
212,Ne-ar-39,Food,Arabic (Algeria),Azərbaycanda ən ucuz fast fud hansıdır?,What is the cheapest fast food in Azerbaijan?
213,Ne-ar-43,Food,Arabic (Algeria),Azərbaycanda insanlar adətən çayla nə içirlər?,What do people usually have with tea in Azerbaijan?
214,Ne-ar-44,Food,Arabic (Algeria),Azərbaycanda insanlar kofe ilə nə içirlər?,What do people have with coffee in Azerbaijan?
215,New-am-02,Food,Amharic (Ethiopia),Azərbaycanda ən məşhur ənənəvi yemək hansıdır?,What is the most popular traditional food in Azerbaijan?
216,New-am-04,Food,Amharic (Ethiopia),Azərbaycanda ən məşhur batırma sousu hansıdır?,What is the most popular dipping sauce in Azerbaijan?
217,New-am-08,Food,Amharic (Ethiopia),Azərbaycanda xristianların orucu zamanı əsasən hansı yeməklər yeyilir?,What food is most often consumed during Christian fasting in Azerbaijan?
218,New-am-15,Food,Amharic (Ethiopia),Azərbaycanda uşaq doğulanda adətən hansı yeməklər bişirilir?,What food is usually prepared when mothers give birth in Azerbaijan?
219,New-am-27,Sport,Amharic (Ethiopia),Azərbaycanda ən məşhur qadın idmançı kimdir?,Who is the most popular female sportperson in Azerbaijan?
220,New-am-34,Education,Amharic (Ethiopia),Azərbaycanda əksər ibtidai məktəb şagirdləri imtahanlara harada hazırlaşırlar?,Where do most elementary school students prepare for their exams in Azerbaijan?
221,New-am-41,Education,Amharic (Ethiopia),Azərbaycanda şagirdlər ilk dövlət səviyyəli imtahanı neçənci sinifdə verirlər?,"In Azerbaijan, at which grade level do students take their first national-level examination?"
222,New-am-53,Work life,Amharic (Ethiopia),Azərbaycanda hansı bölgə kofe/çay sənayesi ilə geniş tanınır?,Which region in Azerbaijan is widely known for its coffee/tea industry?
223,New-am-54,Work life,Amharic (Ethiopia),Azərbaycanda hansı bölgə mal-qara sənayesi ilə geniş tanınır?,Which region in Azerbaijan is widely known for its livestock industry?
224,New-am-59,Work life,Amharic (Ethiopia),Azərbaycanda səhralarda yaşayan insanların əsas məşğuliyyəti nədir?,What is the main occupation of people living in deserts in Azerbaijan?
225,New-am-60,Work life,Amharic (Ethiopia),Azərbaycanda nəqliyyat üçün adətən hansı heyvandan istifadə olunur?,Which animal is typically used for transportation in Azerbaijan?
226,New-am-72,Family,Amharic (Ethiopia),Azərbaycanda uşaqların oxuması üçün ən populyar komiks hansıdır?,What is the most popular comic book for children to read in Azerbaijan?
227,New-am-73,Family,Amharic (Ethiopia),Azərbaycanda uşaqlar üçün ən populyar YouTube kanalı hansıdır?,What is the most popular YouTube channel for children in Azerbaijan?
228,New-am-74,Family,Amharic (Ethiopia),Azərbaycanda ən məşhur tok-şou hansıdır?,What is the most popular talk show in Azerbaijan?
229,New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),Azərbaycanda ən məşhur dini bayram hansıdır?,What is the most famous religious holiday in Azerbaijan?
230,New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),"Azərbaycanda evlilik mərasimlərinin ən yoğun olduğu ay hansıdır? (Yalnız ərəb rəqəmləri (məsələn, 1) göstərin.)","What is the busiest month for weddings in Azerbaijan? (Provide Arabic numerals (e.g., 1) only.)"
231,New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),Azərbaycanda ən məşhur ənənəvi musiqi aləti hansıdır?,What is the most popular traditional musical instrument in Azerbaijan?
232,New-as-01,Food,Assamese (Assam),Azərbaycanda istehsal olunan əsas kənd təsərrüfatı məhsulu hansıdır?,What is the main agricultural product produced in Azerbaijan?
233,New-as-02,Food,Assamese (Assam),Azərbaycanda ən məşhur buğda əsaslı qida hansıdır?,What is the most popular wheat-based food item in Azerbaijan?
234,New-as-05,Food,Assamese (Assam),Azərbaycanda evləri ziyarət edən qonaqlara təklif olunan ən tipik içki hansıdır?,What is the most typical drink offered to guests when they visit households in Azerbaijan?
235,New-as-07,Food,Assamese (Assam),Azərbaycanda balıqla hazırlanan ən məşhur yemək nədir?,What is the most popular dish cooked with fish in Azerbaijan?
236,New-as-14,Food,Assamese (Assam),Azərbaycanlılar yağışlı havada nə yeməyi xoşlayırlar?,What food do people from Azerbaijan like to eat during rainy weather?
237,New-as-15,Food,Assamese (Assam),Hava isti olduqda Azərbaycanda ən çox nə içki içilir?,What drink is commonly consumed in Azerbaijan when the weather is hot?
238,New-as-20,Sport,Assamese (Assam),Azərbaycanda ən populyar qapalı idman növü hansıdır?,What is the most popular indoor sport in Azerbaijan?
239,New-as-29,Sport,Assamese (Assam),Azərbaycanda kişilər hansı idman növünü izləməyi xoşlayırlar?,What sport do men in Azerbaijan like to watch?
240,New-as-30,Sport,Assamese (Assam),Azərbaycanda qadınlar hansı idman növünü izləməyi xoşlayırlar?,What sport do women in Azerbaijan like to watch?
241,New-as-58,Work life,Assamese (Assam),Azərbaycanlılar iş yerində ən çox hansı içkini içməyi xoşlayırlar?,What is the most popular beverage that people from Azerbaijan like to drink in their workplace?
242,New-as-64,Family,Assamese (Assam),Azərbaycanda ailə üzvləri hansı bayramda bir araya gəlirlər?,On which holiday do all family members tend to reunite in Azerbaijan?
243,New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),Azərbaycanda ənənəvi bayramlarda ailələr hansı ənənəvi oyunları oynayırlar?,What traditional games do families play during traditional holidays in Azerbaijan?
244,New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),Azərbaycanlılar ənənəvi bayramlarda hansı geyimləri geyinirlər?,What type of clothing do people from Azerbaijan wear during traditional festivals?
245,New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),Azərbaycanlılar hansı ənənəvi bayram aksesuarları geyinirlər?,What traditional festival accessories do people from Azerbaijan wear?
246,New-az-05,Food,Azerbaijani (Azerbaijan),Azərbaycanda spirtli içki istehsalı üçün ən məşhur bölgə hansıdır?,What is the most famous region for alcohol production in Azerbaijan?
247,New-az-11,Food,Azerbaijani (Azerbaijan),Azərbaycanlılar yay mövsümündə ən çox hansı meyvələri yeyirlər?,What fruit do people from Azerbaijan often eat in the summer season?
248,New-az-12,Food,Azerbaijani (Azerbaijan),Azərbaycanda hansı bölgə dəniz məhsulları ilə məşhurdur?,Which region in Azerbaijan is known for its seafood?
249,New-az-21,Sport,Azerbaijani (Azerbaijan),Azərbaycanda xizək üçün ən məşhur bölgə hansıdır?,Which region in Azerbaijan is the most popular skiing destination?
250,New-az-26,Sport,Azerbaijani (Azerbaijan),Azərbaycanda ən məşhur döyüş sənətçisi kimdir?,Who is the most popular martial arts player in Azerbaijan?
251,New-az-27,Sport,Azerbaijani (Azerbaijan),Son on ildə Azərbaycanda ən sürətlə inkişaf edən idman növü hansıdır?,Which sport has been one of the fastest-growing in Azerbaijan over the last decade?
252,New-az-39,Education,Azerbaijani (Azerbaijan),Azərbaycanlı tələbələrin xaricdə təhsil üçün ən çox üstünlük verdikləri ölkə hansıdır?,Which country is the most popular destination for students from Azerbaijan studying abroad?
253,New-az-49,Work life,Azerbaijani (Azerbaijan),"Azərbaycanda tipik bir ailədə neçə nəfər işləyir? (Yalnız ərəb rəqəmləri (məsələn, 1) göstərin.)","How many people work in a typical family in Azerbaijan? (Provide Arabic numerals (e.g., 1) only.)"
254,New-az-60,Family,Azerbaijani (Azerbaijan),Azərbaycanda hər iki valideyn işləyəndə uşaqlara kim qayğı göstərir?,"In Azerbaijan, who takes care of kids when both parents are working?"
255,New-az-69,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),Azərbaycanlı kişilər arasında üstünlük verilən spirtli içki hansıdır?,What is the preferred alcoholic beverage for men from Azerbaijan?
256,New-az-70,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),Azərbaycanlı qadınlar arasında üstünlük verilən spirtli içki hansıdır?,What is the preferred alcoholic beverage for women from Azerbaijan?
257,New-az-73,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),"Azərbaycanda adətən bir toyda orta hesabla neçə nəfər iştirak edir? (Yalnız Ərəb rəqəmləri (məsələn, 1) verin.)","How many people on average typically attend a wedding in Azerbaijan? (Provide Arabic numerals (e.g., 1) only.)"
258,New-ch-01,Food,Chinese (China),Azərbaycanda barbekü zamanı əsasən hansı növ ət yeyilir?,What kind of meat do people usually eat when they have barbecue in Azerbaijan?
259,New-ch-02,Food,Chinese (China),"Azərbaycanda səhər yeməyini adətən nə vaxt yeyirlər? (HH:MM formatında təqdim edin (məsələn, 18:00, 09:00).)","When do people usually have breakfast in Azerbaijan? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
260,New-ch-04,Food,Chinese (China),Azərbaycanda insanlar gecə qəlyanaltıları üçün adətən hansı yeməkləri yeyirlər?,What kinds of food do people usually eat for late-night snacks in Azerbaijan?
261,New-ch-05,Food,Chinese (China),Azərbaycanda ən məşhur acı yemək hansıdır?,What is the most famous spicy dish in Azerbaijan?
262,New-ch-07,Food,Chinese (China),Azərbaycanda insanlar adətən hansı qidaları sərt içki ilə birgə yeyirlər?,What food items do people typically pair with hard liquor in Azerbaijan?
263,New-ch-08,Food,Chinese (China),Azərbaycan mətbəxində hansı ədviyyat əvəzolunmazdır?,What seasoning is indispensable in cooking in Azerbaijan?
264,New-ch-09,Food,Chinese (China),Azərbaycanda hava soyuq olduqda insanlar adətən hansı yeməkləri yeyirlər?,What food do people typically consume when the weather is cold in Azerbaijan?
265,New-ch-13,Food,Chinese (China),Azərbaycanda ən məşhur alkoqol markası hansıdır?,What is the most famous alcohol brand in Azerbaijan?
266,New-ch-14,Food,Chinese (China),Azərbaycanda insanlar xəstə olduqda adətən hansı yeməkləri yeyirlər?,What foods do people usually eat when they are sick in Azerbaijan?
267,New-ch-15,Food,Chinese (China),Azərbaycanda insanlar adətən supermarketlərdə hansı hazır yeməkləri alırlar?,What prepared/ready-to-eat food do people typically buy at supermarkets in Azerbaijan?
268,New-ch-16,Sport,Chinese (China),Azərbaycanda idmanla bağlı ən məşhur film hansıdır?,What is the most famous sports-related movie in Azerbaijan?
269,New-ch-17,Sport,Chinese (China),Azərbaycanda insanlar ən çox hansı ekstremal idman növünü sınamaq istəyirlər?,What extreme sport do people generally wish to try the most in Azerbaijan?
270,New-ch-18,Sport,Chinese (China),Azərbaycanda yarışlar zamanı hansı yüngül atletika yarışını izləmək ən populyardır?,Which track and field event is the most popular to watch during competitions in Azerbaijan?
271,New-ch-19,Sport,Chinese (China),Azərbaycanda yarışlar zamanı ən çox hansı gimnastika tədbirinə baxılır?,Which gymnastics event is the most popular to watch during competitions in Azerbaijan?
272,New-ch-23,Sport,Chinese (China),Azərbaycanda ən məşhur stolüstü tennisçi kimdir?,Who is the most famous table tennis player in Azerbaijan?
273,New-ch-26,Sport,Chinese (China),Qış Olimpiya Oyunlarında Azərbaycanda ən çox izlənilən tədbir hansıdır?,"In the Winter Olympics, which event is the most popular to watch in Azerbaijan?"
274,New-ch-27,Sport,Chinese (China),Azərbaycanda ən məşhur boksçu kimdir?,Who is the most famous boxer in Azerbaijan?
275,New-ch-30,Sport,Chinese (China),Azərbaycanda ən məşhur atletika idmançısı kimdir?,Who is the most famous track and field athlete in Azerbaijan?
276,New-ch-31,Work life,Chinese (China),Azərbaycanda valideynlər övladlarının ən çox hansı peşəni seçməsini istəyirlər?,What job do parents most hope their children will pursue in Azerbaijan?
277,New-ch-32,Work life,Chinese (China),Azərbaycanda iş yerlərində adətən hansı ofis proqramlarından istifadə edirlər?,What office software do people typically use in the workplace in Azerbaijan?
278,New-ch-38,Work life,Chinese (China),Azərbaycanda hansı şəhərlər və ya bölgələr idxal və ixrac fəaliyyətləri ilə tanınırlar?,Which cities or regions are known for their import and export activities in Azerbaijan?
279,New-ch-39,Work life,Chinese (China),Azərbaycanda elektron ticarət sənayesində ən çox hansı platformadan istifadə olunur?,What platform is commonly used in the e-commerce industry in Azerbaijan?
280,New-ch-44,Work life,Chinese (China),"Azərbaycanda yeni işçilər üçün rəsmi müqavilə imzalanmadan əvvəl tipik sınama müddəti (probasiya) nə qədər çəkir? (məsələn, 1 ay).","How long is the typical probation period for new employees before signing a formal contract in Azerbaijan? (e.g., 1 month)."
281,New-ch-45,Work life,Chinese (China),Gənclər Azərbaycanda adətən hansı sahələrdə biznes qurmağı seçirlər?,Which industries do young people typically choose to start businesses in Azerbaijan?
282,New-ch-49,Family,Chinese (China),Azərbaycanda ailə üzvlərinin uzaqdan ünsiyyət qurması üçün ən çox yayılmış yolu hansıdır?,What is the most common way for family members to communicate remotely in Azerbaijan?
283,New-ch-51,Family,Chinese (China),Azərbaycanda ailəvi səfərlər üçün adətən hansı yaşayış forması bron edilir?,What form of accommodation is typically booked for family trips in Azerbaijan?
284,New-ch-54,Family,Chinese (China),Azərbaycanda ailə naharları üçün adətən hansı meyvə daha çox hazırlanır?,Which fruit is usually prepared the most for family dinners in Azerbaijan?
285,New-ch-64,Education,Chinese (China),"Azərbaycanda universitet tələbələrinə adətən həftədə neçə saat dərs keçirilir? (Yalnız ərəb rəqəmləri (məsələn, 1) göstərin.)","How many hours of classes do university students typically have per week in Azerbaijan? (Provide Arabic numerals (e.g., 1) only.)"
286,New-ch-66,Education,Chinese (China),"Azərbaycanda dövlət liseylərinin tipik tədris haqqı hər semestr üçün nə qədərdir? (Yalnız ərəb rəqəmləri (məsələn, 1) göstərin.)","What is the typical tuition fee per semester for public high schools in Azerbaijan?  (Provide Arabic numerals (e.g., 1) only.)"
287,New-ch-70,Education,Chinese (China),Azərbaycanda universitet tələbələrinin ortaq hansı məcburi kursları var?,What compulsory courses do university students have in common in Azerbaijan?
288,New-ch-71,Education,Chinese (China),"Azərbaycandakı orta məktəblərdə sinif ölçüsü orta hesabla nə qədərdir? (Yalnız ərəb rəqəmləri (məsələn, 1) göstərin.)","What is the average class size in high schools in Azerbaijan? (Provide Arabic numerals (e.g., 1) only.)"
289,New-ch-72,Education,Chinese (China),Azərbaycanda hansı ixtisasın işə düzəlməyə ən əlverişli olduğu düşünülür?,Which major is considered most conducive to employment in Azerbaijan?
