,ID,Topic,Source,Question,Translation
154,Kik-in-36,Sport,Indonesian (Indonesia),북한에서 가장 이름 있는 축구 감독은 누구인가요?,Who is the most popular soccer coach in North Korea?
155,Kik-in-37,Sport,Indonesian (Indonesia),북한에서 어떤 축구 단들이 치열한 경쟁자로 유명한가요? (예: ___ 대 ___),What soccer teams in North Korea are famous for their intense rivalry? (e.g. ___ vs ___)
156,Kik-in-38,Sport,Indonesian (Indonesia),북한에서 경쟁자로 유명한 축구단들의 팬클럽 이름은 무엇인가요? (예: ___ 대 ___),What are the names of soccer supporters in North Korea who are famous for their intense rivalry? (e.g. ___ vs ___)
157,Kik-in-40,Sport,Indonesian (Indonesia),북한에서 가장 이름 있는 남자 배드민턴 선수는 누구인가요?,Who is the most famous male badminton player in North Korea?
158,Kik-in-41,Sport,Indonesian (Indonesia),북한에서 가장 이름 있는 여자 배드민턴 선수는 누구인가요?,Who is the most famous female badminton player in North Korea?
159,Kik-in-44,Sport,Indonesian (Indonesia),북한 정부로부터 가장 많은 지원을 받는 체육종목은 무엇인가요?,What sport gets the most support from the government in North Korea?
160,Kik-in-45,Sport,Indonesian (Indonesia),북한의 학교에는 보통 어떤 체육의 경기장이 있나요?,What sports field facilities are usually available at schools in North Korea?
161,Na-ko-02,Food,Korean (South Korea),북한 사람들이 가장 잘 마시는 커피점 음료는 무엇인가요?,What cafe beverage do people from North Korea most commonly enjoy?
162,Na-ko-04,Food,Korean (South Korea),북한 사람들이 좋아 하는 술 깨는 음식은 무엇인가요?,What is the preferred hangover cure food for people from North Korea?
163,Na-ko-05,Food,Korean (South Korea),북한에서 주로 먹는 전화주문 음식은 무엇인가요?,What is the typical delivery food in North Korea?
164,Na-ko-07,Food,Korean (South Korea),북한 사람들은 어떤 고기를 가장 많이 먹나요?,What type of meat is consumed most by people from North Korea?
165,Na-ko-08,Food,Korean (South Korea),북한 사람들은 가을철에 주로 어떤 과일을 먹나요?,What fruit do people from North Korea often eat in the autumn season?
166,Na-ko-09,Food,Korean (South Korea),북한 밥상에서 가장 흔하게 볼 수 있는 반찬은 무엇인가요?,What side dish is the most commonly served on a dining table in North Korea?
167,Na-ko-11,Food,Korean (South Korea),북한 사람들은 축구 경기를 볼 때 무엇을 먹나요?,What do people from North Korea eat while watching a soccer game?
168,Na-ko-15,Food,Korean (South Korea),북한의 대표적인 보건식은 무엇인가요?,What is the representative nourishing food in North Korea?
169,Na-ko-16,Sport,Korean (South Korea),북한에서 가장 이름 있는 축구 선수는 누구인가요?,Who is the most famous soccer player in North Korea?
170,Na-ko-17,Sport,Korean (South Korea),북한의 학교에서 남학생들은 점심시간에 어떤 체육을 즐겨 하나요?,What sports do male students enjoy during lunch time at school in North Korea?
171,Na-ko-18,Sport,Korean (South Korea),북한의 체육 수업 시간에 여학생들이 가장 많이 하는 체육은 무엇인가요?,What is the most common sport girls participate in during physical education classes in North Korea?
172,Na-ko-19,Sport,Korean (South Korea),북한에서 가장 이름 있는 배구 선수는 누구인가요?,Who is the most popular volleyball player in North Korea?
173,Na-ko-20,Sport,Korean (South Korea),북한 사람들이 국제 대회에서 가장 열성적으로 응원하는 체육경기 종목은 무엇인가요?,What sports event do people from North Korea passionately support the most in international competitions?
174,Na-ko-22,Sport,Korean (South Korea),어느 나라를 북한이 가장 큰 축구 경쟁자로 여기고 있나요?,Which country is considered the biggest rival in soccer matches for North Korea?
175,Na-ko-23,Sport,Korean (South Korea),북한에서 아이들이 가장 많이 하는 전문개인체육지도는 무엇인가요?,What type of sports academies do children attend the most in North Korea?
176,Na-ko-24,Sport,Korean (South Korea),북한의 체육 경기장에서 경기를 보며 먹는 음식 중 가장 많이 먹는 음식은 무엇인가요?,What is the most commonly eaten food in sports stadiums while watching games in North Korea?
177,Na-ko-25,Sport,Korean (South Korea),북한의 학교 체육대회에서 일반적으로 하는 체육경기는 무엇인가요?,What are the typical sports played in North Korea's school sports day?
178,Na-ko-26,Sport,Korean (South Korea),북한의 중년층이 좋아 하는 체육종목은 무엇입니까?,What are the popular sports among the middle-aged population in North Korea?
179,Na-ko-28,Sport,Korean (South Korea),북한에서 가장 이름 있는 동계 체육선수는 누구인가요?,Who is the most popular winter sports player in North Korea?
180,Na-ko-29,Sport,Korean (South Korea),북한에서 가장 이름 있는 수영 선수는 누구인가요?,Who is the most famous swimmer in North Korea?
181,Na-ko-30,Sport,Korean (South Korea),북한에서 가장 좋아 하는 콤퓨터 경기는 무엇인가요?,What is the most popular e-sports game in North Korea?
182,Na-ko-33,Holidays/Celebration/Leisure,Korean (South Korea),북한 사람들은 설날에 대부분 어떤 음식을 먹나요?,What symbolic food do people from North Korea eat on (Lunar) New Year?
183,Na-ko-37,Holidays/Celebration/Leisure,Korean (South Korea),북한 사람들에게 가장 인기 있는 국내 휴양지는 어디인가요?,What is the most popular domestic vacation spot for people from North Korea?
184,Na-ko-38,Holidays/Celebration/Leisure,Korean (South Korea),북한에서 신랑과 신부 사이에 주고받는 가장 흔한 결혼 례단은 무엇인가요?,What is the most common wedding gift between bride and groom in North Korea?
185,Na-ko-39,Holidays/Celebration/Leisure,Korean (South Korea),북한에서 친구의 결혼식에 참가할 때 축하로 보통 어떤 선물을 주나요?,What is typically given as a congratulatory gesture when attending a friend's wedding in North Korea?
186,Na-ko-40,Holidays/Celebration/Leisure,Korean (South Korea),북한에서 장례식은 보통 며칠 동안하나요? (아라비아 숫자(예: 12)만 기재해 주세요.),"How long (in days) does a funeral typically last in North Korea? (Provide Arabic numerals (e.g., 12) only.)"
187,Na-ko-41,Holidays/Celebration/Leisure,Korean (South Korea),북한 장례식에 참가 할 때 슬픔을 표시하기 위해 무엇을 준비해야 하나요?,What should you prepare as a condolence offering when attending a funeral in North Korea?
188,Na-ko-42,Holidays/Celebration/Leisure,Korean (South Korea),북한 장례식에서 주로 먹는 음식은 무엇인가요?,What type of food is commonly provided at funeral parlors in North Korea?
189,Na-ko-43,Holidays/Celebration/Leisure,Korean (South Korea),북한 사람들은 설날 아침에 무엇을 하나요?,What do people do in North Korea in the morning of the (Lunar) New Year?
190,Na-ko-44,Holidays/Celebration/Leisure,Korean (South Korea),북한에서 전국적으로 교통 체증이 가장 심한 날은 언제입니까?,When is the day with North Korea's most severe nationwide traffic congestion?
191,Na-ko-45,Holidays/Celebration/Leisure,Korean (South Korea),북한에서 가장 인기 있는 신혼여행지는 어디인가요?,What is the most popular honeymoon destination in North Korea?
192,Ne-ar-05,Holidays/Celebration/Leisure,Arabic (Algeria),북한에서 가장 중요한 국가명절은 무엇인가요?,What is the most important national holiday in North Korea?
193,Ne-ar-06,Holidays/Celebration/Leisure,Arabic (Algeria),북한 사람들은 이슬람교의 단식일 기간에 무엇을 먹나요?,What do people from North Korea eat in Ramadan?
194,Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),북한 사람들은 이드 알피트르에 무엇을 먹나요?,What do people from North Korea eat in Eid ul Fitr?
195,Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),북한 사람들은 이드 알아드하에 무엇을 먹나요?,What do people from North Korea eat in Eid ul Adha?
196,Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),북한 사람들은 새해 첫날을 기념하러 어디로 가나요?,Where do people from North Korea go to celebrate New Year's Day?
197,Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),북한 가족들은 이드 축제를 위해 어디에 모이나요?,Where do a family gather for Eid festivities in North Korea?
198,Ne-ar-16,Work life,Arabic (Algeria),"북한의 휴식일은 언제인가요 (예: 월요일, 화요일)?","When is the weekend in North Korea (e.g. Monday, Tuesday)?"
199,Ne-ar-17,Work life,Arabic (Algeria),"북한에서 대부분의 로동자들은 몇 시에 일을 시작하나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공하세요.).","At what time do most people start work in North Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
200,Ne-ar-18,Work life,Arabic (Algeria),"북한에서 대부분의 로동자들은 몇 시에 퇴근하나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공하세요.).","At what time do most people finish work in North Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
201,Ne-ar-20,Work life,Arabic (Algeria),북한에서 안정적인 직업으로 여겨지는 직업은 무엇인가요?,What is considered to be a secure job in North Korea?
202,Ne-ar-24,Work life,Arabic (Algeria),북한의 주요 상업 중심지는 어느 도시입니까?,Which city is the primary commercial hub in North Korea?
203,Ne-ar-25,Work life,Arabic (Algeria),북한에서 어느 공업 근로자들의 평균 로임이 가장 높나요?,What is the industry that pays the best in North Korea?
204,Ne-ar-26,Work life,Arabic (Algeria),북한에서 가장 유명한 국가기업소는 어디입니까?,What is the most famous public corporation in North Korea?
205,Ne-ar-31,Food,Arabic (Algeria),북한에서 가장 이름 있는 음식은 무엇입니까?,What is the most famous dish in North Korea?
206,Ne-ar-32,Food,Arabic (Algeria),북한에서 사람들은 보통 아침에 무엇을 먹나요?,What do people usually have for breakfast in North Korea?
207,Ne-ar-33,Food,Arabic (Algeria),"북한에서 사람들은 보통 몇 시에 점심을 먹나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공해주세요.)","When do people usually have lunch in North Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
208,Ne-ar-34,Food,Arabic (Algeria),북한의 식사에서 항상 없어서는 안 될 음식은 무엇인가요?,What is typically indispensable in meals in North Korea?
209,Ne-ar-36,Food,Arabic (Algeria),북한의 축제에서 많이 먹는 음식은 무엇인가요?,What is a typical festive meal in North Korea?
210,Ne-ar-37,Food,Arabic (Algeria),북한에서는 외국에서 온 관광손님/방문손님에게 주로 어떤 과일을 먹으라고 하나요?,Which fruit do people usually offer tourists/visitors from abroad in North Korea?
211,Ne-ar-38,Food,Arabic (Algeria),북한에서는 어떤 음식을 무료로 나눠 주나요?,Which food do people usually offer as charity in North Korea?
212,Ne-ar-39,Food,Arabic (Algeria),북한에서 가장 싸게 판매되는 즉석음식은 무엇인가요?,What is the cheapest fast food in North Korea?
213,Ne-ar-43,Food,Arabic (Algeria),북한에서 사람들은 보통 차에 무엇을 함께 먹나요?,What do people usually have with tea in North Korea?
214,Ne-ar-44,Food,Arabic (Algeria),북한에서 사람들은 커피에 무엇을 함께 먹나요?,What do people have with coffee in North Korea?
215,New-am-02,Food,Amharic (Ethiopia),북한에서 가장 좋아 하는 옛날 음식은 무엇입니까?,What is the most popular traditional food in North Korea?
216,New-am-04,Food,Amharic (Ethiopia),북한에서 가장 좋아 하는 찍어 먹는 양념은 무엇인가요?,What is the most popular dipping sauce in North Korea?
217,New-am-08,Food,Amharic (Ethiopia),북한에서 기독교인의 금식 기간에 가장 흔히 섭취하는 음식은 무엇인가요?,What food is most often consumed during Christian fasting in North Korea?
218,New-am-15,Food,Amharic (Ethiopia),북한에서 엄마들이 애기 낳을 때 보통 어떤 음식을 준비하나요?,What food is usually prepared when mothers give birth in North Korea?
219,New-am-27,Sport,Amharic (Ethiopia),북한에서 가장 좋아 하는 여자 체육선수는 누구인가요?,Who is the most popular female sportperson in North Korea?
220,New-am-34,Education,Amharic (Ethiopia),북한의 소학교 학생들은 보통 어디에서 시험 준비를 하나요?,Where do most elementary school students prepare for their exams in North Korea?
221,New-am-41,Education,Amharic (Ethiopia),북한에서 학생들이 처음으로 전국적 으로 시험을 치는 학년은 몇 학년입니까?,"In North Korea, at which grade level do students take their first national-level examination?"
222,New-am-53,Work life,Amharic (Ethiopia),북한에서 커피/차 생산으로 이름 있는 지방은 어디인가요?,Which region in North Korea is widely known for its coffee/tea industry?
223,New-am-54,Work life,Amharic (Ethiopia),북한에서 축산업을 많이 하는 지방은 어디인가요?,Which region in North Korea is widely known for its livestock industry?
224,New-am-59,Work life,Amharic (Ethiopia),북한의 사막에 사는 사람들의 주요 직업은 무엇입니까?,What is the main occupation of people living in deserts in North Korea?
225,New-am-60,Work life,Amharic (Ethiopia),북한에서 주로 교통 수단으로 리용되는 동물은 무엇입니까?,Which animal is typically used for transportation in North Korea?
226,New-am-72,Family,Amharic (Ethiopia),북한에서 아이들이 가장 좋아 하는 만화책은 무엇인가요?,What is the most popular comic book for children to read in North Korea?
227,New-am-73,Family,Amharic (Ethiopia),북한에서 아이들이 가장 좋아 하는 유튜브 채널은 무엇인가요?,What is the most popular YouTube channel for children in North Korea?
228,New-am-74,Family,Amharic (Ethiopia),북한에서 가장 좋아 하는 좌담회는 무엇인가요?,What is the most popular talk show in North Korea?
229,New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),북한에서 가장 유명한 종교적 명절은 무엇입니까?,What is the most famous religious holiday in North Korea?
230,New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),북한에서 결혼식을 가장 많이 하는 달은 언제입니까? (아라비아 숫자(예: 1)만 기재해 주세요.),"What is the busiest month for weddings in North Korea? (Provide Arabic numerals (e.g., 1) only.)"
231,New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),북한에서 가장 좋아 하는 옛날 악기는 무엇입니까?,What is the most popular traditional musical instrument in North Korea?
232,New-as-01,Food,Assamese (Assam),북한에서 생산하는 주요 농작물은 무엇입니까?,What is the main agricultural product produced in North Korea?
233,New-as-02,Food,Assamese (Assam),북한에서 가장 좋아 하는 밀가루 음식은 무엇입니까?,What is the most popular wheat-based food item in North Korea?
234,New-as-05,Food,Assamese (Assam),북한의 가정을 방문할 때 손님들에게 가장 많이 내 놓는 음료나 술은 무엇인가요?,What is the most typical drink offered to guests when they visit households in North Korea?
235,New-as-07,Food,Assamese (Assam),북한에서 가장 좋아 하는 수산물 료리는 무엇입니까?,What is the most popular dish cooked with fish in North Korea?
236,New-as-14,Food,Assamese (Assam),비 오는 날에 북한 사람들은 보통 무엇을 먹나요?,What food do people from North Korea like to eat during rainy weather?
237,New-as-15,Food,Assamese (Assam),북한에서 날씨가 더울 때 보통 마시는 음료는 무엇인가요?,What drink is commonly consumed in North Korea when the weather is hot?
238,New-as-20,Sport,Assamese (Assam),북한에서 좋아 하는 실내 체육운동은 무엇인가요?,What is the most popular indoor sport in North Korea?
239,New-as-29,Sport,Assamese (Assam),북한의 남자들은 어떤 체육을 보는 것을 좋아 하나요?,What sport do men in North Korea like to watch?
240,New-as-30,Sport,Assamese (Assam),북한의 여자들은 어떤 체육을 보는 것을 좋아 하나요?,What sport do women in North Korea like to watch?
241,New-as-58,Work life,Assamese (Assam),북한 사람들이 직장에서 가장 많이 마시는 음료는 무엇인가요?,What is the most popular beverage that people from North Korea like to drink in their workplace?
242,New-as-64,Family,Assamese (Assam),북한에서 모든 가족 식구들이 함께 모이는 명절은 무엇이 있나요?,On which holiday do all family members tend to reunite in North Korea?
243,New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),북한의 옛날 부터 내려오는 명절에 가족식구들이 함께 하는 민족놀이는 무엇이 있나요?,What traditional games do families play during traditional holidays in North Korea?
244,New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),북한의 옛날 축제에서 사람들은 어떤 종류의 옷을 입나요?,What type of clothing do people from North Korea wear during traditional festivals?
245,New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),북한 사람들은 옛날 축제 때 목걸이 귀걸이를 하나요?,What traditional festival accessories do people from North Korea wear?
246,New-az-05,Food,Azerbaijani (Azerbaijan),북한에서 가장 이름 있는 술 생산 지방은 어디입니까?,What is the most famous region for alcohol production in North Korea?
247,New-az-11,Food,Azerbaijani (Azerbaijan),북한 사람들은 여름철에 보통 어떤 과일을 먹나요?,What fruit do people from North Korea often eat in the summer season?
248,New-az-12,Food,Azerbaijani (Azerbaijan),북한에서 수산물로 이름 있는 지역은 어디인가요?,Which region in North Korea is known for its seafood?
249,New-az-21,Sport,Azerbaijani (Azerbaijan),북한에서 스키 관광명승지로 가장 이름 있는 지방은 어디인가요?,Which region in North Korea is the most popular skiing destination?
250,New-az-26,Sport,Azerbaijani (Azerbaijan),북한에서 가장 이름 있는 무술 선수는 누구인가요?,Who is the most popular martial arts player in North Korea?
251,New-az-27,Sport,Azerbaijani (Azerbaijan),북한에서 지난 10년 동안 가장 빠르게 발전 한 체육은 무엇입니까?,Which sport has been one of the fastest-growing in North Korea over the last decade?
252,New-az-39,Education,Azerbaijani (Azerbaijan),북한에서 학생들이 외국으로 가장 류학가고 싶어 하는 나라는 어느 나라 인가요?,Which country is the most popular destination for students from North Korea studying abroad?
253,New-az-49,Work life,Azerbaijani (Azerbaijan),북한의 보통 가정에서는 몇 명이 일합니까? (아라비아 숫자(예: 1)만 기재해 주세요.),"How many people work in a typical family in North Korea? (Provide Arabic numerals (e.g., 1) only.)"
254,New-az-60,Family,Azerbaijani (Azerbaijan),북한에서 부모가 둘 다 일할 때 아이들을 누가 봐주나요?,"In North Korea, who takes care of kids when both parents are working?"
255,New-az-69,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),북한 남자들이 좋아 하는 술은 무엇인가요?,What is the preferred alcoholic beverage for men from North Korea?
256,New-az-70,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),북한 여자들이 좋아 하는 술은 무엇인가요?,What is the preferred alcoholic beverage for women from North Korea?
257,New-az-73,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),북한의 보통 결혼식에는 평균 몇 명이 참가하나요? (아라비아 숫자(예: 1)만 기재해 주세요.),"How many people on average typically attend a wedding in North Korea? (Provide Arabic numerals (e.g., 1) only.)"
258,New-ch-01,Food,Chinese (China),북한에서 불로 고기를 구울 때 사람들은 보통 어떤 고기를 먹나요?,What kind of meat do people usually eat when they have barbecue in North Korea?
259,New-ch-02,Food,Chinese (China),"북한에서 사람들은 보통 몇 시에 아침을 먹나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공해주세요.)","When do people usually have breakfast in North Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
260,New-ch-04,Food,Chinese (China),북한에서 사람들은 보통 밤 늦게 배고플 때 무엇을 먹나요?,What kinds of food do people usually eat for late-night snacks in North Korea?
261,New-ch-05,Food,Chinese (China),북한에서 가장 이름 있는 매운 음식은 무엇인가요?,What is the most famous spicy dish in North Korea?
262,New-ch-07,Food,Chinese (China),북한에서 독한 술을 마실 때 사람들은 보통 어떤 음식을 안주로 먹나요?,What food items do people typically pair with hard liquor in North Korea?
263,New-ch-08,Food,Chinese (China),북한 료리에서 꼭 들어가야 하는 필요한 양념은 무엇인가요?,What seasoning is indispensable in cooking in North Korea?
264,New-ch-09,Food,Chinese (China),날씨가 추울 때 북한 사람들은 보통 어떤 음식을 먹나요?,What food do people typically consume when the weather is cold in North Korea?
265,New-ch-13,Food,Chinese (China),북한에서 가장 이름 있는 술 상표는 무엇인가요?,What is the most famous alcohol brand in North Korea?
266,New-ch-14,Food,Chinese (China),북한에서는 아플 때 보통 어떤 음식을 먹나요?,What foods do people usually eat when they are sick in North Korea?
267,New-ch-15,Food,Chinese (China),북한에서 사람들이 보통 상점에서 구매하는 료리/즉석 식품은 무엇인가요?,What prepared/ready-to-eat food do people typically buy at supermarkets in North Korea?
268,New-ch-16,Sport,Chinese (China),북한에서 가장 이름 있는 체육 영화는 무엇인가요?,What is the most famous sports-related movie in North Korea?
269,New-ch-17,Sport,Chinese (China),북한 사람들이 일반적으로 가장 해보고 싶어하는 익스트림 스포츠는 무엇인가요?,What extreme sport do people generally wish to try the most in North Korea?
270,New-ch-18,Sport,Chinese (China),북한에서 가장 즐겨 보는 륙상 경기 종목은 무엇인가요?,Which track and field event is the most popular to watch during competitions in North Korea?
271,New-ch-19,Sport,Chinese (China),북한에서 가장 즐겨 보는 체조 경기 종목은 무엇인가요?,Which gymnastics event is the most popular to watch during competitions in North Korea?
272,New-ch-23,Sport,Chinese (China),북한에서 가장 이름 있는 탁구 선수는 누구인가요?,Who is the most famous table tennis player in North Korea?
273,New-ch-26,Sport,Chinese (China),북한에서 가장 잘 보는 동계 올림픽 경기는 무엇인가요?,"In the Winter Olympics, which event is the most popular to watch in North Korea?"
274,New-ch-27,Sport,Chinese (China),북한에서 가장 이름 있는 권투선수는 누구인가요?,Who is the most famous boxer in North Korea?
275,New-ch-30,Sport,Chinese (China),북한에서 가장 이름 있는 륙상 선수는 누구인가요?,Who is the most famous track and field athlete in North Korea?
276,New-ch-31,Work life,Chinese (China),북한에서 부모들은 자식이 어떤 직업을 가지길 가장 바라나요?,What job do parents most hope their children will pursue in North Korea?
277,New-ch-32,Work life,Chinese (China),북한의 직장에서 사람들은 일반적으로 어떤 사무 콤퓨터 프로그람을 사용하나요?,What office software do people typically use in the workplace in North Korea?
278,New-ch-38,Work life,Chinese (China),북한에서 수입수출로 이름 있는 도시나 지방은 어디인가요?,Which cities or regions are known for their import and export activities in North Korea?
279,New-ch-39,Work life,Chinese (China),북한에서 전자상업거래에 많이 쓰는 플랫폼은 무엇인가요?,What platform is commonly used in the e-commerce industry in North Korea?
280,New-ch-44,Work life,Chinese (China),북한에서 정식 계약을 체결하기 전 새로운 직원들에게 일반적으로 적용되는 수습 기간은 얼마나 됩니까? (예: 1개월),"How long is the typical probation period for new employees before signing a formal contract in North Korea? (e.g., 1 month)."
281,New-ch-45,Work life,Chinese (China),북한에서 청년들은 장사를 할 때 주로 어떤 부문을 선택하나요?,Which industries do young people typically choose to start businesses in North Korea?
282,New-ch-49,Family,Chinese (China),북한에서 가족 식구들끼리 원격으로 대화할 때 쓰는 가장 일반적인 방법은 무엇인가요?,What is the most common way for family members to communicate remotely in North Korea?
283,New-ch-51,Family,Chinese (China),북한에서 가족 여행 시 보통 어떤 려관을 미리 약속하여 정하나요?,What form of accommodation is typically booked for family trips in North Korea?
284,New-ch-54,Family,Chinese (China),북한의 가족 저녁식사에 가장 많이 올리는 과일은 무엇인가요?,Which fruit is usually prepared the most for family dinners in North Korea?
285,New-ch-64,Education,Chinese (China),북한의 대학생들은 일주일에 보통 수업에 몇 시간 참가 하나요? (아라비아 숫자(예: 1)만 기재해 주세요.),"How many hours of classes do university students typically have per week in North Korea? (Provide Arabic numerals (e.g., 1) only.)"
286,New-ch-66,Education,Chinese (China),북한 국가 고급중학교의 한 학기당 평균 수업료는 얼마입니까? (아라비아 숫자(예: 1)만 기재해 주세요.),"What is the typical tuition fee per semester for public high schools in North Korea?  (Provide Arabic numerals (e.g., 1) only.)"
287,New-ch-70,Education,Chinese (China),북한 대학생들이 모두 꼭 참가하여야 하는 수업 과목은 무엇인가요?,What compulsory courses do university students have in common in North Korea?
288,New-ch-71,Education,Chinese (China),북한 고급중학교의 한 학급당 평균 학생 수는 몇 명인가요? (아라비아 숫자(예: 1)만 기재해 주세요.),"What is the average class size in high schools in North Korea? (Provide Arabic numerals (e.g., 1) only.)"
289,New-ch-72,Education,Chinese (China),북한에서 어떤 학부가 취업에 가장 유리하다고 여기나요?,Which major is considered most conducive to employment in North Korea?
290,New-ch-73,Education,Chinese (China),북한 대학생들 사이에서 어떤 동아리가 가장 인기 있나요?,What type of clubs are most popular among university students in North Korea?
291,New-ch-74,Education,Chinese (China),북한 대학생들은 주로 어떤 곳에서 사나요?,What types of accommodation do university students in North Korea typically live in?
292,New-ch-75,Education,Chinese (China),북한의 초급중학교 한 시간 수업은 총 몇 분인가요? (아라비아 숫자(예: 1)만 기재해 주세요.),"How long is each class period for middle school students in North Korea (minutes)?  (Provide Arabic numerals (e.g., 1) only.)"
293,New-ch-78,Holidays/Celebration/Leisure,Chinese (China),북한에서 년로보장 받은 여자들이 일반적으로 좋아 하는 활동은 무엇인가요?,What leisure activities do retired women typically like in North Korea?
294,New-ch-79,Holidays/Celebration/Leisure,Chinese (China),북한에서 년로보장 받은 남자들이 일반적으로 좋아 하는 활동은 무엇인가요?,What leisure activities do retired men typically like in North Korea?
295,New-ch-80,Holidays/Celebration/Leisure,Chinese (China),"북한에선 대체로 어느 명절에 종교적인 장소(사찰, 교회 등)를 방문하나요?","During which holidays do people typically visit religious sites (temples, churches, etc.) in North Korea?"
296,New-ch-81,Holidays/Celebration/Leisure,Chinese (China),북한의 일반적인 집초대 선물은 무엇인가요?,What are the typical housewarming gifts in North Korea?
297,New-ch-82,Holidays/Celebration/Leisure,Chinese (China),"북한에서 결혼식은 보통 몇 시에 시작하나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공해주세요.)","At what time do weddings typically start in North Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
298,New-ch-83,Holidays/Celebration/Leisure,Chinese (China),북한의 어느 도시에서 축제가 가장 많이 열리나요?,Which city in North Korea hosts festivals the most?
299,New-ch-84,Holidays/Celebration/Leisure,Chinese (China),북한 사람들은 결혼식에 참석할 때 보통 어떤 색깔의 옷을 입나요?,What color of clothing do people typically wear when attending weddings in North Korea?
300,New-ch-85,Holidays/Celebration/Leisure,Chinese (China),북한 사람들은 장례식에 참석할 때 보통 어떤 색깔의 옷을 입나요?,What color of clothing do people typically wear when attending funerals in North Korea?
301,New-en-01,Food,English (UK),북한 영화관에선 어떤 간식을 먹나요?,Which snack is eaten in the cinema in North Korea?
302,New-en-02,Food,English (UK),북한에서 사람들이 가장 좋아 하는 감자튀기 맛은 무엇인가요?,What is the most popular chip/crisp flavour in North Korea?
303,New-en-04,Food,English (UK),북한에서 이름 있는 료리사는 누구인가요?,Who is a popular celebrity chef in North Korea?
304,New-en-05,Food,English (UK),북한에서 돈이 싸고 빨리 먹을 수 있는 음식은 무엇인가요?,Which food is a cost-effective and quick meal option in North Korea?
305,New-en-07,Food,English (UK),북한에서 사람들이 가장 좋아 하는 료리 프로그람은 무엇인가요?,What are the most popular cooking shows in North Korea?
306,New-en-08,Food,English (UK),북한에서 사람들이 가장 좋아 하는 쵸콜레트 상표는 무엇인가요?,What is the most popular chocolate brand in North Korea?
307,New-en-10,Food,English (UK),북한에선 어떤 치즈를 가장 많이 먹나요?,What is the most eaten cheese in North Korea?
308,New-en-11,Food,English (UK),북한에서 가장 인기 없는 남새는 무엇인가요?,What is the most disliked vegetable in North Korea?
309,New-en-12,Food,English (UK),북한의 음식매대에서 가장 흔히 볼 수 있는 음식은 무엇인가요?,What food is most commonly found in food courts in North Korea?
310,New-en-17,Sport,English (UK),북한 체육을 좋아 하는 사람들이 가장 많이 쓰는 응원 도구는 무엇인가요?,What are the most common cheering tools used by sports fans in North Korea?
311,New-en-18,Sport,English (UK),북한에서 체육을 좋아 하는 사람들이 경기를 보러 갈 때 무엇을 가지고 가나요?,What do fans bring with them when attending a live game in North Korea?
312,New-en-19,Sport,English (UK),북한에서 가장 이름 있는 체육 경기장은 어디인가요?,What is the most well known sporting stadium in North Korea?
313,New-en-23,Sport,English (UK),북한에서 가장 이름 있는 장애인 올림픽 선수는 누구인가요?,Who is the most famous Paralympian in North Korea?
314,New-en-26,Sport,English (UK),북한에서 가장 많이 하는 체육 응원 구호는 무엇인가요?,What is the best recognized sporting chant in North Korea?
315,New-en-38,Work life,English (UK),북한에서 근무 시간이 유연한 것으로 알려진 산업은 어떤 것들이 있나요?,Which industries are known for more flexible working hours in North Korea?
316,New-en-41,Work life,English (UK),북한에서 가장 유명하고 돈 잘 버는 기업소 단위 지배인은 누구인가요?,Who is the most well known and successful entrepreneur in North Korea?
317,New-en-47,Family,English (UK),북한의 주택 뒤 마당에서 자주 발견되는 것은 무엇인가요?,What can typically be found in the back garden of houses in North Korea?
318,New-en-49,Family,English (UK),북한에서 가장 이름 있는 가족은 어디인가요?,What is the name of the most famous family in North Korea?
319,New-en-50,Family,English (UK),북한에서 가장 많은 성은 무엇인가요?,What is the most common family name in North Korea?
320,New-en-55,Family,English (UK),북한의 가정에서 가장 흔히 믿는 종교는 무엇인가요?,Which religion is most commonly practiced by families in North Korea?
321,New-en-56,Family,English (UK),북한의 가정에서 어떤 외국어로 가장 많이 말하나요?,What is the most popular foreign language spoken by families in North Korea?
