,ID,Topic,Source,Question,Translation
149,Kik-in-17,Food,Indonesian (Indonesia),대한민국에서 라마단 기간에 더 많이 팔리고 흔히 보이는 과일은 무엇인가요?,What fruit is more commonly sold and found during Ramadan in South Korea?
150,Kik-in-24,Food,Indonesian (Indonesia),대한민국 사람들이 패스트푸드점에서 치킨과 함께 먹는 탄수화물에는 무엇이 있나요?,What carbohydrate is usually served with chicken in a fast-food restaurant in South Korea?
151,Kik-in-31,Sport,Indonesian (Indonesia),대한민국에서 가장 잘 알려진 무술은 무엇인가요?,What is the most famous martial art sports in South Korea?
152,Kik-in-34,Sport,Indonesian (Indonesia),대한민국의 공영방송에서 자주 중계되는 스포츠는 무엇인가요?,What sports are often broadcasted on national television in South Korea?
153,Kik-in-35,Sport,Indonesian (Indonesia),코로나 기간 동안 대한민국 사람들 사이에서 인기 있었던 스포츠는 무엇이었나요?,What sports were popular among people from South Korea during the COVID-19 pandemic?
154,Kik-in-36,Sport,Indonesian (Indonesia),대한민국에서 가장 인기 있는 축구 감독은 누구인가요?,Who is the most popular soccer coach in South Korea?
155,Kik-in-37,Sport,Indonesian (Indonesia),대한민국에서 어떤 축구 팀들이 치열한 라이벌 관계로 유명한가요? (예: ___ 대 ___),What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___)
156,Kik-in-38,Sport,Indonesian (Indonesia),대한민국에서 치열한 라이벌로 유명한 축구 팀들의 팬클럽 이름은 무엇인가요? (예: ___ 대 ___),What are the names of soccer supporters in South Korea who are famous for their intense rivalry? (e.g. ___ vs ___)
157,Kik-in-40,Sport,Indonesian (Indonesia),대한민국에서 가장 유명한 남자 배드민턴 선수는 누구인가요?,Who is the most famous male badminton player in South Korea?
158,Kik-in-41,Sport,Indonesian (Indonesia),대한민국에서 가장 유명한 여자 배드민턴 선수는 누구인가요?,Who is the most famous female badminton player in South Korea?
159,Kik-in-44,Sport,Indonesian (Indonesia),대한민국 정부로부터 가장 많은 지원을 받는 스포츠는 무엇인가요?,What sport gets the most support from the government in South Korea?
160,Kik-in-45,Sport,Indonesian (Indonesia),대한민국의 학교에는 보통 어떤 스포츠의 경기장이 있나요?,What sports field facilities are usually available at schools in South Korea?
161,Na-ko-02,Food,Korean (South Korea),대한민국 사람들이 가장 즐겨 마시는 카페 음료는 무엇인가요?,What cafe beverage do people from South Korea most commonly enjoy?
162,Na-ko-04,Food,Korean (South Korea),대한민국 사람들이 선호하는 해장 음식은 무엇인가요?,What is the preferred hangover cure food for people from South Korea?
163,Na-ko-05,Food,Korean (South Korea),대한민국에서 주로 먹는 배달 음식은 무엇인가요?,What is the typical delivery food in South Korea?
164,Na-ko-07,Food,Korean (South Korea),대한민국 사람들은 어떤 육류를 가장 많이 소비하나요?,What type of meat is consumed most by people from South Korea?
165,Na-ko-08,Food,Korean (South Korea),대한민국 사람들은 가을철에 주로 어떤 과일을 먹나요?,What fruit do people from South Korea often eat in the autumn season?
166,Na-ko-09,Food,Korean (South Korea),대한민국 식탁에서 가장 흔하게 볼 수 있는 반찬은 무엇인가요?,What side dish is the most commonly served on a dining table in South Korea?
167,Na-ko-11,Food,Korean (South Korea),대한민국 사람들은 축구 경기를 볼 때 무엇을 먹나요?,What do people from South Korea eat while watching a soccer game?
168,Na-ko-15,Food,Korean (South Korea),대한민국의 대표적인 보양식은 무엇인가요?,What is the representative nourishing food in South Korea?
169,Na-ko-16,Sport,Korean (South Korea),대한민국에서 가장 유명한 축구 선수는 누구인가요?,Who is the most famous soccer player in South Korea?
170,Na-ko-17,Sport,Korean (South Korea),대한민국의 학교에서 남학생들은 점심시간에 어떤 스포츠를 즐겨 하나요?,What sports do male students enjoy during lunch time at school in South Korea?
171,Na-ko-18,Sport,Korean (South Korea),대한민국의 체육 수업 시간에 여학생들이 가장 많이 하는 스포츠는 무엇인가요?,What is the most common sport girls participate in during physical education classes in South Korea?
172,Na-ko-19,Sport,Korean (South Korea),대한민국에서 가장 인기 있는 배구 선수는 누구인가요?,Who is the most popular volleyball player in South Korea?
173,Na-ko-20,Sport,Korean (South Korea),대한민국 사람들이 국제 대회에서 가장 열정적으로 응원하는 스포츠 종목은 무엇인가요?,What sports event do people from South Korea passionately support the most in international competitions?
174,Na-ko-22,Sport,Korean (South Korea),어느 나라가 대한민국의 가장 큰 축구 라이벌로 여겨지나요?,Which country is considered the biggest rival in soccer matches for South Korea?
175,Na-ko-23,Sport,Korean (South Korea),대한민국에서 아이들이 가장 많이 다니는 스포츠 학원은 무엇인가요?,What type of sports academies do children attend the most in South Korea?
176,Na-ko-24,Sport,Korean (South Korea),대한민국의 스포츠 경기장에서 경기를 관람하며 먹는 음식 중 가장 많이 먹는 음식은 무엇인가요?,What is the most commonly eaten food in sports stadiums while watching games in South Korea?
177,Na-ko-25,Sport,Korean (South Korea),대한민국의 학교 운동회에서 일반적으로 하는 경기는 무엇인가요?,What are the typical sports played in South Korea's school sports day?
178,Na-ko-26,Sport,Korean (South Korea),대한민국의 중년층에게 인기 있는 스포츠는 무엇입니까?,What are the popular sports among the middle-aged population in South Korea?
179,Na-ko-28,Sport,Korean (South Korea),대한민국에서 가장 인기 있는 동계 스포츠 선수는 누구인가요?,Who is the most popular winter sports player in South Korea?
180,Na-ko-29,Sport,Korean (South Korea),대한민국에서 가장 유명한 수영 선수는 누구인가요?,Who is the most famous swimmer in South Korea?
181,Na-ko-30,Sport,Korean (South Korea),대한민국에서 가장 인기 있는 e스포츠 게임은 무엇인가요?,What is the most popular e-sports game in South Korea?
182,Na-ko-33,Holidays/Celebration/Leisure,Korean (South Korea),대한민국 사람들은 설날에 상징적으로 어떤 음식을 먹나요?,What symbolic food do people from South Korea eat on (Lunar) New Year?
183,Na-ko-37,Holidays/Celebration/Leisure,Korean (South Korea),대한민국 사람들에게 가장 인기 있는 국내 휴가지는 어디인가요?,What is the most popular domestic vacation spot for people from South Korea?
184,Na-ko-38,Holidays/Celebration/Leisure,Korean (South Korea),대한민국에서 신랑과 신부가 주고받는 가장 흔한 예물은 무엇인가요?,What is the most common wedding gift between bride and groom in South Korea?
185,Na-ko-39,Holidays/Celebration/Leisure,Korean (South Korea),대한민국에서 친구의 결혼식에 참석할 때 축하의 의미로 보통 어떤 선물을 주나요?,What is typically given as a congratulatory gesture when attending a friend's wedding in South Korea?
186,Na-ko-40,Holidays/Celebration/Leisure,Korean (South Korea),대한민국에서 장례식은 보통 며칠 동안하나요? (아라비아 숫자(예: 12)만 기재해 주세요.),"How long (in days) does a funeral typically last in South Korea? (Provide Arabic numerals (e.g., 12) only.)"
187,Na-ko-41,Holidays/Celebration/Leisure,Korean (South Korea),대한민국 장례식에 참석할 때 애도를 표하기 위해 무엇을 준비해야 하나요?,What should you prepare as a condolence offering when attending a funeral in South Korea?
188,Na-ko-42,Holidays/Celebration/Leisure,Korean (South Korea),대한민국 장례식장에서 주로 제공되는 음식은 무엇인가요?,What type of food is commonly provided at funeral parlors in South Korea?
189,Na-ko-43,Holidays/Celebration/Leisure,Korean (South Korea),대한민국 사람들은 설날 아침에 무엇을 하나요?,What do people do in South Korea in the morning of the (Lunar) New Year?
190,Na-ko-44,Holidays/Celebration/Leisure,Korean (South Korea),대한민국에서 전국적으로 교통 체증이 가장 심한 날은 언제입니까?,When is the day with South Korea's most severe nationwide traffic congestion?
191,Na-ko-45,Holidays/Celebration/Leisure,Korean (South Korea),대한민국에서 가장 인기 있는 신혼여행지는 어디인가요?,What is the most popular honeymoon destination in South Korea?
192,Ne-ar-05,Holidays/Celebration/Leisure,Arabic (Algeria),대한민국에서 가장 중요한 국경일은 무엇인가요?,What is the most important national holiday in South Korea?
193,Ne-ar-06,Holidays/Celebration/Leisure,Arabic (Algeria),대한민국 사람들은 라마단 기간에 무엇을 먹나요?,What do people from South Korea eat in Ramadan?
194,Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),대한민국 사람들은 이드 알피트르에 무엇을 먹나요?,What do people from South Korea eat in Eid ul Fitr?
195,Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),대한민국 사람들은 이드 알아드하에 무엇을 먹나요?,What do people from South Korea eat in Eid ul Adha?
196,Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),대한민국 사람들은 새해 첫날을 기념하러 어디로 가나요?,Where do people from South Korea go to celebrate New Year's Day?
197,Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),대한민국 가족들은 이드 축제를 위해 어디에 모이나요?,Where do a family gather for Eid festivities in South Korea?
198,Ne-ar-16,Work life,Arabic (Algeria),"대한민국의 주말은 무슨 요일인가요(예: 월요일, 화요일)?","When is the weekend in South Korea (e.g. Monday, Tuesday)?"
199,Ne-ar-17,Work life,Arabic (Algeria),"대한민국에서 대부분의 사람들은 몇 시에 일을 시작하나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공하세요.).","At what time do most people start work in South Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
200,Ne-ar-18,Work life,Arabic (Algeria),"대한민국에서 대부분의 사람들은 몇 시에 퇴근하나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공하세요.).","At what time do most people finish work in South Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
201,Ne-ar-20,Work life,Arabic (Algeria),대한민국에서는 어떤 직업이 안정적이라고 여겨지나요?,What is considered to be a secure job in South Korea?
202,Ne-ar-24,Work life,Arabic (Algeria),대한민국의 주요 상업 중심지는 어느 도시입니까?,Which city is the primary commercial hub in South Korea?
203,Ne-ar-25,Work life,Arabic (Algeria),대한민국에서 어느 산업 종사자들의 평균 급여가 가장 높나요?,What is the industry that pays the best in South Korea?
204,Ne-ar-26,Work life,Arabic (Algeria),대한민국에서 가장 유명한 공기업은 어디입니까?,What is the most famous public corporation in South Korea?
205,Ne-ar-31,Food,Arabic (Algeria),대한민국에서 가장 유명한 음식은 무엇입니까?,What is the most famous dish in South Korea?
206,Ne-ar-32,Food,Arabic (Algeria),대한민국에서 사람들은 보통 아침으로 무엇을 먹나요?,What do people usually have for breakfast in South Korea?
207,Ne-ar-33,Food,Arabic (Algeria),"대한민국에서 사람들은 보통 몇 시에 점심을 먹나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공해주세요.)","When do people usually have lunch in South Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
208,Ne-ar-34,Food,Arabic (Algeria),대한민국의 식사에서 일반적으로 없어서는 안 될 음식은 무엇인가요?,What is typically indispensable in meals in South Korea?
209,Ne-ar-36,Food,Arabic (Algeria),대한민국의 축제에서 일반적으로 먹는 음식은 무엇인가요?,What is a typical festive meal in South Korea?
210,Ne-ar-37,Food,Arabic (Algeria),대한민국에서는 해외에서 온 관광객/방문객에게 주로 어떤 과일을 추천하나요?,Which fruit do people usually offer tourists/visitors from abroad in South Korea?
211,Ne-ar-38,Food,Arabic (Algeria),대한민국에서는 어떤 음식이 자선 음식으로 제공되나요?,Which food do people usually offer as charity in South Korea?
212,Ne-ar-39,Food,Arabic (Algeria),대한민국에서 가장 저렴하게 판매되는 패스트푸드는 무엇인가요?,What is the cheapest fast food in South Korea?
213,Ne-ar-43,Food,Arabic (Algeria),대한민국에서 사람들은 보통 차에 무엇을 곁들여 먹나요?,What do people usually have with tea in South Korea?
214,Ne-ar-44,Food,Arabic (Algeria),대한민국에서 사람들은 커피에 무엇을 곁들여 먹나요?,What do people have with coffee in South Korea?
215,New-am-02,Food,Amharic (Ethiopia),대한민국에서 가장 인기 있는 전통 음식은 무엇입니까?,What is the most popular traditional food in South Korea?
216,New-am-04,Food,Amharic (Ethiopia),대한민국에서 가장 인기 있는 찍어 먹는 소스는 무엇인가요?,What is the most popular dipping sauce in South Korea?
217,New-am-08,Food,Amharic (Ethiopia),대한민국에서 기독교인의 금식 기간에 가장 흔히 섭취하는 음식은 무엇인가요?,What food is most often consumed during Christian fasting in South Korea?
218,New-am-15,Food,Amharic (Ethiopia),대한민국에서는 산후에 어떤 음식을 먹나요?,What food is usually prepared when mothers give birth in South Korea?
219,New-am-27,Sport,Amharic (Ethiopia),대한민국에서 가장 인기 있는 여성 스포츠 선수는 누구인가요?,Who is the most popular female sportperson in South Korea?
220,New-am-34,Education,Amharic (Ethiopia),대한민국의 초등학생들은 보통 어디에서 시험 준비를 하나요?,Where do most elementary school students prepare for their exams in South Korea?
221,New-am-41,Education,Amharic (Ethiopia),대한민국에서 학생들이 처음으로 전국 단위 시험을 치르는 학년은 몇 학년입니까?,"In South Korea, at which grade level do students take their first national-level examination?"
222,New-am-53,Work life,Amharic (Ethiopia),대한민국에서 커피/차 산업으로 유명한 지역은 어디인가요?,Which region in South Korea is widely known for its coffee/tea industry?
223,New-am-54,Work life,Amharic (Ethiopia),대한민국에서 축산업으로 유명한 지역은 어디인가요?,Which region in South Korea is widely known for its livestock industry?
224,New-am-59,Work life,Amharic (Ethiopia),대한민국의 사막에 사는 사람들의 주요 직업은 무엇입니까?,What is the main occupation of people living in deserts in South Korea?
225,New-am-60,Work life,Amharic (Ethiopia),대한민국에서 일반적으로 교통 수단으로 사용되는 동물은 무엇입니까?,Which animal is typically used for transportation in South Korea?
226,New-am-72,Family,Amharic (Ethiopia),대한민국에서 아이들에게 가장 인기 있는 만화책은 무엇인가요?,What is the most popular comic book for children to read in South Korea?
227,New-am-73,Family,Amharic (Ethiopia),대한민국에서 아이들에게 가장 인기 있는 유튜브 채널은 무엇인가요?,What is the most popular YouTube channel for children in South Korea?
228,New-am-74,Family,Amharic (Ethiopia),대한민국에서 가장 인기 있는 토크쇼는 무엇인가요?,What is the most popular talk show in South Korea?
229,New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),대한민국에서 가장 유명한 종교적 명절은 무엇입니까?,What is the most famous religious holiday in South Korea?
230,New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),대한민국에서 결혼식이 가장 많이 열리는 달은 몇 월입니까? (아라비아 숫자(예: 1)만 기재해 주세요.),"What is the busiest month for weddings in South Korea? (Provide Arabic numerals (e.g., 1) only.)"
231,New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),대한민국에서 가장 인기 있는 전통 악기는 무엇입니까?,What is the most popular traditional musical instrument in South Korea?
232,New-as-01,Food,Assamese (Assam),대한민국에서 생산되는 주요 농산물은 무엇입니까?,What is the main agricultural product produced in South Korea?
233,New-as-02,Food,Assamese (Assam),밀가루로 만든 음식 중 대한민국에서 가장 인기 있는 음식은 무엇입니까?,What is the most popular wheat-based food item in South Korea?
234,New-as-05,Food,Assamese (Assam),대한민국에서는 집에 온 손님들에게 어떤 음료나 술을 주나요?,What is the most typical drink offered to guests when they visit households in South Korea?
235,New-as-07,Food,Assamese (Assam),대한민국에서 가장 인기 있는 생선 요리는 무엇입니까?,What is the most popular dish cooked with fish in South Korea?
236,New-as-14,Food,Assamese (Assam),비 오는 날에 대한민국 사람들은 주로 무엇을 먹나요?,What food do people from South Korea like to eat during rainy weather?
237,New-as-15,Food,Assamese (Assam),대한민국에서 날씨가 더울 때 주로 마시는 음료는 무엇인가요?,What drink is commonly consumed in South Korea when the weather is hot?
238,New-as-20,Sport,Assamese (Assam),대한민국에서 가장 인기 있는 실내 스포츠는 무엇인가요?,What is the most popular indoor sport in South Korea?
239,New-as-29,Sport,Assamese (Assam),대한민국의 남성들은 어떤 스포츠를 보는 것을 좋아하나요?,What sport do men in South Korea like to watch?
240,New-as-30,Sport,Assamese (Assam),대한민국의 여성들은 어떤 스포츠를 보는 것을 좋아하나요?,What sport do women in South Korea like to watch?
241,New-as-58,Work life,Assamese (Assam),대한민국 사람들이 직장에서 가장 흔히 마시는 음료는 무엇인가요?,What is the most popular beverage that people from South Korea like to drink in their workplace?
242,New-as-64,Family,Assamese (Assam),대한민국에서 모든 가족 구성원들이 함께 모이는 명절은 무엇이 있나요?,On which holiday do all family members tend to reunite in South Korea?
243,New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),대한민국의 전통적인 명절에 가족들이 함께 하는 민속놀이는 무엇이 있나요?,What traditional games do families play during traditional holidays in South Korea?
244,New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),대한민국의 전통 축제에서 사람들은 어떤 종류의 옷을 입나요?,What type of clothing do people from South Korea wear during traditional festivals?
245,New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),대한민국 사람들은 전통 축제 때 어떤 액세서리를 착용하나요?,What traditional festival accessories do people from South Korea wear?
246,New-az-05,Food,Azerbaijani (Azerbaijan),대한민국에서 가장 유명한 술 생산 지역은 어디입니까?,What is the most famous region for alcohol production in South Korea?
247,New-az-11,Food,Azerbaijani (Azerbaijan),대한민국 사람들은 여름철에 주로 어떤 과일을 먹나요?,What fruit do people from South Korea often eat in the summer season?
248,New-az-12,Food,Azerbaijani (Azerbaijan),대한민국에서 해산물로 유명한 지역은 어디인가요?,Which region in South Korea is known for its seafood?
249,New-az-21,Sport,Azerbaijani (Azerbaijan),대한민국에서 스키 여행지로 가장 유명한 지역은 어디인가요?,Which region in South Korea is the most popular skiing destination?
250,New-az-26,Sport,Azerbaijani (Azerbaijan),대한민국에서 가장 인기 있는 무술 선수는 누구인가요?,Who is the most popular martial arts player in South Korea?
251,New-az-27,Sport,Azerbaijani (Azerbaijan),대한민국에서 지난 10년 동안 가장 빠르게 성장한 스포츠는 무엇입니까?,Which sport has been one of the fastest-growing in South Korea over the last decade?
252,New-az-39,Education,Azerbaijani (Azerbaijan),대한민국에서 해외 유학을 가는 학생들에게 가장 인기 있는 나라는 어디인가요?,Which country is the most popular destination for students from South Korea studying abroad?
253,New-az-49,Work life,Azerbaijani (Azerbaijan),대한민국의 일반적인 가정에서는 몇 명이 일합니까? (아라비아 숫자(예: 1)만 기재해 주세요.),"How many people work in a typical family in South Korea? (Provide Arabic numerals (e.g., 1) only.)"
254,New-az-60,Family,Azerbaijani (Azerbaijan),대한민국에서 부모님이 둘 다 일할 때 아이들을 누가 돌보나요?,"In South Korea, who takes care of kids when both parents are working?"
255,New-az-69,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),대한민국 남성들이 선호하는 술은 무엇인가요?,What is the preferred alcoholic beverage for men from South Korea?
256,New-az-70,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),대한민국 여성들이 선호하는 술은 무엇인가요?,What is the preferred alcoholic beverage for women from South Korea?
257,New-az-73,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),대한민국의 일반적인 결혼식에는 평균적으로 몇 명이 참석하나요? (아라비아 숫자(예: 1)만 기재해 주세요.),"How many people on average typically attend a wedding in South Korea? (Provide Arabic numerals (e.g., 1) only.)"
258,New-ch-01,Food,Chinese (China),대한민국에서 바베큐를 할 때 사람들은 보통 어떤 고기를 먹나요?,What kind of meat do people usually eat when they have barbecue in South Korea?
259,New-ch-02,Food,Chinese (China),"대한민국에서 사람들은 보통 몇 시에 아침을 먹나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공해주세요.)","When do people usually have breakfast in South Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
260,New-ch-04,Food,Chinese (China),대한민국에서 사람들은 보통 야식으로 무엇을 먹나요?,What kinds of food do people usually eat for late-night snacks in South Korea?
261,New-ch-05,Food,Chinese (China),대한민국에서 가장 유명한 매운 음식은 무엇인가요?,What is the most famous spicy dish in South Korea?
262,New-ch-07,Food,Chinese (China),대한민국에서 독한 술을 마실 때 사람들은 보통 어떤 음식을 안주로 먹나요?,What food items do people typically pair with hard liquor in South Korea?
263,New-ch-08,Food,Chinese (China),대한민국 요리에서 필수적인 양념은 무엇인가요?,What seasoning is indispensable in cooking in South Korea?
264,New-ch-09,Food,Chinese (China),날씨가 추울 때 대한민국 사람들은 보통 어떤 음식을 먹나요?,What food do people typically consume when the weather is cold in South Korea?
265,New-ch-13,Food,Chinese (China),대한민국에서 가장 유명한 주류 브랜드는 무엇인가요?,What is the most famous alcohol brand in South Korea?
266,New-ch-14,Food,Chinese (China),대한민국에서는 아플 때 보통 어떤 음식을 먹나요?,What foods do people usually eat when they are sick in South Korea?
267,New-ch-15,Food,Chinese (China),대한민국에서 사람들이 보통 슈퍼마켓에서 구매하는 조리/즉석 식품은 무엇인가요?,What prepared/ready-to-eat food do people typically buy at supermarkets in South Korea?
268,New-ch-16,Sport,Chinese (China),대한민국에서 가장 유명한 스포츠 관련 영화는 무엇인가요?,What is the most famous sports-related movie in South Korea?
269,New-ch-17,Sport,Chinese (China),대한민국 사람들이 일반적으로 가장 해보고 싶어하는 익스트림 스포츠는 무엇인가요?,What extreme sport do people generally wish to try the most in South Korea?
270,New-ch-18,Sport,Chinese (China),대한민국에서 가장 즐겨 보는 육상 경기 종목은 무엇인가요?,Which track and field event is the most popular to watch during competitions in South Korea?
271,New-ch-19,Sport,Chinese (China),대한민국에서 가장 즐겨 보는 체조 경기 종목은 무엇인가요?,Which gymnastics event is the most popular to watch during competitions in South Korea?
272,New-ch-23,Sport,Chinese (China),대한민국에서 가장 유명한 탁구 선수는 누구인가요?,Who is the most famous table tennis player in South Korea?
273,New-ch-26,Sport,Chinese (China),대한민국에서 가장 즐겨 보는 동계 올림픽 경기는 무엇인가요?,"In the Winter Olympics, which event is the most popular to watch in South Korea?"
274,New-ch-27,Sport,Chinese (China),대한민국에서 가장 유명한 복서는 누구인가요?,Who is the most famous boxer in South Korea?
275,New-ch-30,Sport,Chinese (China),대한민국에서 가장 유명한 육상 선수는 누구인가요?,Who is the most famous track and field athlete in South Korea?
276,New-ch-31,Work life,Chinese (China),대한민국에서 부모님들은 자녀가 어떤 직업을 가지길 가장 희망하나요?,What job do parents most hope their children will pursue in South Korea?
277,New-ch-32,Work life,Chinese (China),대한민국의 직장에서 사람들은 일반적으로 어떤 사무용 소프트웨어를 사용하나요?,What office software do people typically use in the workplace in South Korea?
278,New-ch-38,Work life,Chinese (China),대한민국에서 수출입으로 유명한 도시나 지역은 어디인가요?,Which cities or regions are known for their import and export activities in South Korea?
279,New-ch-39,Work life,Chinese (China),대한민국에서 전자상거래에 주로 사용되는 플랫폼은 무엇인가요?,What platform is commonly used in the e-commerce industry in South Korea?
280,New-ch-44,Work life,Chinese (China),대한민국에서 정식 계약을 체결하기 전 새로운 직원들에게 일반적으로 적용되는 수습 기간은 얼마나 됩니까? (예: 1개월).,"How long is the typical probation period for new employees before signing a formal contract in South Korea? (e.g., 1 month)."
281,New-ch-45,Work life,Chinese (China),대한민국에서 청년들은 창업을 할 때 주로 어떤 산업을 선택하나요?,Which industries do young people typically choose to start businesses in South Korea?
282,New-ch-49,Family,Chinese (China),대한민국에서 가족 구성원들끼리 원격으로 소통할 때 사용하는 가장 일반적인 방법은 무엇인가요?,What is the most common way for family members to communicate remotely in South Korea?
283,New-ch-51,Family,Chinese (China),대한민국에서 가족 여행 시 보통 어떤 형태의 숙박시설을 예약하나요?,What form of accommodation is typically booked for family trips in South Korea?
284,New-ch-54,Family,Chinese (China),대한민국의 가족 저녁식사에 가장 흔히 등장히는 과일은 무엇인가요?,Which fruit is usually prepared the most for family dinners in South Korea?
285,New-ch-64,Education,Chinese (China),대힌민국의 대학생들은 일주일에 보통 수업을 몇 시간 듣나요? (아라비아 숫자(예: 1)만 기재해 주세요.),"How many hours of classes do university students typically have per week in South Korea? (Provide Arabic numerals (e.g., 1) only.)"
286,New-ch-66,Education,Chinese (China),대한민국 공립 고등학교의 한 학기당 평균 수업료는 얼마입니까? (아라비아 숫자(예: 1)만 기재해 주세요.),"What is the typical tuition fee per semester for public high schools in South Korea?  (Provide Arabic numerals (e.g., 1) only.)"
287,New-ch-70,Education,Chinese (China),대한민국 대학생들이 공통적으로 듣는 필수 과목은 무엇인가요?,What compulsory courses do university students have in common in South Korea?
288,New-ch-71,Education,Chinese (China),대한민국 고등학교의 한 학급당 평균 학생 수는 몇 명인가요? (아라비아 숫자(예: 1)만 기재해 주세요.),"What is the average class size in high schools in South Korea? (Provide Arabic numerals (e.g., 1) only.)"
289,New-ch-72,Education,Chinese (China),대한민국에서 어떤 전공이 취업에 가장 유리하다고 여겨지나요?,Which major is considered most conducive to employment in South Korea?
290,New-ch-73,Education,Chinese (China),대한민국 대학생들 사이에서 어떤 동아리가 가장 인기 있나요?,What type of clubs are most popular among university students in South Korea?
291,New-ch-74,Education,Chinese (China),대한민국 대학생들은 주로 어떤 유형의 거주지에 거주하나요?,What types of accommodation do university students in South Korea typically live in?
292,New-ch-75,Education,Chinese (China),대한민국의 중학교 수업 한 교시는 총 몇 분인가요? (아라비아 숫자(예: 1)만 기재해 주세요.),"How long is each class period for middle school students in South Korea (minutes)?  (Provide Arabic numerals (e.g., 1) only.)"
293,New-ch-78,Holidays/Celebration/Leisure,Chinese (China),대한민국에서 은퇴한 여성들이 일반적으로 즐겨하는 여가 활동은 무엇인가요?,What leisure activities do retired women typically like in South Korea?
294,New-ch-79,Holidays/Celebration/Leisure,Chinese (China),대한민국에서 은퇴한 남성들이 일반적으로 즐겨하는 여가 활동은 무엇인가요?,What leisure activities do retired men typically like in South Korea?
295,New-ch-80,Holidays/Celebration/Leisure,Chinese (China),"대한민국에선 대체로 어느 명절에 종교적인 장소(사찰, 교회 등)를 방문하나요?","During which holidays do people typically visit religious sites (temples, churches, etc.) in South Korea?"
296,New-ch-81,Holidays/Celebration/Leisure,Chinese (China),대한민국의 일반적인 집들이 선물은 무엇인가요?,What are the typical housewarming gifts in South Korea?
297,New-ch-82,Holidays/Celebration/Leisure,Chinese (China),"대한민국에서 결혼식은 보통 몇 시에 시작하나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공해주세요.)","At what time do weddings typically start in South Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
298,New-ch-83,Holidays/Celebration/Leisure,Chinese (China),대한민국의 어느 도시에서 축제가 가장 많이 열리나요?,Which city in South Korea hosts festivals the most?
299,New-ch-84,Holidays/Celebration/Leisure,Chinese (China),대한민국 사람들은 결혼식에 참석할 때 보통 어떤 색깔의 옷을 입나요?,What color of clothing do people typically wear when attending weddings in South Korea?
300,New-ch-85,Holidays/Celebration/Leisure,Chinese (China),대한민국 사람들은 장례식에 참석할 때 보통 어떤 색깔의 옷을 입나요?,What color of clothing do people typically wear when attending funerals in South Korea?
301,New-en-01,Food,English (UK),대한민국 영화관에선 어떤 간식을 먹나요?,Which snack is eaten in the cinema in South Korea?
302,New-en-02,Food,English (UK),대한민국에서 가장 인기 있는 감자칩 맛은 무엇인가요?,What is the most popular chip/crisp flavour in South Korea?
303,New-en-04,Food,English (UK),대한민국에서 인기 있는 셀러브리티 셰프는 누구인가요?,Who is a popular celebrity chef in South Korea?
304,New-en-05,Food,English (UK),대한민국에서 가성비가 좋으며 빨리 먹을 수 있는 음식은 무엇인가요?,Which food is a cost-effective and quick meal option in South Korea?
305,New-en-07,Food,English (UK),대한민국에서 가장 인기 있는 요리 프로그램은 무엇인가요?,What are the most popular cooking shows in South Korea?
306,New-en-08,Food,English (UK),대한민국에서 가장 인기 있는 초콜릿 브랜드는 무엇인가요?,What is the most popular chocolate brand in South Korea?
307,New-en-10,Food,English (UK),대한민국에선 어떤 치즈를 가장 많이 먹나요?,What is the most eaten cheese in South Korea?
308,New-en-11,Food,English (UK),대한민국에서 가장 인기 없는 채소는 무엇인가요?,What is the most disliked vegetable in South Korea?
309,New-en-12,Food,English (UK),대한민국의 푸드코트에서 가장 흔히 볼 수 있는 음식은 무엇인가요?,What food is most commonly found in food courts in South Korea?
310,New-en-17,Sport,English (UK),대한민국 스포츠 팬들이 가장 많이 사용하는 응원 도구는 무엇인가요?,What are the most common cheering tools used by sports fans in South Korea?
311,New-en-18,Sport,English (UK),대한민국에서 팬들이 경기를 보러 갈 때 무엇을 가지고 가나요?,What do fans bring with them when attending a live game in South Korea?
