,ID,Topic,Source,Question,Translation
115,Jod-ch-42,Holidays/Celebration/Leisure,Chinese (China),অসমত বিশ বছৰীয়া পুৰুষসকলে কি সাধাৰণ অৱসৰ কাৰ্যকলাপত লিপ্ত হয়?,What is the common leisure activity that males in their 20s in Assam engage in?
116,Jod-ch-46,Work life,Chinese (China),"অসমত সাধাৰণতে লোকে সপ্তাহৰ কৰ্মদিনত দুপৰীয়া আহাৰৰ পিছত কিমান সময় (ঘণ্টাত) বিৰতি লয়? (কেৱল আৰবী সংখ্যা এটা দশমিক বিন্দু পৰ্যন্ত (যেনে, 2, 3.5) প্ৰদান কৰক।)","How long (in hours) do people usually take a break after lunch on a weekday in Assam? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)"
117,Jod-ch-48,Work life,Chinese (China),অসমত কৰ্মদিৱসত লোকে দুপৰীয়াৰ আহাৰ হিচাপে কি খায়?,What do people eat for lunch during the working days in Assam?
118,Jod-ch-50,Work life,Chinese (China),"অসমত মানুহে গড় ভ্ৰমণ সময় (মিনিটত) কিমান? (কেৱল আৰবী সংখ্যা (যেনে, 1) প্ৰদান কৰক।)","What is the average commute time (in minutes) for people in Assam? (Provide Arabic numerals (e.g., 1) only.)"
119,Jod-ch-51,Work life,Chinese (China),অসমত লোকে কামলৈ যাবলৈ সকলোতকৈ ব্যবহৃত পৰিবহন কি?,What is the most common transportation that people take to get to work in Assam?
120,Jod-ch-54,Work life,Chinese (China),"অসমত বিবাহজনিত ছুটীৰৰ সময়কাল (দিনত) কিমান? (কেৱল আৰবী সংখ্যা (যেনে, 12) প্ৰদান কৰক।)","How long (in days) is the marriage leave in Assam? (Provide Arabic numerals (e.g., 12) only.)"
121,Jod-ch-56,Work life,Chinese (China),"অসমত মহিলাৰ সাধাৰণ অৱসৰৰ বয়স কিমান? (কেৱল আৰবী সংখ্যা (যেনে, 12) প্ৰদান কৰক।)","What is the typical retirement age for women in Assam? (Provide Arabic numerals (e.g., 12) only.)"
122,Jod-ch-57,Work life,Chinese (China),"অসমত পুৰুষৰ সাধাৰণ অৱসৰৰ বয়স কিমান? (কেৱল আৰবী সংখ্যা (যেনে, 12) প্ৰদান কৰক।)","What is the typical retirement age for men in Assam? (Provide Arabic numerals (e.g., 12) only.)"
123,Jod-ch-58,Work life,Chinese (China),অসমত কোন পেচাটো সবাতোকৈ সন্মানীয়?,Which profession is the most respected in Assam?
124,Jod-ch-60,Work life,Chinese (China),অসমত এটা সাধাৰণ কৰ্মদিনৰ সময়কাল (ঘণ্টাত) কিমান? (কেৱল আৰবী সংখ্যা (0~24) প্ৰদান কৰক।),What is the duration (in hours) of a typical workday in Assam? (Provide Arabic numerals (0~24) only.)
125,Jod-ch-61,Work life,Chinese (China),অসমত মহিলাৰ মাজত কোনটো পেচা সবাতোকৈ অধিক জনপ্ৰিয়?,Which occupation is most preferred among females in Assam?
126,Jod-ch-62,Work life,Chinese (China),অসমত পুৰুষসকলৰ মাজত কোনটো পেচা সবাতোকৈ জনপ্ৰিয়?,Which occupation is most preferred among males in Assam?
127,Ki-pe-17,Education,Persian (Iran),"গড়েই, অসমত ছাত্ৰ-ছাত্ৰীসকলে সাধাৰণতে কিমান দূৰলৈ তেওঁলোকৰ শিক্ষা অনুসৰণ কৰে? (যেনে, প্ৰাথমিক, উচ্চ মাধ্যমিক বিদ্যালয়)","On average, how far do students typically pursue their education in Assam? (e.g., elementary, high school)"
128,Ki-pe-24,Education,Persian (Iran),অসমৰ বিদ্যালয়সমূহত ইংৰাজীৰ উপৰিও আন কোন ভাষা শিক্ষা দিয়া হয়?,What language is taught in schools in Assam besides English?
129,Ki-pe-30,Education,Persian (Iran),অসমত সপ্তাহৰ কোন কোন দিনত বিদ্যালয় বন্ধ থাকে?,What days of the week are schools closed in Assam?
130,Ki-pe-32,Food,Persian (Iran),অসমত আতিথিসকলৰ বাবে আয়োজকসকলে সাধাৰণতে কি খাদ্য প্ৰস্তুত কৰে?,What food do the hosts usually prepare for the guests in Assam?
131,Ki-pe-34,Food,Persian (Iran),অসমত প্ৰাতঃৰাশত সাধাৰণতে কি পানীয় খোৱা হয়?,What is the usual drink in the breakfast in Assam?
132,Ki-pe-36,Food,Persian (Iran),"অসমীয়া খাদ্যৰ বাহিৰে, কোন দেশৰ খাদ্য অসমত অধিক জনপ্ৰিয়?","Except the food original from Assam, which country's food is more popular in Assam?"
133,Ki-pe-39,Food,Persian (Iran),অসমত পাৰিবাৰিক পিকনিকৰ বাবে সাধাৰণতে কি খাদ্য প্ৰস্তুত কৰা হয়?,What food is usually prepared for a family picnic in Assam?
134,Ki-pe-40,Food,Persian (Iran),অসমৰ কোন খাদ্য বিশ্বৰ বাকী অংশই ঘৃণা কৰে?,Which food from Assam is considered disgusting by the rest of the world?
135,Ki-pe-43,Food,Persian (Iran),অসমত জনপ্ৰিয় পাউৰুটিৰ নাম কি?,What is the name of the popular bread in Assam?
136,Ki-pe-51,Work life,Persian (Iran),"অসমত চৰকাৰী কাৰ্যালয়সমূহ দিনৰ কি সময়ত বন্ধ হয়? (HH:MM ফৰ্মেটত প্ৰদান কৰক (যেনে, 18:00, 09:00)।)","What time of day are government offices closed in Assam? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
137,Ki-pe-53,Work life,Persian (Iran),"অসমত চৰকাৰী কাৰ্যালয়সমূহৰ সাধাৰণ আৰম্ভণি সময় কি? (HH:MM ফৰ্মেটত প্ৰদান কৰক (যেনে, 18:00, 09:00).)","What is the normal start time of government offices in Assam? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
138,Kik-in-01,Holidays/Celebration/Leisure,Indonesian (Indonesia),অসমত কোনটো ৰাষ্ট্ৰীয় বন্ধৰ সময়কাল সবাতোকৈ দীঘল?,What national holiday has the longest duration in Assam?
139,Kik-in-02,Holidays/Celebration/Leisure,Indonesian (Indonesia),অসমৰ মানুহে স্বাধীনতা দিৱস উদযাপন কৰিবলৈ কি কি সাধাৰণ কাম-কাজ কৰে?,What are the common activities people from Assam do to celebrate Independence day?
140,Kik-in-04,Holidays/Celebration/Leisure,Indonesian (Indonesia),অসমত কোনো পৰিয়ালৰ সদস্যৰ মৃত্যু হ'লে ঘৰৰ সন্মুখত কি স্থাপন কৰা হয়?,What is installed in front of the house when a family member dies in Assam?
141,Kik-in-05,Holidays/Celebration/Leisure,Indonesian (Indonesia),অসমত গৰ্ভাবস্থা উদযাপন বা অনুষ্ঠান সাধাৰণতে কেতিয়া পালন কৰা হয়?,When is a pregnancy celebration or ceremony usually held in Assam?
142,Kik-in-06,Holidays/Celebration/Leisure,Indonesian (Indonesia),অসমত বিয়াৰ পূৰ্বে সাধাৰণতে কি অনুষ্ঠান পালন কৰা হয়?,What event is usually held before a wedding in Assam?
143,Kik-in-07,Holidays/Celebration/Leisure,Indonesian (Indonesia),অসমত (চন্দ্ৰ) নৱবৰ্ষৰ সময়ত সাধাৰণতে শিশুসকলক কি বিলাই দিয়া হয়?,What is usually shared to the children during (Lunar) New Year in Assam?
144,Kik-in-08,Holidays/Celebration/Leisure,Indonesian (Indonesia),ৰমজানৰ কেইদিনমান পূৰ্বে অসমত সাধাৰণতে কি কি কাৰ্যকলাপ সম্পন্ন কৰা হয়?,What activities are usually done days before Ramadan in Assam?
145,Kik-in-10,Holidays/Celebration/Leisure,Indonesian (Indonesia),অসমত বিদেশী পৰ্যটকসকলৰ বাবে সবাতোকৈ জনপ্ৰিয় পৰ্যটন আকৰ্ষণটো কি?,What is the most popular tourist attraction for foreign visitors in Assam?
146,Kik-in-11,Holidays/Celebration/Leisure,Indonesian (Indonesia),"অসমত পৰ্যটনৰ বাবে সবাতোকৈ জনপ্ৰিয় ধৰ্মীয় স্থানসমূহ (মন্দিৰ, গিৰ্জা আদি) কি কি?","What is the most popular religious sites (temple, church, etc.) for tourism in Assam?"
147,Kik-in-15,Holidays/Celebration/Leisure,Indonesian (Indonesia),অসমত মহিলাসকলে সাধাৰণতে স্নাতকোত্তৰ আৰম্ভণি অনুষ্ঠানত কি ধৰণৰ কাপোৰ পৰিধান কৰে?,What clothes do women usually wear on graduation commencement ceremony in Assam?
148,Kik-in-16,Food,Indonesian (Indonesia),ঠাণ্ডা বতৰৰ সময়ত অসমত সাধাৰণতে কি পানীয় খোৱা হয়?,What drink is commonly consumed in Assam when the weather is cold?
149,Kik-in-17,Food,Indonesian (Indonesia),ৰমজানৰ সময়ত অসমত কোন ফল সচৰাচৰ বেচা-কেনা আৰু পোৱা যায়?,What fruit is more commonly sold and found during Ramadan in Assam?
150,Kik-in-24,Food,Indonesian (Indonesia),অসমৰ এখন দ্ৰুত খাদ্য প্ৰতিষ্ঠানত চিকেনৰ লগত সাধাৰণতে কি ধৰণৰ কাৰ্ব'হাইড্ৰেট পৰিৱেশন কৰা হয়?,What carbohydrate is usually served with chicken in a fast-food restaurant in Assam?
151,Kik-in-31,Sport,Indonesian (Indonesia),অসমত সবাতোকৈ বিখ্যাত মাৰ্শ্বাল আৰ্ট ক্ৰীড়া কি?,What is the most famous martial art sports in Assam?
152,Kik-in-34,Sport,Indonesian (Indonesia),অসমৰ ৰাষ্ট্ৰীয় দূৰদৰ্শনত কোন কোন ক্ৰীড়া প্ৰায়ে সম্প্ৰচাৰ কৰা হয়?,What sports are often broadcasted on national television in Assam?
153,Kik-in-35,Sport,Indonesian (Indonesia),COVID-19 মহামাৰীৰ সময়ত অসমীয় লোকসকলৰ মাজত কি কি ক্ৰীড়া জনপ্ৰিয় আছিল?,What sports were popular among people from Assam during the COVID-19 pandemic?
154,Kik-in-36,Sport,Indonesian (Indonesia),অসমত কোন জনপ্ৰিয় ফুটবল প্ৰশিক্ষক?,Who is the most popular soccer coach in Assam?
155,Kik-in-37,Sport,Indonesian (Indonesia),অসমত কোন কোন ফুটবল দল তেওঁলোকৰ তীব্ৰ প্ৰতিদ্বন্দ্বিতাৰ বাবে বিখ্যাত? (যেনে ___ বনাম ___),What soccer teams in Assam are famous for their intense rivalry? (e.g. ___ vs ___)
156,Kik-in-38,Sport,Indonesian (Indonesia),অসমত ফুটবলৰ সমৰ্থকসকলৰ নাম কি যিসকল তেওঁলোকৰ তীব্ৰ প্ৰতিদ্বন্দ্বিতাৰ বাবে বিখ্যাত? (যেনে ___ বনাম ___),What are the names of soccer supporters in Assam who are famous for their intense rivalry? (e.g. ___ vs ___)
157,Kik-in-40,Sport,Indonesian (Indonesia),অসমৰ আটাইতকৈ বিখ্যাত পুৰুষ বেডমিণ্টন খেলুৱৈজন কোন?,Who is the most famous male badminton player in Assam?
158,Kik-in-41,Sport,Indonesian (Indonesia),অসমৰ আটাইতকৈ বিখ্যাত মহিলা বেডমিণ্টন খেলুৱৈগৰাকী কোন?,Who is the most famous female badminton player in Assam?
159,Kik-in-44,Sport,Indonesian (Indonesia),অসম চৰকাৰে কোনটো ক্ৰীড়াক সৰ্বাধিক সমৰ্থন প্ৰদান কৰে?,What sport gets the most support from the government in Assam?
160,Kik-in-45,Sport,Indonesian (Indonesia),অসমৰ বিদ্যালয়সমূহত সাধাৰণতে কি কি ক্ৰীড়া ক্ষেত্ৰৰ সুবিধাসমূহ উপলব্ধ থাকে?,What sports field facilities are usually available at schools in Assam?
161,Na-ko-02,Food,Korean (South Korea),অসমৰ মানুহে কেফেত সচৰাচৰ কি পানীয় ভাল পায়?,What cafe beverage do people from Assam most commonly enjoy?
162,Na-ko-04,Food,Korean (South Korea),অসমৰ মানুহৰ বাবে হেংওভাৰ নিৰাময়ৰ প্ৰিয় খাদ্য কি?,What is the preferred hangover cure food for people from Assam?
163,Na-ko-05,Food,Korean (South Korea),অসমত সাধাৰণতে কি ধৰণৰ খাদ্য ডেলিভাৰি কৰা হয়?,What is the typical delivery food in Assam?
164,Na-ko-07,Food,Korean (South Korea),অসমৰ মানুহে কোন ধৰণৰ মাংস সৰ্বাধিক খায়?,What type of meat is consumed most by people from Assam?
165,Na-ko-08,Food,Korean (South Korea),অসমীয় লোকে শৰৎকালত কি ফল প্ৰায়ে খায়?,What fruit do people from Assam often eat in the autumn season?
166,Na-ko-09,Food,Korean (South Korea),অসমৰ খোৱা টেবুলত সবাতোকৈ সাধাৰণভাৱে কি পাৰ্শ্ব খাদ্য পৰিৱেশন কৰা হয়?,What side dish is the most commonly served on a dining table in Assam?
167,Na-ko-11,Food,Korean (South Korea),অসমীয় লোকে ফুটবল খেল চাই থাকোতে কি খায়?,What do people from Assam eat while watching a soccer game?
168,Na-ko-15,Food,Korean (South Korea),অসমত প্ৰতিনিধিমূলক পুষ্টিকৰ খাদ্য কি?,What is the representative nourishing food in Assam?
169,Na-ko-16,Sport,Korean (South Korea),অসমত সবাতোকৈ বিখ্যাত ফুটবল খেলুৱৈজন কোন?,Who is the most famous soccer player in Assam?
170,Na-ko-17,Sport,Korean (South Korea),অসমৰ বিদ্যালয়সমূহত লাঞ্চ টাইমত ছাত্ৰসকলে কি কি ক্ৰীড়া উপভোগ কৰে?,What sports do male students enjoy during lunch time at school in Assam?
171,Na-ko-18,Sport,Korean (South Korea),অসমত শাৰীৰিক শিক্ষাৰ ক্লাছত ছোৱালীসকলে অংশগ্ৰহণ কৰা সবাতোকৈ জনপ্ৰিয় ক্ৰীড়া কি?,What is the most common sport girls participate in during physical education classes in Assam?
172,Na-ko-19,Sport,Korean (South Korea),অসমত কোন ভলীবল খেলুৱৈজন সৰ্বাধিক জনপ্ৰিয়?,Who is the most popular volleyball player in Assam?
173,Na-ko-20,Sport,Korean (South Korea),অসমীয় লোকে আন্তঃৰাষ্ট্ৰীয় প্ৰতিযোগিতাসমূহত কোনটো ক্ৰীড়া ইভেণ্টক সৰ্বাধিক উৎসাহেৰে সমৰ্থন কৰে?,What sports event do people from Assam passionately support the most in international competitions?
174,Na-ko-22,Sport,Korean (South Korea),কোন  ৰাজ্যক অসমৰ ফুটবল খেলত প্ৰধান প্ৰতিদ্বন্দ্বী বুলি বিবেচনা কৰা হয়?,Which country is considered the biggest rival in soccer matches for Assam?
175,Na-ko-23,Sport,Korean (South Korea),অসমত শিশুসকলে কি ধৰণৰ ক্ৰীড়া একাডেমীত সৰ্বাধিক সময় অতিবাহিত কৰে?,What type of sports academies do children attend the most in Assam?
176,Na-ko-24,Sport,Korean (South Korea),অসমৰ ক্ৰীড়া ষ্টেডিয়ামসমূহত খেল চাই থাকোঁতে সকলোৱে সচৰাচৰ কি খাদ্য খায়?,What is the most commonly eaten food in sports stadiums while watching games in Assam?
177,Na-ko-25,Sport,Korean (South Korea),অসমৰ বিদ্যালয়ৰ ক্ৰীড়া দিৱসত সাধাৰণতে কি কি খেল খেলা হয়?,What are the typical sports played in Assam's school sports day?
178,Na-ko-26,Sport,Korean (South Korea),অসমত মাজবয়সীয়া জনসংখ্যাৰ মাজত জনপ্ৰিয় ক্ৰীড়াসমূহ কি কি?,What are the popular sports among the middle-aged population in Assam?
179,Na-ko-28,Sport,Korean (South Korea),অসমত শীতকালীন ক্ৰীড়াৰ সবাতোকৈ জনপ্ৰিয় খেলুৱৈজন কোন?,Who is the most popular winter sports player in Assam?
180,Na-ko-29,Sport,Korean (South Korea),অসমৰ আটাইতকৈ বিখ্যাত সাতোৰবিদ কোন?,Who is the most famous swimmer in Assam?
181,Na-ko-30,Sport,Korean (South Korea),অসমত কি সবাতোকৈ জনপ্ৰিয় ই-স্পোৰ্টছ খেলটো?,What is the most popular e-sports game in Assam?
182,Na-ko-33,Holidays/Celebration/Leisure,Korean (South Korea),অসমীয় লোকে (চন্দ্ৰ) নৱবৰ্ষত কি প্ৰতীকী খাদ্য খায়?,What symbolic food do people from Assam eat on (Lunar) New Year?
183,Na-ko-37,Holidays/Celebration/Leisure,Korean (South Korea),অসমৰ লোকসকলৰ বাবে সবাতোকৈ জনপ্ৰিয় দেশীয় অৱকাশ যাপন স্থানটো কি?,What is the most popular domestic vacation spot for people from Assam?
184,Na-ko-38,Holidays/Celebration/Leisure,Korean (South Korea),অসমত কন্যা আৰু বৰৰ মাজত সবাতোকৈ সাধাৰণ বিবাহৰ উপহাৰটো কি?,What is the most common wedding gift between bride and groom in Assam?
185,Na-ko-39,Holidays/Celebration/Leisure,Korean (South Korea),অসমত এজন বন্ধুৰ বিয়াত উপস্থিত থাকোঁতে সাধাৰণতে কি উপহাৰ হিচাপে দিয়া হয়?,What is typically given as a congratulatory gesture when attending a friend's wedding in Assam?
186,Na-ko-40,Holidays/Celebration/Leisure,Korean (South Korea),"অসমত এটা শ্ৰাদ্ধ সাধাৰণতে কিমান দিন ধৰি চলে? (কেৱল আৰবী সংখ্যা (যেনে, 12) প্ৰদান কৰক।)","How long (in days) does a funeral typically last in Assam? (Provide Arabic numerals (e.g., 12) only.)"
187,Na-ko-41,Holidays/Celebration/Leisure,Korean (South Korea),অসমত এক শ্ৰাদ্ধাঞ্জলি অনুষ্ঠানত উপস্থিত হ'লে আপুনি কি প্ৰস্তুত কৰিব লাগে?,What should you prepare as a condolence offering when attending a funeral in Assam?
188,Na-ko-42,Holidays/Celebration/Leisure,Korean (South Korea),অসমৰ শ্মশান ঘৰসমূহত সাধাৰণতে কি ধৰণৰ খাদ্য প্ৰদান কৰা হয়?,What type of food is commonly provided at funeral parlors in Assam?
189,Na-ko-43,Holidays/Celebration/Leisure,Korean (South Korea),অসমত লোকে (চন্দ্ৰ) নৱবৰ্ষৰ পুৱা কি কৰে?,What do people do in Assam in the morning of the (Lunar) New Year?
190,Na-ko-44,Holidays/Celebration/Leisure,Korean (South Korea),অসমৰ সৰ্বাধিক গুৰুতৰ ৰাষ্ট্ৰীয় যান-জঁটৰ দিনটো কেতিয়া?,When is the day with Assam's most severe nationwide traffic congestion?
191,Na-ko-45,Holidays/Celebration/Leisure,Korean (South Korea),অসমত হানিমুনৰ বাবে সবাতোকৈ জনপ্ৰিয় গন্তব্যস্থানটো কি?,What is the most popular honeymoon destination in Assam?
192,Ne-ar-05,Holidays/Celebration/Leisure,Arabic (Algeria),অসমত সবাতোকৈ গুৰুত্বপূৰ্ণ ৰাষ্ট্ৰীয় বন্ধ কি?,What is the most important national holiday in Assam?
193,Ne-ar-06,Holidays/Celebration/Leisure,Arabic (Algeria),অসমৰ লোকে ৰমজানত কি খায়?,What do people from Assam eat in Ramadan?
194,Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),অসমৰ মানুহে ঈদ উল ফিটৰত কি খায়?,What do people from Assam eat in Eid ul Fitr?
195,Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),অসমৰ মানুহে ঈদ-উল-আজহাৰ দিনটোত কি খায়?,What do people from Assam eat in Eid ul Adha?
196,Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),অসমীয় লোকে নৱবৰ্ষৰ দিনটো উদযাপন কৰিবলৈ ক'লৈ যায়?,Where do people from Assam go to celebrate New Year's Day?
197,Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),অসমত ঈদৰ উৎসৱত এটা পৰিয়ালে ক'ত সমবেত হয়?,Where do a family gather for Eid festivities in Assam?
198,Ne-ar-16,Work life,Arabic (Algeria),"অসমত ছুটিৰ দিনবোৰ কেতিয়া (উদাহৰণস্বৰূপে সোমবাৰ, মঙ্গলবাৰ)?","When is the weekend in Assam (e.g. Monday, Tuesday)?"
199,Ne-ar-17,Work life,Arabic (Algeria),"অসমত বেছিভাগ লোকে কেতিয়া কাম আৰম্ভ কৰে? (HH:MM ফৰ্মেটত প্ৰদান কৰক (যেনে, 18:00, 09:00).)","At what time do most people start work in Assam? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
200,Ne-ar-18,Work life,Arabic (Algeria),"অসমত বেছিভাগ লোকে কেতিয়া কাম শেষ কৰে? (HH:MM ফৰ্মেটত প্ৰদান কৰক (যেনে, 18:00, 09:00).)","At what time do most people finish work in Assam? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
201,Ne-ar-20,Work life,Arabic (Algeria),অসমত নিৰাপদ চাকৰি বুলি কি বিবেচিত হয়?,What is considered to be a secure job in Assam?
202,Ne-ar-24,Work life,Arabic (Algeria),অসমৰ প্ৰাথমিক বাণিজ্যিক কেন্দ্ৰটো কোন চহৰত অৱস্থিত?,Which city is the primary commercial hub in Assam?
203,Ne-ar-25,Work life,Arabic (Algeria),অসমত কোনটো শিল্পে সৰ্বাধিক দৰমহা দিয়ে?,What is the industry that pays the best in Assam?
204,Ne-ar-26,Work life,Arabic (Algeria),অসমৰ আটাইতকৈ বিখ্যাত পাব্লিক কৰ্পোৰেচনটো কি?,What is the most famous public corporation in Assam?
205,Ne-ar-31,Food,Arabic (Algeria),অসমৰ আটাইতকৈ বিখ্যাত খাদ্যবিধ কি?,What is the most famous dish in Assam?
206,Ne-ar-32,Food,Arabic (Algeria),অসমত মানুহে সাধাৰণতে প্ৰাতঃৰাশত কি খায়?,What do people usually have for breakfast in Assam?
207,Ne-ar-33,Food,Arabic (Algeria),"অসমত মানুহে সাধাৰণতে দুপৰীয়াৰ আহাৰ কেতিয়া খায়? (HH:MM ফৰ্মেটত প্ৰদান কৰক (যেনে, 18:00, 09:00)।)","When do people usually have lunch in Assam? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
208,Ne-ar-34,Food,Arabic (Algeria),অসমত খাদ্যত সাধাৰণতে কি অপৰিহাৰ্য?,What is typically indispensable in meals in Assam?
209,Ne-ar-36,Food,Arabic (Algeria),অসমত উৎসৱৰ সময়ত এক পৰম্পৰাগত খাদ্য কি?,What is a typical festive meal in Assam?
210,Ne-ar-37,Food,Arabic (Algeria),অসমত বিদেশী পৰ্যটক/অতিথিক সাধাৰণতে লোকে কোন ফল প্ৰদান কৰে?,Which fruit do people usually offer tourists/visitors from abroad in Assam?
211,Ne-ar-38,Food,Arabic (Algeria),অসমত লোকে সাধাৰণতে কোন খাদ্য দান কৰে?,Which food do people usually offer as charity in Assam?
212,Ne-ar-39,Food,Arabic (Algeria),অসমত সবাতোকৈ সস্তা ফাষ্ট ফুডটো কি?,What is the cheapest fast food in Assam?
213,Ne-ar-43,Food,Arabic (Algeria),অসমত লোকে সাধাৰণতে চাহৰ সৈতে কি খায়?,What do people usually have with tea in Assam?
214,Ne-ar-44,Food,Arabic (Algeria),অসমত লোকে কফিৰ সৈতে কি খায়?,What do people have with coffee in Assam?
215,New-am-02,Food,Amharic (Ethiopia),অসমত সবাতোকৈ জনপ্ৰিয় পাৰম্পৰিক খাদ্য কি?,What is the most popular traditional food in Assam?
216,New-am-04,Food,Amharic (Ethiopia),অসমত সবাতোকৈ জনপ্ৰিয় ডুবাই খোৱা চাটনি কি?,What is the most popular dipping sauce in Assam?
217,New-am-08,Food,Amharic (Ethiopia),অসমত খ্ৰীষ্টানসকলৰ উপবাসৰ সময়ত সৰ্বাধিক ভাবে কি খাদ্য গ্ৰহণ কৰা হয়?,What food is most often consumed during Christian fasting in Assam?
218,New-am-15,Food,Amharic (Ethiopia),অসমত মাতৃয়ে সন্তান জন্ম দিলে সাধাৰণতে কি খাদ্য প্ৰস্তুত কৰা হয়?,What food is usually prepared when mothers give birth in Assam?
219,New-am-27,Sport,Amharic (Ethiopia),অসমত সবাতোকৈ জনপ্ৰিয় মহিলা ক্ৰীড়াবিদ কোন?,Who is the most popular female sportperson in Assam?
220,New-am-34,Education,Amharic (Ethiopia),অসমত অধিকাংশ প্ৰাথমিক বিদ্যালয়ৰ ছাত্ৰ-ছাত্ৰীসকলে তেওঁলোকৰ পৰীক্ষাৰ বাবে ক'ত প্ৰস্তুতি কৰে?,Where do most elementary school students prepare for their exams in Assam?
221,New-am-41,Education,Amharic (Ethiopia),অসমত ছাত্ৰ-ছাত্ৰীসকলে কোন শ্ৰেণীত প্ৰথম জাতীয় পৰ্যায়ৰ পৰীক্ষা দিয়ে?,"In Assam, at which grade level do students take their first national-level examination?"
222,New-am-53,Work life,Amharic (Ethiopia),অসমৰ কোন অঞ্চলটো তেওঁলোকৰ কফি/চাহ উদ্যোগৰ বাবে ব্যাপকভাৱে জনাজাত?,Which region in Assam is widely known for its coffee/tea industry?
223,New-am-54,Work life,Amharic (Ethiopia),অসমৰ কোন অঞ্চলটো ইয়াৰ পশুপালন শিল্পৰ বাবে ব্যাপকভাৱে জনাজাত?,Which region in Assam is widely known for its livestock industry?
224,New-am-59,Work life,Amharic (Ethiopia),অসমৰ মৰুভূমিত বাস কৰা লোকসকলৰ মুখ্য পেছা কি?,What is the main occupation of people living in deserts in Assam?
225,New-am-60,Work life,Amharic (Ethiopia),অসমত পৰিবহনৰ বাবে সাধাৰণতে কোন জন্তুটো ব্যৱহাৰ কৰা হয়?,Which animal is typically used for transportation in Assam?
226,New-am-72,Family,Amharic (Ethiopia),অসমত শিশুসকলে পঢ়িবলৈ সবাতোকৈ জনপ্ৰিয় কমিকছ কিতাপখন কি?,What is the most popular comic book for children to read in Assam?
227,New-am-73,Family,Amharic (Ethiopia),অসমত শিশুসকলৰ বাবে আটাইতকৈ জনপ্ৰিয় YouTube চেনেলটো কি?,What is the most popular YouTube channel for children in Assam?
228,New-am-74,Family,Amharic (Ethiopia),অসমত কি সবাতোকৈ জনপ্ৰিয় টক শ্ব' কি?,What is the most popular talk show in Assam?
229,New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),অসমত সবাতোকৈ বিখ্যাত ধৰ্মীয় বন্ধ কি?,What is the most famous religious holiday in Assam?
230,New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),"অসমত বিয়াৰ বাবে আটাইতকৈ ব্যস্ত মাহ কোনটো? (কেৱল আৰবী সংখ্যা (যেনে, 1) প্ৰদান কৰক।)","What is the busiest month for weddings in Assam? (Provide Arabic numerals (e.g., 1) only.)"
231,New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),অসমত সবাতোকৈ জনপ্ৰিয় পাৰম্পৰিক সংগীত বাদ্যযন্ত্ৰটো কি?,What is the most popular traditional musical instrument in Assam?
232,New-as-01,Food,Assamese (Assam),অসমত উৎপাদিত প্ৰধান কৃষি পণ্যটো কি?,What is the main agricultural product produced in Assam?
233,New-as-02,Food,Assamese (Assam),অসমত গম আধাৰিত সবাতোকৈ জনপ্ৰিয় খাদ্য সামগ্ৰীটো কি?,What is the most popular wheat-based food item in Assam?
234,New-as-05,Food,Assamese (Assam),অসমত অতিথি সকলক ঘৰলৈ অহাৰ সময়ত কি সাধাৰণতে পানীয় প্ৰদান কৰা হয়?,What is the most typical drink offered to guests when they visit households in Assam?
235,New-as-07,Food,Assamese (Assam),অসমত মাছেৰে ৰন্ধা সবাতোকৈ জনপ্ৰিয় খাদ্যবিধ কি?,What is the most popular dish cooked with fish in Assam?
236,New-as-14,Food,Assamese (Assam),অসমৰ মানুহে বৰষুণৰ দিনত কি খাদ্য খোৱা পছন্দ কৰে?,What food do people from Assam like to eat during rainy weather?
237,New-as-15,Food,Assamese (Assam),অসমত গৰম বতৰত সাধাৰণতে কি পানীয় খোৱা হয়?,What drink is commonly consumed in Assam when the weather is hot?
238,New-as-20,Sport,Assamese (Assam),অসমত কি সবাতোকৈ জনপ্ৰিয় ইনড'ৰ ক্ৰীড়া কি?,What is the most popular indoor sport in Assam?
239,New-as-29,Sport,Assamese (Assam),অসমৰ পুৰুষসকলে কি ক্ৰীড়া চাবলৈ পছন্দ কৰে?,What sport do men in Assam like to watch?
240,New-as-30,Sport,Assamese (Assam),অসমৰ মহিলাসকলে কি ধৰণৰ ক্ৰীড়া চাবলৈ পছন্দ কৰে?,What sport do women in Assam like to watch?
241,New-as-58,Work life,Assamese (Assam),অসমৰ মানুহে কৰ্মস্থলীত সৰ্বাধিক জনপ্ৰিয় পানীয় কি পান কৰে?,What is the most popular beverage that people from Assam like to drink in their workplace?
