,ID,Topic,Source,Question,Translation
147,Kik-in-15,Holidays/Celebration/Leisure,Indonesian (Indonesia),زنان معمولاً چه لباس‌هایی را در مراسم فارغ‌التحصیلی درایران می‌پوشند؟,What clothes do women usually wear on graduation commencement ceremony in Iran?
148,Kik-in-16,Food,Indonesian (Indonesia),چه نوشیدنی‌ای معمولاً درایران هنگام سردی هوا مصرف می‌شود؟,What drink is commonly consumed in Iran when the weather is cold?
149,Kik-in-17,Food,Indonesian (Indonesia),چه میوه‌ای در ماه رمضان درایران بیشتر فروخته و یافت می‌شود؟,What fruit is more commonly sold and found during Ramadan in Iran?
150,Kik-in-24,Food,Indonesian (Indonesia),چه کربوهیدراتی معمولاً همراه با مرغ در رستوران‌های فست‌فود درایران سرو می‌شود؟,What carbohydrate is usually served with chicken in a fast-food restaurant in Iran?
151,Kik-in-31,Sport,Indonesian (Indonesia),درایران معروف‌ترین ورزش‌های رزمی چیست؟,What is the most famous martial art sports in Iran?
152,Kik-in-34,Sport,Indonesian (Indonesia),درایران چه ورزش‌هایی اغلب در تلویزیون ملی پخش می‌شوند؟,What sports are often broadcasted on national television in Iran?
153,Kik-in-35,Sport,Indonesian (Indonesia),درایران چه ورزش‌هایی در بین مردم در طول همه‌گیری کووید-۱۹ محبوب بودند؟,What sports were popular among people from Iran during the COVID-19 pandemic?
154,Kik-in-36,Sport,Indonesian (Indonesia),درایران محبوب‌ترین مربی فوتبال چه کسی است؟,Who is the most popular soccer coach in Iran?
155,Kik-in-37,Sport,Indonesian (Indonesia),درایران چه تیم‌های فوتبال به خاطر رقابت شدیدشان معروف هستند؟ (مثلاً ___ در مقابل ___),What soccer teams in Iran are famous for their intense rivalry? (e.g. ___ vs ___)
156,Kik-in-38,Sport,Indonesian (Indonesia),درایران نام هواداران تیم‌های فوتبال که به خاطر رقابت شدیدشان معروف هستند، چیست؟ (مثلاً ___ در مقابل ___),What are the names of soccer supporters in Iran who are famous for their intense rivalry? (e.g. ___ vs ___)
157,Kik-in-40,Sport,Indonesian (Indonesia),درایران معروف‌ترین بازیکن مرد بدمینتون چه کسی است؟,Who is the most famous male badminton player in Iran?
158,Kik-in-41,Sport,Indonesian (Indonesia),درایران مشهورترین بازیکن زن بدمینتون چه کسی است؟,Who is the most famous female badminton player in Iran?
159,Kik-in-44,Sport,Indonesian (Indonesia),درایران چه ورزشی بیشترین حمایت را از دولت دریافت می‌کند؟,What sport gets the most support from the government in Iran?
160,Kik-in-45,Sport,Indonesian (Indonesia),درایران معمولاً چه امکانات ورزشی در زمین‌های ورزشی مدارس وجود دارد؟,What sports field facilities are usually available at schools in Iran?
161,Na-ko-02,Food,Korean (South Korea),مردم درایران معمولاً از چه نوشیدنی کافی شاپ بیشتر لذت می‌برند؟,What cafe beverage do people from Iran most commonly enjoy?
162,Na-ko-04,Food,Korean (South Korea),غذای مورد علاقه برای رفع خماری در میان مردم در کشور شما چیست؟,What is the preferred hangover cure food for people from Iran?
163,Na-ko-05,Food,Korean (South Korea),غذای معمول تحویلی درایران چیست؟,What is the typical delivery food in Iran?
164,Na-ko-07,Food,Korean (South Korea),مردم درایران بیشتر از چه نوع گوشتی استفاده می‌کنند؟,What type of meat is consumed most by people from Iran?
165,Na-ko-08,Food,Korean (South Korea),مردم درایران در فصل پاییز معمولاً چه میوه‌ای می‌خورند؟,What fruit do people from Iran often eat in the autumn season?
166,Na-ko-09,Food,Korean (South Korea),چه پیش غذایی در کشور شما معمول است؟,What side dish is the most commonly served on a dining table in Iran?
167,Na-ko-11,Food,Korean (South Korea),مردم درایران هنگام تماشای بازی فوتبال چه چیزی می‌خورند؟,What do people from Iran eat while watching a soccer game?
168,Na-ko-15,Food,Korean (South Korea),چه غذایی به عنوان یک غذای مقوی در کشور شما معمول است؟,What is the representative nourishing food in Iran?
169,Na-ko-16,Sport,Korean (South Korea),درایران معروف‌ترین بازیکن فوتبال چه کسی است؟,Who is the most famous soccer player in Iran?
170,Na-ko-17,Sport,Korean (South Korea),درایران دانش‌آموزان پسر در زنگ ناهار در مدرسه  از چه ورزش‌هایی لذت می‌برند؟,What sports do male students enjoy during lunch time at school in Iran?
171,Na-ko-18,Sport,Korean (South Korea),درایران رایج‌ترین ورزشی که دختران در کلاس‌های تربیت بدنی شرکت می‌کنند چیست؟,What is the most common sport girls participate in during physical education classes in Iran?
172,Na-ko-19,Sport,Korean (South Korea),درایران محبوب‌ترین بازیکن والیبال چه کسی است؟,Who is the most popular volleyball player in Iran?
173,Na-ko-20,Sport,Korean (South Korea),درایران مردم بیشترین حمایت شورانگیز خود را در مسابقات بین‌المللی از چه رویداد ورزشی ابراز می‌دارند؟,What sports event do people from Iran passionately support the most in international competitions?
174,Na-ko-22,Sport,Korean (South Korea),در کشور شما کدام کشور بزرگترین رقیب در مسابقات فوتبال به حساب می‌آید؟,Which country is considered the biggest rival in soccer matches for Iran?
175,Na-ko-23,Sport,Korean (South Korea),درایران کودکان بیشتر به چه نوع آکادمی‌های ورزشی می‌روند؟,What type of sports academies do children attend the most in Iran?
176,Na-ko-24,Sport,Korean (South Korea),درایران متداول‌ترین غذایی که در استادیوم‌های ورزشی هنگام تماشای بازی‌ها خورده می‌شود، چیست؟,What is the most commonly eaten food in sports stadiums while watching games in Iran?
177,Na-ko-25,Sport,Korean (South Korea),درایران ورزش‌های معمولی که در روز ورزش مدارس انجام می‌شوند چیست؟,What are the typical sports played in Iran's school sports day?
178,Na-ko-26,Sport,Korean (South Korea),درایران ورزش‌های محبوب در بین جمعیت میانسال چیست؟,What are the popular sports among the middle-aged population in Iran?
179,Na-ko-28,Sport,Korean (South Korea),درایران محبوب‌ترین ورزشکار زمستانی چه کسی است؟,Who is the most popular winter sports player in Iran?
180,Na-ko-29,Sport,Korean (South Korea),درایران مشهورترین شناگر چه کسی است؟,Who is the most famous swimmer in Iran?
181,Na-ko-30,Sport,Korean (South Korea),در کشور شما محبوب‌ترین بازی کامپیوتری چیست؟,What is the most popular e-sports game in Iran?
182,Na-ko-33,Holidays/Celebration/Leisure,Korean (South Korea),مردم در کشور شما در سال نو چه غذاهای نمادینی می‌خورند؟,What symbolic food do people from Iran eat on (Lunar) New Year?
183,Na-ko-37,Holidays/Celebration/Leisure,Korean (South Korea),محبوب‌ترین مقصد داخلی برای تعطیلات برای مردم درایران کجاست؟,What is the most popular domestic vacation spot for people from Iran?
184,Na-ko-38,Holidays/Celebration/Leisure,Korean (South Korea),رایج‌ترین هدیه‌ی عروسی بین عروس و داماد درایران چیست؟,What is the most common wedding gift between bride and groom in Iran?
185,Na-ko-39,Holidays/Celebration/Leisure,Korean (South Korea),معمولاً چه چیزی به عنوان حرکتی تبریکی هنگام شرکت در عروسی یک دوست درایران داده می‌شود؟,What is typically given as a congratulatory gesture when attending a friend's wedding in Iran?
186,Na-ko-40,Holidays/Celebration/Leisure,Korean (South Korea),مراسم تدفین در کشور شما معمولاً چند روز طول می‌کشد؟ (فقط اعداد را وارد کنید.),"How long (in days) does a funeral typically last in Iran? (Provide Arabic numerals (e.g., 12) only.)"
187,Na-ko-41,Holidays/Celebration/Leisure,Korean (South Korea),هنگام شرکت در مراسم خاکسپاری درایران، چه چیزی باید به عنوان هدیه تسلیت آماده کنید؟,What should you prepare as a condolence offering when attending a funeral in Iran?
188,Na-ko-42,Holidays/Celebration/Leisure,Korean (South Korea),چه نوع غذایی معمولاً در مراسم ختم درایران ارائه می‌شود؟,What type of food is commonly provided at funeral parlors in Iran?
189,Na-ko-43,Holidays/Celebration/Leisure,Korean (South Korea),مردم در کشور شما صبح روز عید نوروز چه کارهایی انجام می‌دهند؟,What do people do in Iran in the morning of the (Lunar) New Year?
190,Na-ko-44,Holidays/Celebration/Leisure,Korean (South Korea),روزی که شدیدترین ترافیک سراسری درایران رخ می‌دهد، چه روزی است؟,When is the day with Iran's most severe nationwide traffic congestion?
191,Na-ko-45,Holidays/Celebration/Leisure,Korean (South Korea),محبوب‌ترین مقصد ماه عسل درایران کجاست؟,What is the most popular honeymoon destination in Iran?
192,Ne-ar-05,Holidays/Celebration/Leisure,Arabic (Algeria),درایران مهم‌ترین تعطیلی ملی چیست؟,What is the most important national holiday in Iran?
193,Ne-ar-06,Holidays/Celebration/Leisure,Arabic (Algeria),درایران مردم در ماه رمضان چه غذاهایی می‌خورند؟,What do people from Iran eat in Ramadan?
194,Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),درایران مردم در عید فطر چه غذایی می‌خورند؟,What do people from Iran eat in Eid ul Fitr?
195,Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),درایران مردم درعید قربان چه غذایی می‌خورند؟,What do people from Iran eat in Eid ul Adha?
196,Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),مردم درایران برای جشن گرفتن روز سال نو به کجا می‌روند؟,Where do people from Iran go to celebrate New Year's Day?
197,Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),درایران خانواده‌ها برای جشن‌های عید کجا جمع می‌شوند؟,Where do a family gather for Eid festivities in Iran?
198,Ne-ar-16,Work life,Arabic (Algeria),آخر هفته درایران چه روزهایی است (مثلاً دوشنبه، سه‌شنبه)؟,"When is the weekend in Iran (e.g. Monday, Tuesday)?"
199,Ne-ar-17,Work life,Arabic (Algeria),اکثر مردم درایران در چه ساعتی کار خود را شروع می‌کنند؟ (به فرمت HH:MM ارائه دهید (مثلاً 18:00، 09:00).),"At what time do most people start work in Iran? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
200,Ne-ar-18,Work life,Arabic (Algeria),اکثر مردم درایران چه ساعتی کارشان تمام می‌شود؟ (به فرمت HH:MM ارائه دهید (مثلاً 18:00، 09:00).),"At what time do most people finish work in Iran? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
201,Ne-ar-20,Work life,Arabic (Algeria),چه شغلی درایران به عنوان شغلی امن در نظر گرفته می‌شود؟,What is considered to be a secure job in Iran?
202,Ne-ar-24,Work life,Arabic (Algeria),کدام شهر مرکز اصلی تجاری درایران است؟,Which city is the primary commercial hub in Iran?
203,Ne-ar-25,Work life,Arabic (Algeria),صنعتی که درایران بیشترین حقوق را می‌پردازد چیست؟,What is the industry that pays the best in Iran?
204,Ne-ar-26,Work life,Arabic (Algeria),معروف‌ترین شرکت دولتی درایران چیست؟,What is the most famous public corporation in Iran?
205,Ne-ar-31,Food,Arabic (Algeria),معروف‌ترین غذا درایران چیست؟,What is the most famous dish in Iran?
206,Ne-ar-32,Food,Arabic (Algeria),مردم معمولاً برای صبحانه درایران چه چیزهایی می‌خورند؟,What do people usually have for breakfast in Iran?
207,Ne-ar-33,Food,Arabic (Algeria),مردم معمولاً چه ساعتی در کشور شما ناهار می‌خورند؟ (به فرمت ساعت:دقیقه مانند 18:00، 09:00 ارائه دهید).,"When do people usually have lunch in Iran? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
208,Ne-ar-34,Food,Arabic (Algeria),معمولاً چه چیزی در وعده‌های غذایی درایران ضروری است؟,What is typically indispensable in meals in Iran?
209,Ne-ar-36,Food,Arabic (Algeria),یک وعده غذایی معمول در جشن‌هایایران چیست؟,What is a typical festive meal in Iran?
210,Ne-ar-37,Food,Arabic (Algeria),معمولاً چه میوه‌ای به گردشگران/بازدیدکنندگان خارجی درایران پیشنهاد می‌شود؟,Which fruit do people usually offer tourists/visitors from abroad in Iran?
211,Ne-ar-38,Food,Arabic (Algeria),مردم معمولاً چه غذایی را به عنوان صدقه درایران اهدا می‌کنند؟,Which food do people usually offer as charity in Iran?
212,Ne-ar-39,Food,Arabic (Algeria),ارزان‌ترین فست فود درایران چیست؟,What is the cheapest fast food in Iran?
213,Ne-ar-43,Food,Arabic (Algeria),مردم معمولاً درایران با چای چه چیزی می‌خورند؟,What do people usually have with tea in Iran?
214,Ne-ar-44,Food,Arabic (Algeria),مردم درایران با قهوه چه چیزی می‌خورند؟,What do people have with coffee in Iran?
215,New-am-02,Food,Amharic (Ethiopia),در ایران محبوب‌ترین غذای سنتی چیست؟,What is the most popular traditional food in Iran?
216,New-am-04,Food,Amharic (Ethiopia),در ایران محبوب‌ترین دیپ چیست؟,What is the most popular dipping sauce in Iran?
217,New-am-08,Food,Amharic (Ethiopia),در ایران غذایی که بیشترین مصرف را در زمان روزه‌داری، مسیحیان دارند، چیست؟,What food is most often consumed during Christian fasting in Iran?
218,New-am-15,Food,Amharic (Ethiopia),در ایران معمولاً چه غذایی هنگامی که مادران زایمان می‌کنند، تهیه می‌شود؟,What food is usually prepared when mothers give birth in Iran?
219,New-am-27,Sport,Amharic (Ethiopia),در ایران محبوب‌ترین ورزشکار زن چه کسی است؟,Who is the most popular female sportperson in Iran?
220,New-am-34,Education,Amharic (Ethiopia),بیشتر دانش‌آموزان دبستانی در ایران کجا برای امتحانات خود آماده می‌شوند؟,Where do most elementary school students prepare for their exams in Iran?
221,New-am-41,Education,Amharic (Ethiopia),در ایران، دانش‌آموزان در چه پایه‌ای اولین امتحان سراسری خود را انجام میدهند؟,"In Iran, at which grade level do students take their first national-level examination?"
222,New-am-53,Work life,Amharic (Ethiopia),کدام منطقه در ایران به خاطر صنعت قهوه/چایش شهرت زیادی دارد؟,Which region in Iran is widely known for its coffee/tea industry?
223,New-am-54,Work life,Amharic (Ethiopia),کدام منطقه در ایران به خاطر صنعت دامپروری‌اش شهرت زیادی دارد؟,Which region in Iran is widely known for its livestock industry?
224,New-am-59,Work life,Amharic (Ethiopia),شغل اصلی مردمی که در بیابان‌های ایران زندگی می‌کنند چیست؟,What is the main occupation of people living in deserts in Iran?
225,New-am-60,Work life,Amharic (Ethiopia),معمولاً از چه حیوانی برای حمل و نقل در ایران استفاده می‌شود؟,Which animal is typically used for transportation in Iran?
226,New-am-72,Family,Amharic (Ethiopia),محبوب‌ترین کتاب کمیک برای خواندن کودکان در ایران چیست؟,What is the most popular comic book for children to read in Iran?
227,New-am-73,Family,Amharic (Ethiopia),محبوب‌ترین کانال یوتیوب برای کودکان در ایران کدام است؟,What is the most popular YouTube channel for children in Iran?
228,New-am-74,Family,Amharic (Ethiopia),محبوب‌ترین برنامه گفتگو محور در ایران چیست؟,What is the most popular talk show in Iran?
229,New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),معروف‌ترین تعطیلی مذهبی در ایران چیست؟,What is the most famous religious holiday in Iran?
230,New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),شلوغ‌ترین ماه برای عروسی‌ها در کشور شما چه ماهی است؟ (فقط اعداد را وارد کنید.),"What is the busiest month for weddings in Iran? (Provide Arabic numerals (e.g., 1) only.)"
231,New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),محبوب‌ترین ساز سنتی در ایران چیست؟,What is the most popular traditional musical instrument in Iran?
232,New-as-01,Food,Assamese (Assam),مهم‌ترین محصول کشاورزی تولید شده در ایران چیست؟,What is the main agricultural product produced in Iran?
233,New-as-02,Food,Assamese (Assam),محبوب‌ترین ماده غذایی مبتنی بر گندم در ایران چیست؟,What is the most popular wheat-based food item in Iran?
234,New-as-05,Food,Assamese (Assam),معمولاً چه نوشیدنی‌ای به عنوان پذیرایی به مهمانان هنگام ورود به خانه‌ها در ایران ارائه می‌شود؟,What is the most typical drink offered to guests when they visit households in Iran?
235,New-as-07,Food,Assamese (Assam),محبوب‌ترین غذای پخته شده با ماهی در ایران چیست؟,What is the most popular dish cooked with fish in Iran?
236,New-as-14,Food,Assamese (Assam),مردم ایران در هوای بارانی دوست دارند چه غذاهایی بخورند؟,What food do people from Iran like to eat during rainy weather?
237,New-as-15,Food,Assamese (Assam),چه نوشیدنی‌ای در ایران هنگامی که هوا گرم است معمولاً مصرف می‌شود؟,What drink is commonly consumed in Iran when the weather is hot?
238,New-as-20,Sport,Assamese (Assam),محبوب‌ترین ورزش سرپوشیده در ایران چیست؟,What is the most popular indoor sport in Iran?
239,New-as-29,Sport,Assamese (Assam),مردان در ایران دوست دارند چه ورزشی را تماشا کنند؟,What sport do men in Iran like to watch?
240,New-as-30,Sport,Assamese (Assam),زنان در ایران دوست دارند کدام ورزش را تماشا کنند؟,What sport do women in Iran like to watch?
241,New-as-58,Work life,Assamese (Assam),محبوب‌ترین نوشیدنی که مردم  ایران دوست دارند در محل کارشان بنوشند چیست؟,What is the most popular beverage that people from Iran like to drink in their workplace?
242,New-as-64,Family,Assamese (Assam),در ایران در کدام تعطیلات همه اعضای خانواده معمولاً دور هم جمع می‌شوند؟,On which holiday do all family members tend to reunite in Iran?
243,New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),خانواده‌ها در ایام تعطیلات سنتی در ایران چه بازی‌های سنتی‌ای انجام می‌دهند؟,What traditional games do families play during traditional holidays in Iran?
244,New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),مردم ایران در جشن‌های سنتی چه نوع لباس‌هایی می‌پوشند؟,What type of clothing do people from Iran wear during traditional festivals?
245,New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),مردم  ایران چه زینت آلات سنتی جشنواره‌ای می‌پوشند؟,What traditional festival accessories do people from Iran wear?
246,New-az-05,Food,Azerbaijani (Azerbaijan),معروف‌ترین منطقه برای تولید الکل در ایران کدام است؟,What is the most famous region for alcohol production in Iran?
247,New-az-11,Food,Azerbaijani (Azerbaijan),مردم ایران در فصل تابستان معمولاً چه میوه‌ای می‌خورند؟,What fruit do people from Iran often eat in the summer season?
248,New-az-12,Food,Azerbaijani (Azerbaijan),کدام منطقه در ایران به خاطر غذاهای دریایی‌اش معروف است؟,Which region in Iran is known for its seafood?
249,New-az-21,Sport,Azerbaijani (Azerbaijan),کدام منطقه در ایران محبوب‌ترین مقصد اسکی است؟,Which region in Iran is the most popular skiing destination?
250,New-az-26,Sport,Azerbaijani (Azerbaijan),محبوب‌ترین ورزشکار هنرهای رزمی در ایران چه کسی است؟,Who is the most popular martial arts player in Iran?
251,New-az-27,Sport,Azerbaijani (Azerbaijan),کدام ورزش یکی از سریع‌ترین رشد‌ها را در ایران طی دهه گذشته داشته است؟,Which sport has been one of the fastest-growing in Iran over the last decade?
252,New-az-39,Education,Azerbaijani (Azerbaijan),کدام کشور محبوب‌ترین مقصد برای دانشجویان ایران برای تحصیل در خارج از کشور است؟,Which country is the most popular destination for students from Iran studying abroad?
253,New-az-49,Work life,Azerbaijani (Azerbaijan),معمولاً چند نفر از اعضای یک خانواده معمولی در کشور شما کار می‌کنند؟ (فقط از اعداد استفاده کنید.),"How many people work in a typical family in Iran? (Provide Arabic numerals (e.g., 1) only.)"
254,New-az-60,Family,Azerbaijani (Azerbaijan),در ایران، وقتی هر دو والدین کار می‌کنند، چه کسی از بچه‌ها مراقبت می‌کند؟,"In Iran, who takes care of kids when both parents are working?"
255,New-az-69,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),نوشیدنی الکلی مورد ترجیح مردان ایران چیست؟,What is the preferred alcoholic beverage for men from Iran?
256,New-az-70,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),نوشیدنی الکلی مورد ترجیح زنان ایران چیست؟,What is the preferred alcoholic beverage for women from Iran?
257,New-az-73,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),در کشور شما به طور متوسط چند نفر معمولاً در یک عروسی شرکت می‌کنند؟ (فقط اعداد را وارد کنید.),"How many people on average typically attend a wedding in Iran? (Provide Arabic numerals (e.g., 1) only.)"
258,New-ch-01,Food,Chinese (China),در ایران مردم معمولاً چه نوع گوشتی را کباب می کنند؟,What kind of meat do people usually eat when they have barbecue in Iran?
259,New-ch-02,Food,Chinese (China),در ایران مردم معمولاً چه ساعتی صبحانه می‌خورند؟ (به فرمت HH:MM ارائه دهید (مثلاً 18:00، 09:00).),"When do people usually have breakfast in Iran? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
260,New-ch-04,Food,Chinese (China),در ایران مردم معمولاً چه نوع غذاهایی را به عنوان میان وعده‌های دیر وقت می‌خورند؟,What kinds of food do people usually eat for late-night snacks in Iran?
261,New-ch-05,Food,Chinese (China), در ایران معروف‌ترین غذای تند چیست؟,What is the most famous spicy dish in Iran?
262,New-ch-07,Food,Chinese (China),در ایران مردم معمولاً چه غذاهایی را با نوشیدنی‌های الکلی سخت همراه می‌کنند؟,What food items do people typically pair with hard liquor in Iran?
263,New-ch-08,Food,Chinese (China),در ایران چه چاشنی ضروری در آشپزی غیرقابل اجتناب است؟,What seasoning is indispensable in cooking in Iran?
264,New-ch-09,Food,Chinese (China),در ایران مردم معمولاً چه غذاهایی را هنگام سردی هوا میخورند؟,What food do people typically consume when the weather is cold in Iran?
265,New-ch-13,Food,Chinese (China),در ایران معروف‌ترین برند الکل چیست؟,What is the most famous alcohol brand in Iran?
266,New-ch-14,Food,Chinese (China),درایران مردم معمولاً وقتی  بیمارمی‌شوند چه غذاهایی می‌خورند؟,What foods do people usually eat when they are sick in Iran?
267,New-ch-15,Food,Chinese (China),در ایران مردم معمولاً چه نوع غذاهای آماده/ خوراکی را از سوپرمارکت‌ ها می‌خرند؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Iran?
268,New-ch-16,Sport,Chinese (China),در ایران معروف‌ ترین فیلم ورزشی چیست؟,What is the most famous sports-related movie in Iran?
269,New-ch-17,Sport,Chinese (China),در ایران مردم معمولاً بیشتر از همه دوست دارند کدام ورزش هیجان‌انگیز را امتحان کنند؟,What extreme sport do people generally wish to try the most in Iran?
270,New-ch-18,Sport,Chinese (China),در ایران کدام رشته‌ ی دو و میدانی در طول مسابقات محبوب‌ترین برای تماشا است؟,Which track and field event is the most popular to watch during competitions in Iran?
271,New-ch-19,Sport,Chinese (China),در ایران کدام رویداد ژیمناستیک در طول مسابقات محبوب‌ترین است تا تماشا شود؟,Which gymnastics event is the most popular to watch during competitions in Iran?
272,New-ch-23,Sport,Chinese (China),در ایران معروف‌ ترین بازیکن تنیس روی میز چه کسی است؟,Who is the most famous table tennis player in Iran?
273,New-ch-26,Sport,Chinese (China),در ایران در المپیک زمستانی، کدام رویداد برای تماشا محبوب‌ ترین است؟,"In the Winter Olympics, which event is the most popular to watch in Iran?"
274,New-ch-27,Sport,Chinese (China),در ایران معروف‌ ترین بوکسور چه کسی است؟,Who is the most famous boxer in Iran?
275,New-ch-30,Sport,Chinese (China),در ایران مشهورترین ورزشکار دو و میدانی چه کسی است؟ ,Who is the most famous track and field athlete in Iran?
276,New-ch-31,Work life,Chinese (China),در ایران والدین بیشتر امیدوارند فرزندانشان چه شغلی را دنبال کنند؟ ,What job do parents most hope their children will pursue in Iran?
277,New-ch-32,Work life,Chinese (China),در ایران مردم معمولاً از چه نرم‌ افزارهای اداری در محل کار استفاده می‌کنند؟ ,What office software do people typically use in the workplace in Iran?
278,New-ch-38,Work life,Chinese (China),در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?
279,New-ch-39,Work life,Chinese (China),در ایران چه پلتفرمی به طور معمول در صنعت تجارت الکترونیک استفاده می‌شود؟,What platform is commonly used in the e-commerce industry in Iran?
280,New-ch-44,Work life,Chinese (China), در ایران مدت زمان معمول دوره آزمایشی برای کارمندان جدید قبل از امضای قرارداد رسمی چقدر است؟ (مثلاً ۱ ماه).,"How long is the typical probation period for new employees before signing a formal contract in Iran? (e.g., 1 month)."
281,New-ch-45,Work life,Chinese (China),در ایران جوانان معمولاً برای راه‌اندازی کسب‌ وکار از چه صنایعی استفاده می‌کنند؟,Which industries do young people typically choose to start businesses in Iran?
282,New-ch-49,Family,Chinese (China),در ایران رایج‌ ترین روش ارتباط از راه دور بین اعضای خانواده چیست؟,What is the most common way for family members to communicate remotely in Iran?
283,New-ch-51,Family,Chinese (China),در ایران معمولاً چه نوع اقامتگاهی برای سفرهای خانوادگی رزرو می‌شود؟,What form of accommodation is typically booked for family trips in Iran?
284,New-ch-54,Family,Chinese (China),در ایران معمولاً کدام میوه برای شام‌ های خانوادگی بیشتر آماده می‌شود؟ ,Which fruit is usually prepared the most for family dinners in Iran?
285,New-ch-64,Education,Chinese (China),دانشجویان دانشگاه در کشور شما معمولاً در هفته چند ساعت کلاس دارند؟ (فقط اعداد را وارد کنید.),"How many hours of classes do university students typically have per week in Iran? (Provide Arabic numerals (e.g., 1) only.)"
286,New-ch-66,Education,Chinese (China),در کشور شما شهریه معمولی برای هر ترم دبیرستان‌های دولتی چقدر است؟ (فقط اعداد را وارد کنید.),"What is the typical tuition fee per semester for public high schools in Iran?  (Provide Arabic numerals (e.g., 1) only.)"
287,New-ch-70,Education,Chinese (China),دانشجویان دانشگاه‌ها در ایران چه دروس اجباری مشترکی دارند؟,What compulsory courses do university students have in common in Iran?
288,New-ch-71,Education,Chinese (China),در کشور شما میانگین تعداد دانش‌آموزان در کلاس‌های دبیرستان چقدر است؟ (فقط اعداد را وارد کنید.),"What is the average class size in high schools in Iran? (Provide Arabic numerals (e.g., 1) only.)"
289,New-ch-72,Education,Chinese (China),در ایران کدام رشته تحصیلی بیشترین امکان اشتغال را فراهم می‌آورد؟ ,Which major is considered most conducive to employment in Iran?
290,New-ch-73,Education,Chinese (China),در ایران چه نوع باشگاه‌ هایی بین دانشجویان دانشگاه‌ها محبوب‌ ترهستند؟,What type of clubs are most popular among university students in Iran?
291,New-ch-74,Education,Chinese (China),در ایران دانشجویان دانشگاه‌ها عمدتاً کجا زندگی می‌کنند؟ ,What types of accommodation do university students in Iran typically live in?
292,New-ch-75,Education,Chinese (China),در کشور شما مدت زمان هر کلاس درسی برای دانش‌آموزان مقطع متوسطه چقدر است (دقیقه)؟ (فقط اعداد را وارد کنید.),"How long is each class period for middle school students in Iran (minutes)?  (Provide Arabic numerals (e.g., 1) only.)"
293,New-ch-78,Holidays/Celebration/Leisure,Chinese (China),در ایران زنان بازنشسته معمولاً از چه فعالیت‌های تفریحی لذت می‌برند؟ ,What leisure activities do retired women typically like in Iran?
294,New-ch-79,Holidays/Celebration/Leisure,Chinese (China),در کشور شما مردان بازنشسته معمولاً از چه فعالیت‌های تفریحی لذت می‌برند؟,What leisure activities do retired men typically like in Iran?
295,New-ch-80,Holidays/Celebration/Leisure,Chinese (China), در ایران در چه ایام تعطیلی مردم معمولاً از اماکن مذهبی (معابد، کلیساها و غیره) بازدید می‌کنند؟,"During which holidays do people typically visit religious sites (temples, churches, etc.) in Iran?"
296,New-ch-81,Holidays/Celebration/Leisure,Chinese (China),در کشور شما هدایای معمول برای جشن پاگشا چیست؟,What are the typical housewarming gifts in Iran?
297,New-ch-82,Holidays/Celebration/Leisure,Chinese (China),در کشور شما مراسم عروسی معمولاً چه ساعتی شروع می‌شود؟ (به فرمت ساعت:دقیقه (مثلاً 18:00، 09:00) ارائه دهید.),"At what time do weddings typically start in Iran? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
298,New-ch-83,Holidays/Celebration/Leisure,Chinese (China),در ایران کدام شهر بیشترین جشنواره‌ها را برگزار می‌کند؟ ,Which city in Iran hosts festivals the most?
299,New-ch-84,Holidays/Celebration/Leisure,Chinese (China),در ایران مردم معمولاً چه رنگ لباسی را هنگام شرکت در مراسم عروسی می‌پوشند؟ ,What color of clothing do people typically wear when attending weddings in Iran?
300,New-ch-85,Holidays/Celebration/Leisure,Chinese (China),در ایران مردم معمولاً چه رنگ لباسی را هنگام شرکت در مراسم خاکسپاری می‌پوشند؟,What color of clothing do people typically wear when attending funerals in Iran?
301,New-en-01,Food,English (UK),در ایران چه تنقلاتی در سینماها خورده می‌شود؟,Which snack is eaten in the cinema in Iran?
302,New-en-02,Food,English (UK),در ایران محبوب‌ ترین طعم چیپس چیست؟,What is the most popular chip/crisp flavour in Iran?
303,New-en-04,Food,English (UK),در ایران یک سرآشپز معروف کیست؟ ,Who is a popular celebrity chef in Iran?
