,ID,Topic,Source,Question,Translation
149,Kik-in-17,Food,Indonesian (Indonesia),ماهو نوع الفواكه الذي يُباع ويُوجد بكثرة خلال شهر رمضان في الجزائر؟,What fruit is more commonly sold and found during Ramadan in Algeria?
150,Kik-in-24,Food,Indonesian (Indonesia),ماهي الكربوهيدرات  التي تقدم عادة مع الدجاج في مطاعم الوجبات السريعة في الجزائر؟,What carbohydrate is usually served with chicken in a fast-food restaurant in Algeria?
151,Kik-in-31,Sport,Indonesian (Indonesia),ما هي أشهر رياضة فنون قتالية في الجزائر؟,What is the most famous martial art sports in Algeria?
152,Kik-in-34,Sport,Indonesian (Indonesia),ما هي الرياضات التي غالبا ما تُبث على التلفزيون الوطني في الجزائر؟,What sports are often broadcasted on national television in Algeria?
153,Kik-in-35,Sport,Indonesian (Indonesia),ما هي الرياضات التي شاعت بين الناس خلال جائحة كوفيد19 في الجزائر؟,What sports were popular among people from Algeria during the COVID-19 pandemic?
154,Kik-in-36,Sport,Indonesian (Indonesia),من هو أشهر مدرب كرة قدم في الجزائر؟,Who is the most popular soccer coach in Algeria?
155,Kik-in-37,Sport,Indonesian (Indonesia),ما هي الفرق الكروية في الجزائر المعروفة بتنافسها الشديد؟ (مثلاً ___ ضد ___),What soccer teams in Algeria are famous for their intense rivalry? (e.g. ___ vs ___)
156,Kik-in-38,Sport,Indonesian (Indonesia),ما هي أسماء مشجعي كرة القدم في الجزائر الذين يشتهرون بتنافسهم الشديد؟ (مثلاً ___ ضد ___),What are the names of soccer supporters in Algeria who are famous for their intense rivalry? (e.g. ___ vs ___)
157,Kik-in-40,Sport,Indonesian (Indonesia),من هو أشهر لاعب بادمنتون رجالي في الجزائر؟,Who is the most famous male badminton player in Algeria?
158,Kik-in-41,Sport,Indonesian (Indonesia),من هي أشهر لاعبة بادمنتون في الجزائر؟,Who is the most famous female badminton player in Algeria?
159,Kik-in-44,Sport,Indonesian (Indonesia),ماهي الرياضة التي تحظى بأكبر دعم من الحكومة في الجزائر؟,What sport gets the most support from the government in Algeria?
160,Kik-in-45,Sport,Indonesian (Indonesia),ما هي المرافق الرياضية المتوفرة في المدارس الجزائرية عادة؟,What sports field facilities are usually available at schools in Algeria?
161,Na-ko-02,Food,Korean (South Korea),ماهو المشروب الذي يستمتع به الجزائريون عادة في المقاهي؟,What cafe beverage do people from Algeria most commonly enjoy?
162,Na-ko-04,Food,Korean (South Korea),ما هو الطعام المفضل لعلاج صداع الخمر لدى الشعب الجزائري؟,What is the preferred hangover cure food for people from Algeria?
163,Na-ko-05,Food,Korean (South Korea),ما هو الطعام الذي يطلبه الكثيرون في الجزائر؟(delivery),What is the typical delivery food in Algeria?
164,Na-ko-07,Food,Korean (South Korea),ماهو نوع اللحوم الأكثر استهلاكا  في الجزائر؟,What type of meat is consumed most by people from Algeria?
165,Na-ko-08,Food,Korean (South Korea),ماهي الفواكه التي يتناولها الجزائريون غالبًا في موسم الخريف؟,What fruit do people from Algeria often eat in the autumn season?
166,Na-ko-09,Food,Korean (South Korea),ما هو الطبق الجانبي الأكثر شيوعاً في الجزائر؟,What side dish is the most commonly served on a dining table in Algeria?
167,Na-ko-11,Food,Korean (South Korea),ماذا يأكل الناس أثناء مشاهدة مباراة كرة قدم في الجزائر؟,What do people from Algeria eat while watching a soccer game?
168,Na-ko-15,Food,Korean (South Korea),ما هو الطعام المغذي الممثل lالجزائر؟,What is the representative nourishing food in Algeria?
169,Na-ko-16,Sport,Korean (South Korea),من هو أشهر لاعب كرة قدم في الجزائر؟,Who is the most famous soccer player in Algeria?
170,Na-ko-17,Sport,Korean (South Korea),ما هي الرياضة التي يستمتع بها الطلاب الذكور أثناء وقت الغداء في المدرسة في الجزائر؟,What sports do male students enjoy during lunch time at school in Algeria?
171,Na-ko-18,Sport,Korean (South Korea),ما هي الرياضة التي تشارك فيها الفتيات خلال حصص التربية البدنية في الجزائر؟,What is the most common sport girls participate in during physical education classes in Algeria?
172,Na-ko-19,Sport,Korean (South Korea),من هو أشهر لاعب كرة طائرة في الجزائر؟,Who is the most popular volleyball player in Algeria?
173,Na-ko-20,Sport,Korean (South Korea),ماهو الحدث الرياضي الذي يتابعه الجزائريون بشغف في المنافسات الدولية؟,What sports event do people from Algeria passionately support the most in international competitions?
174,Na-ko-22,Sport,Korean (South Korea),ماهو البلد الذي يُعتبر المنافس الأكبر للجزائرفي مباريات كرة القدم ؟,Which country is considered the biggest rival in soccer matches for Algeria?
175,Na-ko-23,Sport,Korean (South Korea),ماهي الأكاديميات الرياضية التي يتردد إليها أكثر الأطفال في الجزائر؟,What type of sports academies do children attend the most in Algeria?
176,Na-ko-24,Sport,Korean (South Korea),ما هو الطعام الذي يتناوله الناس في الملاعب الرياضية أثناء مشاهدة المباريات في الجزائر؟,What is the most commonly eaten food in sports stadiums while watching games in Algeria?
177,Na-ko-25,Sport,Korean (South Korea),ما هي الرياضات التي تُلعب أثناء حصص الرياضة المدرسية في الجزائر؟,What are the typical sports played in Algeria's school sports day?
178,Na-ko-26,Sport,Korean (South Korea),ما هي الرياضات الشعبية لمن هم في منتصف العمر في الجزائر؟,What are the popular sports among the middle-aged population in Algeria?
179,Na-ko-28,Sport,Korean (South Korea),من هو أشهر لاعب رياضات شتوية في الجزائر؟,Who is the most popular winter sports player in Algeria?
180,Na-ko-29,Sport,Korean (South Korea),من هو أشهر سباح في الجزائر؟,Who is the most famous swimmer in Algeria?
181,Na-ko-30,Sport,Korean (South Korea),ما هي أشهر لعبة رياضة  إلكترونية في الجزائر؟,What is the most popular e-sports game in Algeria?
182,Na-ko-33,Holidays/Celebration/Leisure,Korean (South Korea),ما هي الأطعمة التي يتناولها الجزائريون في السنة القمرية الجديدة؟,What symbolic food do people from Algeria eat on (Lunar) New Year?
183,Na-ko-37,Holidays/Celebration/Leisure,Korean (South Korea),ما هو أشهر مكان لقضاء العطلة داخل الوطن بالنسبة للجزائريين؟,What is the most popular domestic vacation spot for people from Algeria?
184,Na-ko-38,Holidays/Celebration/Leisure,Korean (South Korea),ما هي أكثر هدية زواج شيوعا بين العروس والعريس في الجزائر؟,What is the most common wedding gift between bride and groom in Algeria?
185,Na-ko-39,Holidays/Celebration/Leisure,Korean (South Korea),ما الذي يُهدى عادة لتهنئة صديق عند حضور زفافه في الجزائر؟,What is typically given as a congratulatory gesture when attending a friend's wedding in Algeria?
186,Na-ko-40,Holidays/Celebration/Leisure,Korean (South Korea),ماهو عدد أيام مراسم الجنازة في الجزائر؟ (استعمل الأرقام العربية مثل 12).,"How long (in days) does a funeral typically last in Algeria? (Provide Arabic numerals (e.g., 12) only.)"
187,Na-ko-41,Holidays/Celebration/Leisure,Korean (South Korea),ماهي الهدية التي يجب تقديمها عند حضور جنازة في الجزائر؟,What should you prepare as a condolence offering when attending a funeral in Algeria?
188,Na-ko-42,Holidays/Celebration/Leisure,Korean (South Korea),ماهو الطعام الذي يقدم عادة في مراسم الجنازات في الجزائر؟,What type of food is commonly provided at funeral parlors in Algeria?
189,Na-ko-43,Holidays/Celebration/Leisure,Korean (South Korea),ما الذي يفعله الناس في صباح السنة القمرية الجديدة في الجزائر؟,What do people do in Algeria in the morning of the (Lunar) New Year?
190,Na-ko-44,Holidays/Celebration/Leisure,Korean (South Korea),ما هو اليوم الذي تشهد فيه الجزائر أشد ازدحام مروري على الصعيد الوطني؟,When is the day with Algeria's most severe nationwide traffic congestion?
191,Na-ko-45,Holidays/Celebration/Leisure,Korean (South Korea),ما هي أشهر وجهة شهر عسل في الجزائر؟,What is the most popular honeymoon destination in Algeria?
192,Ne-ar-05,Holidays/Celebration/Leisure,Arabic (Algeria),ما هو أهم عيد وطني في الجزائر؟,What is the most important national holiday in Algeria?
193,Ne-ar-06,Holidays/Celebration/Leisure,Arabic (Algeria),ما الذي يأكله الجزائريون خلال شهر رمضان؟,What do people from Algeria eat in Ramadan?
194,Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),ما الذي يأكله الجزائريون في عيد الفطر؟,What do people from Algeria eat in Eid ul Fitr?
195,Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),ماذا يأكل الناس الجزائريون في عيد الأضحى؟,What do people from Algeria eat in Eid ul Adha?
196,Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),أين يذهب الناس في الجزائر للاحتفال برأس السنة الجديدة؟,Where do people from Algeria go to celebrate New Year's Day?
197,Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),أين تجتمع العائلة للاحتفال بعيد الفطر في الجزائر؟,Where do a family gather for Eid festivities in Algeria?
198,Ne-ar-16,Work life,Arabic (Algeria),متى تكون عطلة نهاية الأسبوع في الجزائر (مثلا الاثنين، الثلاثاء)؟,"When is the weekend in Algeria (e.g. Monday, Tuesday)?"
199,Ne-ar-17,Work life,Arabic (Algeria),متى يبدأ معظم الناس العمل في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"At what time do most people start work in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
200,Ne-ar-18,Work life,Arabic (Algeria),متى ينتهي معظم الناس من العمل في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقائق مثلاً، 18:00، 09:00).,"At what time do most people finish work in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
201,Ne-ar-20,Work life,Arabic (Algeria),ما هو العمل الذي يعتبر آمنا في الجزائر؟,What is considered to be a secure job in Algeria?
202,Ne-ar-24,Work life,Arabic (Algeria),ماهي المدينة التي تعتبر المركز التجاري الرئيسي في الجزائر؟,Which city is the primary commercial hub in Algeria?
203,Ne-ar-25,Work life,Arabic (Algeria),ما هي الصناعة التي تدفع أفضل الأجور في الجزائر؟,What is the industry that pays the best in Algeria?
204,Ne-ar-26,Work life,Arabic (Algeria),ما هي أشهر شركة عمومية في الجزائر؟,What is the most famous public corporation in Algeria?
205,Ne-ar-31,Food,Arabic (Algeria),ما هو أشهر طبق في الجزائر؟,What is the most famous dish in Algeria?
206,Ne-ar-32,Food,Arabic (Algeria),ماذا يتناول الناس عادة للفطور في الجزائر؟,What do people usually have for breakfast in Algeria?
207,Ne-ar-33,Food,Arabic (Algeria),متى يتناول الناس الغداء في الجزائر عادة؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"When do people usually have lunch in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
208,Ne-ar-34,Food,Arabic (Algeria),ما هو الشيء الأساسي الذي لا غنى عنه في الوجبات في الجزائر؟,What is typically indispensable in meals in Algeria?
209,Ne-ar-36,Food,Arabic (Algeria),ما هو الطبق الاحتفالي التقليدي في الجزائر؟,What is a typical festive meal in Algeria?
210,Ne-ar-37,Food,Arabic (Algeria),أي نوع من الفواكه يقدمه الناس عادة للسياح/الزوار القادمين من الخارج في الجزائر؟,Which fruit do people usually offer tourists/visitors from abroad in Algeria?
211,Ne-ar-38,Food,Arabic (Algeria),أي نوع من الطعام يقدمه الناس عادة كصدقة في الجزائر؟,Which food do people usually offer as charity in Algeria?
212,Ne-ar-39,Food,Arabic (Algeria),ما هي أرخص الوجبات السريعة في الجزائر؟,What is the cheapest fast food in Algeria?
213,Ne-ar-43,Food,Arabic (Algeria),ماذا يتناول الناس عادة مع الشاي في الجزائر؟,What do people usually have with tea in Algeria?
214,Ne-ar-44,Food,Arabic (Algeria),ماذا يتناول الناس مع القهوة في الجزائر؟,What do people have with coffee in Algeria?
215,New-am-02,Food,Amharic (Ethiopia),ما هو أشهر طعام تقليدي في الجزائر؟,What is the most popular traditional food in Algeria?
216,New-am-04,Food,Amharic (Ethiopia),ما هي أشهر صلصة للتغميس في الجزائر؟,What is the most popular dipping sauce in Algeria?
217,New-am-08,Food,Amharic (Ethiopia),ما هو الطعام الأكثر استهلاكا خلال صيام المسيحيين في الجزائر؟,What food is most often consumed during Christian fasting in Algeria?
218,New-am-15,Food,Amharic (Ethiopia),ما هو الطعام الذي يُحضر عادةً عندما تلد الأمهات في الجزائر؟,What food is usually prepared when mothers give birth in Algeria?
219,New-am-27,Sport,Amharic (Ethiopia),من هي أشهر رياضية في الجزائر؟,Who is the most popular female sportperson in Algeria?
220,New-am-34,Education,Amharic (Ethiopia),أين يستعد معظم تلاميذ المدارس الابتدائية لامتحاناتهم في الجزائر؟,Where do most elementary school students prepare for their exams in Algeria?
221,New-am-41,Education,Amharic (Ethiopia),في أي مستوى دراسي يؤدي الطلاب امتحانهم الوطني الأول في الجزائر؟,"In Algeria, at which grade level do students take their first national-level examination?"
222,New-am-53,Work life,Amharic (Ethiopia),ماهي المنطقة الجزائرية المعروفة بصناعة القهوة / الشاي؟,Which region in Algeria is widely known for its coffee/tea industry?
223,New-am-54,Work life,Amharic (Ethiopia),ماهي المنطقة الجزائرية المعروفة بتربية المواشي؟,Which region in Algeria is widely known for its livestock industry?
224,New-am-59,Work life,Amharic (Ethiopia),ما هي المهنة الأساسية لسكان صحراء الجزائر؟,What is the main occupation of people living in deserts in Algeria?
225,New-am-60,Work life,Amharic (Ethiopia),ما هو الحيوان  الذي يستخدم للنقل في الجزائر؟,Which animal is typically used for transportation in Algeria?
226,New-am-72,Family,Amharic (Ethiopia),ما هو أشهر كتاب قصص مصورة للأطفال في الجزائر؟,What is the most popular comic book for children to read in Algeria?
227,New-am-73,Family,Amharic (Ethiopia),ما هي أشهر قناة يوتيوب للأطفال في الجزائر؟,What is the most popular YouTube channel for children in Algeria?
228,New-am-74,Family,Amharic (Ethiopia),ما هو أشهر برنامج حواري في الجزائر؟,What is the most popular talk show in Algeria?
229,New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),ما هو أشهر عيد ديني في الجزائر؟,What is the most famous religious holiday in Algeria?
230,New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),ما هو أكثر شهر تقام فيه الأعراس في الجزائر؟ (قدم الأرقام العربية فقط مثل، 1.),"What is the busiest month for weddings in Algeria? (Provide Arabic numerals (e.g., 1) only.)"
231,New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),ما هي الآلة الموسيقية التقليدية الأكثر شعبية في الجزائر؟,What is the most popular traditional musical instrument in Algeria?
232,New-as-01,Food,Assamese (Assam),ما هو المنتج الزراعي الرئيسي الذي يتم إنتاجه في الجزائر؟,What is the main agricultural product produced in Algeria?
233,New-as-02,Food,Assamese (Assam),ما هو أشهر طعام مصنوع من القمح في الجزائر؟,What is the most popular wheat-based food item in Algeria?
234,New-as-05,Food,Assamese (Assam),ما هو المشروب الذي يُقدم عادة للضيوف في الجزائر؟,What is the most typical drink offered to guests when they visit households in Algeria?
235,New-as-07,Food,Assamese (Assam),ما هو أشهر طبق سمك في الجزائر؟,What is the most popular dish cooked with fish in Algeria?
236,New-as-14,Food,Assamese (Assam),ما هي الأطعمة التي يفضلها الجزائريون عندما يكون الطقس ممطرا؟,What food do people from Algeria like to eat during rainy weather?
237,New-as-15,Food,Assamese (Assam),ما هو المشروب الذي يستهلك بكثرة في الجزائر عندما يكون الطقس حارا؟,What drink is commonly consumed in Algeria when the weather is hot?
238,New-as-20,Sport,Assamese (Assam),ما هي أشهر رياضة قاعة في الجزائر؟,What is the most popular indoor sport in Algeria?
239,New-as-29,Sport,Assamese (Assam),ما هي الرياضة التي  يحب الرجال مشاهدتها في الجزائر؟,What sport do men in Algeria like to watch?
240,New-as-30,Sport,Assamese (Assam),ما هي الرياضة التي  تحب النساء مشاهدتها في الجزائر؟أ,What sport do women in Algeria like to watch?
241,New-as-58,Work life,Assamese (Assam),ما هو المشروب الذي يفضل الجزائريون شربه في أماكن عملهم؟,What is the most popular beverage that people from Algeria like to drink in their workplace?
242,New-as-64,Family,Assamese (Assam),ماهو العيد الذي يجتمع فيه أفراد العائلة في الجزائر؟,On which holiday do all family members tend to reunite in Algeria?
243,New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),ما هي الألعاب التقليدية التي تلعبها العائلات خلال العطل في الجزائر؟,What traditional games do families play during traditional holidays in Algeria?
244,New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),ما الذي يرتديه الجزائريون في الأعياد التقليدية؟,What type of clothing do people from Algeria wear during traditional festivals?
245,New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),ما هي الإكسسوارات التي يرتديها  الجزائريون في الأعياد التقليدية؟,What traditional festival accessories do people from Algeria wear?
246,New-az-05,Food,Azerbaijani (Azerbaijan),ما هي أشهر منطقة لإنتاج الكحول في الجزائر؟,What is the most famous region for alcohol production in Algeria?
247,New-az-11,Food,Azerbaijani (Azerbaijan),ما هي الفاكهة التي يتناولها الجزائريون عادة في فصل الصيف؟,What fruit do people from Algeria often eat in the summer season?
248,New-az-12,Food,Azerbaijani (Azerbaijan),ما هي المنطقة  الجزائرية المعروفة بمأكولاتها البحرية؟,Which region in Algeria is known for its seafood?
249,New-az-21,Sport,Azerbaijani (Azerbaijan),ما هي الوجهة الأكثر شعبية للتزلج في الجزائر؟,Which region in Algeria is the most popular skiing destination?
250,New-az-26,Sport,Azerbaijani (Azerbaijan),من هو أشهر لاعب فنون قتالية في الجزائر؟,Who is the most popular martial arts player in Algeria?
251,New-az-27,Sport,Azerbaijani (Azerbaijan),ما هي الرياضة الأسرع نمواً في الجزائر خلال العقد الماضي؟,Which sport has been one of the fastest-growing in Algeria over the last decade?
252,New-az-39,Education,Azerbaijani (Azerbaijan),ما هو البلد الذي يتجه إليه معظم الطلاب الجزائريين للدراسة في الخارج؟,Which country is the most popular destination for students from Algeria studying abroad?
253,New-az-49,Work life,Azerbaijani (Azerbaijan),ماهو متوسط عدد العمال في عائلة نموذجية في الجزائر؟ (قدم الأرقام العربية فقط مثل، 1.),"How many people work in a typical family in Algeria? (Provide Arabic numerals (e.g., 1) only.)"
254,New-az-60,Family,Azerbaijani (Azerbaijan),من الذي يعتني بالأطفال عادة عندما يعمل الوالدان في الجزائر؟,"In Algeria, who takes care of kids when both parents are working?"
255,New-az-69,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),ما هو المشروب الكحولي المفضل لدى الرجال في الجزائر؟,What is the preferred alcoholic beverage for men from Algeria?
256,New-az-70,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),ما هو المشروب الكحولي المفضل لدى النساء في الجزائر؟,What is the preferred alcoholic beverage for women from Algeria?
257,New-az-73,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),ما هو متوسط عدد المدعوين لحفلات الزفاف في الجزائر؟ (قدم الأرقام العربية فقط مثل، 1.),"How many people on average typically attend a wedding in Algeria? (Provide Arabic numerals (e.g., 1) only.)"
258,New-ch-01,Food,Chinese (China), ماهو نوع اللحوم الذي يُستعمل للشواء على الجمر بكثرة في الجزائر؟,What kind of meat do people usually eat when they have barbecue in Algeria?
259,New-ch-02,Food,Chinese (China),متى يتناول الناس عادة وجبة الإفطار في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"When do people usually have breakfast in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
260,New-ch-04,Food,Chinese (China),ما الذي يتناوله الناس كوجبات خفيفة في آخر الليل عادة في الجزائر؟,What kinds of food do people usually eat for late-night snacks in Algeria?
261,New-ch-05,Food,Chinese (China),ما هو أشهر طبق حار في الجزائر؟,What is the most famous spicy dish in Algeria?
262,New-ch-07,Food,Chinese (China),ما هي المأكولات التي يتناولها الناس عادة مع المشروبات الكحولية القوية في الجزائر؟,What food items do people typically pair with hard liquor in Algeria?
263,New-ch-08,Food,Chinese (China),ما هي التوابل الأساسية للطبخ في الجزائر؟,What seasoning is indispensable in cooking in Algeria?
264,New-ch-09,Food,Chinese (China),ما هي الأطعمة التي يستهلكها الناس عندما يكون الطقس باردا في الجزائر؟,What food do people typically consume when the weather is cold in Algeria?
265,New-ch-13,Food,Chinese (China),ما هي أشهر ماركة كحول في الجزائر؟,What is the most famous alcohol brand in Algeria?
266,New-ch-14,Food,Chinese (China),ما هي الأطعمة التي يتناولها الجزائريون عادة عند المرض؟,What foods do people usually eat when they are sick in Algeria?
267,New-ch-15,Food,Chinese (China),ما هي الأطعمة الجاهزة التي يشتريها الجزائريون من السوبرماركت عادة؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Algeria?
268,New-ch-16,Sport,Chinese (China),ما هو أشهر فيلم عن الرياضة في الجزائر؟,What is the most famous sports-related movie in Algeria?
269,New-ch-17,Sport,Chinese (China),أي رياضة متطرفة يتمنى أكثر الناس تجربتها في الجزائر؟,What extreme sport do people generally wish to try the most in Algeria?
270,New-ch-18,Sport,Chinese (China),ماهي مسابقات ألعاب القوى الأكثر مشاهدة في الجزائر؟,Which track and field event is the most popular to watch during competitions in Algeria?
271,New-ch-19,Sport,Chinese (China),أي حدث في الجمباز هو الأكثر مشاهدة خلال المسابقات في الجزائر؟,Which gymnastics event is the most popular to watch during competitions in Algeria?
272,New-ch-23,Sport,Chinese (China),من هو أشهر لاعب كرة طاولة في الجزائر؟,Who is the most famous table tennis player in Algeria?
273,New-ch-26,Sport,Chinese (China),في الألعاب الأولمبية الشتوية، أي حدث هو الأكثر مشاهدة في الجزائر؟,"In the Winter Olympics, which event is the most popular to watch in Algeria?"
274,New-ch-27,Sport,Chinese (China),من هو أشهر ملاكم في الجزائر؟,Who is the most famous boxer in Algeria?
275,New-ch-30,Sport,Chinese (China),من هو أشهر عداء في الجزائر؟,Who is the most famous track and field athlete in Algeria?
276,New-ch-31,Work life,Chinese (China),ماهي المهنة التي يتمنى الآباء أن يختارها أبناءهم في الجزائر؟,What job do parents most hope their children will pursue in Algeria?
277,New-ch-32,Work life,Chinese (China),ما هي البرامج المكتبية التي يستخدمها الناس في أماكن العمل في الجزائر؟,What office software do people typically use in the workplace in Algeria?
278,New-ch-38,Work life,Chinese (China),ماهي المدن أو المناطق المعروفة بالإستيراد والتصدير في الجزائر؟,Which cities or regions are known for their import and export activities in Algeria?
279,New-ch-39,Work life,Chinese (China),ماهي المنصة التي تُستخدم للتجارة الإلكترونية بشكل شائع في الجزائر؟,What platform is commonly used in the e-commerce industry in Algeria?
280,New-ch-44,Work life,Chinese (China),ما هي المدة النموذجية لفترة التجربة للموظفين الجدد قبل توقيع عقد رسمي في الجزائر؟ (مثلا، شهر واحد).,"How long is the typical probation period for new employees before signing a formal contract in Algeria? (e.g., 1 month)."
281,New-ch-45,Work life,Chinese (China),ماهي القطاعات التي يميل فيها الشباب لبدء مشاريعهم التجارية في الجزائر؟,Which industries do young people typically choose to start businesses in Algeria?
282,New-ch-49,Family,Chinese (China),ما هي طريقة الإتصال عن بعد الأكثر شيوعًا بين أفراد العائلة في الجزائر؟,What is the most common way for family members to communicate remotely in Algeria?
283,New-ch-51,Family,Chinese (China),ماهي أماكن الإقامة التي يتم عادة حجزها للرحلات العائلية في الجزائر؟,What form of accommodation is typically booked for family trips in Algeria?
284,New-ch-54,Family,Chinese (China),ماهي الفاكهة التي يتم إحضارها بكثرة لعشاء العائلات في الجزائر؟,Which fruit is usually prepared the most for family dinners in Algeria?
285,New-ch-64,Education,Chinese (China),ماهو متوسط عدد ساعات الدراسة التي يتلقاها طلاب الجامعة الجزائرية  في الأسبوع الواحد؟ (استخدم الأرقام العربية فقط مثل، 1.),"How many hours of classes do university students typically have per week in Algeria? (Provide Arabic numerals (e.g., 1) only.)"
286,New-ch-66,Education,Chinese (China),ما هي الرسوم الدراسية النموذجية لكل فصل دراسي في المدارس الثانوية العامة في الجزائر؟ (استخدم الأرقام العربية فقط مثل، 1,"What is the typical tuition fee per semester for public high schools in Algeria?  (Provide Arabic numerals (e.g., 1) only.)"
287,New-ch-70,Education,Chinese (China),ما هي المواد الإجبارية التي يشترك فيها طلاب الجامعة في الجزائر؟,What compulsory courses do university students have in common in Algeria?
288,New-ch-71,Education,Chinese (China),ما هو متوسط حجم الفصل في المدارس الثانوية في الجزائر؟ (استخدم الأرقام العربية فقط مثل، 1),"What is the average class size in high schools in Algeria? (Provide Arabic numerals (e.g., 1) only.)"
289,New-ch-72,Education,Chinese (China),ماهو التخصص  الذي يعتبرالأسهل للتوظيف في الجزائر؟,Which major is considered most conducive to employment in Algeria?
290,New-ch-73,Education,Chinese (China),ماهو نوع النوادي الأكثر شعبية بين طلاب الجامعة في الجزائر؟,What type of clubs are most popular among university students in Algeria?
291,New-ch-74,Education,Chinese (China),أين يعيش معظم طلاب الجامعة في الجزائر؟,What types of accommodation do university students in Algeria typically live in?
292,New-ch-75,Education,Chinese (China),ماهي مدة الحصة الدراسية لطلاب الثانوية في الجزائر (بالدقائق)؟  (استخدم الأرقام العربية فقط مثل، 1),"How long is each class period for middle school students in Algeria (minutes)?  (Provide Arabic numerals (e.g., 1) only.)"
293,New-ch-78,Holidays/Celebration/Leisure,Chinese (China),ما هي الأنشطة الترفيهية المفضلة لدى النساء المتقاعدات في الجزائر؟,What leisure activities do retired women typically like in Algeria?
294,New-ch-79,Holidays/Celebration/Leisure,Chinese (China),ما هي الأنشطة الترفيهية المفضلة لدى الرجال المتقاعدين في الجزائر؟,What leisure activities do retired men typically like in Algeria?
295,New-ch-80,Holidays/Celebration/Leisure,Chinese (China),ما هي الأعياد التي يزور فيها الناس الأماكن الدينية (المعابد، الكنائس، إلخ) في الجزائر؟,"During which holidays do people typically visit religious sites (temples, churches, etc.) in Algeria?"
296,New-ch-81,Holidays/Celebration/Leisure,Chinese (China),ما هي الهدايا التي تقدم عند زيارة بيت جديد في الجزائر؟,What are the typical housewarming gifts in Algeria?
297,New-ch-82,Holidays/Celebration/Leisure,Chinese (China),متى تبدأ حفلات الزفاف عادة في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقائق مثلاً، 18:00، 09:00).,"At what time do weddings typically start in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
298,New-ch-83,Holidays/Celebration/Leisure,Chinese (China),ماهي المدينة الجزائرية التي تستضيف أكبر عدد من الأعياد والمهرجانات؟,Which city in Algeria hosts festivals the most?
299,New-ch-84,Holidays/Celebration/Leisure,Chinese (China),ما هو لون الملابس التي يرتديها الناس عند حضور الأعراس في الجزائر؟,What color of clothing do people typically wear when attending weddings in Algeria?
300,New-ch-85,Holidays/Celebration/Leisure,Chinese (China),ما هو لون الملابس التي يرتديها الناس عادة عند حضور الجنازات في الجزائر؟,What color of clothing do people typically wear when attending funerals in Algeria?
301,New-en-01,Food,English (UK),ما الذي يتناوله الناس في السينما في الجزائر؟,Which snack is eaten in the cinema in Algeria?
302,New-en-02,Food,English (UK),ما هي نكهة الشيبس/الكريسب الأكثر شعبية في الجزائر؟,What is the most popular chip/crisp flavour in Algeria?
303,New-en-04,Food,English (UK),من هو أشهر طباخ في الجزائر؟,Who is a popular celebrity chef in Algeria?
304,New-en-05,Food,English (UK),ما هو إسم الوجبة السريعة الاقتصادية في الجزائر؟,Which food is a cost-effective and quick meal option in Algeria?
305,New-en-07,Food,English (UK),ما هي أشهر برامج الطبخ في الجزائر؟,What are the most popular cooking shows in Algeria?
306,New-en-08,Food,English (UK),ما هي أشهر ماركة شوكولاتة في الجزائر؟,What is the most popular chocolate brand in Algeria?
307,New-en-10,Food,English (UK),ما هو الجبن الأكثر استهلاكا في الجزائر؟,What is the most eaten cheese in Algeria?
308,New-en-11,Food,English (UK),ما هي الخضار االأقل  استحسانا بين الناس في الجزائر؟,What is the most disliked vegetable in Algeria?
309,New-en-12,Food,English (UK),ما هو نوع الطعام الأكثر شيوعاً في مطاعم المراكز التجارية في الجزائر؟,What food is most commonly found in food courts in Algeria?
310,New-en-17,Sport,English (UK),ما هي أكثر الأدوات التشجيعية شيوعًا بين مشجعي الرياضة في الجزائر؟,What are the most common cheering tools used by sports fans in Algeria?
